addr,x,y,null,null.1
60000040:,001ce7ac,....,,
60000040:,001ce83c,<...,,
60000040:,001ce640,@...,,
60000040:,001ce604,....,,
60000040:,001ce8fc,....,,
60000040:,001ce820,...,,
60000040:,001ce288,....,,
60000040:,001ce3b8,....,,
60000040:,001ce0a0,....,,
60000040:,001ce8d8,....,,
60000040:,001ce60c,....,,
60000040:,001ce998,....,,
60000040:,001ce600,....,,
60000040:,001cea50,P...,,
60000040:,001ce518,....,,
60000040:,001ce7a4,....,,
60000040:,001cead8,....,,
60000040:,001ce694,....,,
60000040:,001ce9fc,....,,
60000040:,001ce2f4,....,,
60000040:,001ce9b0,....,,
60000040:,001ce5b4,....,,
60000040:,001ce724,$...,,
60000040:,001ce2e8,....,,
60000040:,001ce898,....,,
60000040:,001ce55c,\...,,
60000040:,001ce434,4...,,
60000040:,001ce468,h...,,
60000040:,001ce6ac,....,,
60000040:,001ce32c,",...",,
60000040:,001ce418,....,,
60000040:,001ce9cc,....,,
60000040:,001ce938,8...,,
60000040:,001ce7e4,....,,
60000040:,001ce794,....,,
60000040:,001ce3dc,....,,
60000040:,001ce9bc,....,,
60000040:,001ce47c,|...,,
60000040:,001ceb34,4...,,
60000040:,001ce734,4...,,
60000040:,001ce808,....,,
60000040:,001cea50,P...,,
60000040:,001ced5c,\...,,
60000040:,001ce5d0,....,,
60000040:,001cee64,d...,,
60000040:,001cec9c,....,,
60000040:,001ce924,$...,,
60000040:,001ce950,P...,,
60000040:,001ceb34,4...,,
60000040:,001ce56c,l...,,
60000040:,001ceed4,....,,
60000040:,001cebe4,....,,
60000040:,001cebf0,....,,
60000040:,001ce958,X...,,
60000040:,001ce8b0,....,,
60000040:,001cec38,8...,,
60000040:,001ce778,x...,,
60000040:,001ce14c,L...,,
60000040:,001ce544,D...,,
60000040:,001ce898,....,,
60000040:,001ceb68,h...,,
60000040:,001cec64,d...,,
60000040:,001ce7c0,....,,
60000040:,001ce8b4,....,,
60000040:,001ced68,h...,,
60000040:,001cec4c,L...,,
60000040:,001ce67c,|...,,
60000040:,001cec48,H...,,
60000040:,001ced64,d...,,
60000040:,001cea20,...,,
60000040:,001ce65c,\...,,
60000040:,001ce720,...,,
60000040:,001ce8a4,....,,
60000040:,001ce588,....,,
60000040:,001ce65c,\...,,
60000040:,001ceb04,....,,
60000040:,001ce100,....,,
60000040:,001cf288,....,,
60000040:,001ce904,....,,
60000040:,001cef28,(...,,
60000040:,001ce9b0,....,,
60000040:,001ce578,x...,,
60000040:,001ce7b4,....,,
60000040:,001cee44,D...,,
60000040:,001ce530,0...,,
60000040:,001ce700,....,,
60000040:,001ceb64,d...,,
60000040:,001ce6ac,....,,
60000040:,001ce754,T...,,
60000040:,001ce608,....,,
60000040:,001cea08,....,,
60000040:,001cec84,....,,
60000040:,001ce4a8,....,,
60000040:,001ce7c8,....,,
60000040:,001ce850,P...,,
60000040:,001ce6e0,....,,
60000040:,001cef5c,\...,,
60000040:,001cea6c,l...,,
60000040:,001ce76c,l...,,
60000040:,001ceb84,....,,
60000040:,001cf204,....,,
60000040:,001ce908,....,,
60000040:,001ce374,t...,,
60000040:,001ced14,....,,
60000040:,001ce7d8,....,,
60000040:,001ce868,h...,,
60000040:,001ceab8,....,,
60000040:,001cea5c,\...,,
60000040:,001ce468,h...,,
60000040:,001cea08,....,,
60000040:,001ceb78,x...,,
60000040:,001ce88c,....,,
60000040:,001ce7f0,....,,
60000040:,001cee38,8...,,
60000040:,001ce5bc,....,,
60000040:,001ce218,....,,
60000040:,001ce6cc,....,,
60000040:,001cec08,....,,
60000040:,001ceedc,....,,
60000040:,001ceb20,...,,
60000040:,001cf150,P...,,
60000040:,001cecf0,....,,
60000040:,001cee30,0...,,
60000040:,001ce194,....,,
60000040:,001ce250,P...,,
60000040:,001ceba8,....,,
60000040:,001ce620,...,,
60000040:,001ceeac,....,,
60000040:,001ce9a4,....,,
60000040:,001cee28,(...,,
60000040:,001ce9ec,....,,
60000040:,001cefa0,....,,
60000040:,001ce928,(...,,
60000040:,001ce82c,",...",,
60000040:,001ceb14,....,,
60000040:,001ce890,....,,
60000040:,001cf888,....,,
60000040:,001ce9e8,....,,
60000040:,001cf2dc,....,,
60000040:,001ce8d4,....,,
60000040:,001cf140,@...,,
60000040:,001ced94,....,,
60000040:,001ceba8,....,,
60000040:,001ce734,4...,,
60000040:,001cecf0,....,,
60000040:,001ce7fc,....,,
60000040:,001ceb88,....,,
60000040:,001ceca4,....,,
60000040:,001cf1a8,....,,
60000040:,001cf08c,....,,
60000040:,001cef4c,L...,,
60000040:,001cec60,`...,,
60000040:,001cf16c,l...,,
60000040:,001ce930,0...,,
60000040:,001cf5bc,....,,
60000040:,001ce928,(...,,
60000040:,001cef3c,<...,,
60000040:,001ceb50,P...,,
60000040:,001cf858,X...,,
60000040:,001cf7f0,....,,
60000040:,001cf0c4,....,,
60000040:,001cf818,....,,
60000040:,001cec84,....,,
60000040:,001cf2bc,....,,
60000040:,001cf820,...,,
60000040:,001cf25c,\...,,
60000040:,001cf3bc,....,,
60000040:,001cea14,....,,
60000040:,001cf0fc,....,,
60000040:,001cedb4,....,,
60000040:,001ce828,(...,,
60000040:,001cee8c,....,,
60000040:,001ceac4,....,,
60000040:,001cf0c8,....,,
60000040:,001ceef0,....,,
60000040:,001cea04,....,,
60000040:,001cea2c,",...",,
60000040:,001cec2c,",...",,
60000040:,001ce950,P...,,
60000040:,001cec74,t...,,
60000040:,001cecec,....,,
60000040:,001cf16c,l...,,
60000040:,001cecdc,....,,
60000040:,001cf5f4,....,,
60000040:,001ceee0,....,,
60000040:,001ceab0,....,,
60000040:,001cee18,....,,
60000040:,001cf750,P...,,
60000040:,001ceec0,....,,
60000040:,001ced28,(...,,
60000040:,001cead8,....,,
60000040:,001cebbc,....,,
60000040:,001cef3c,<...,,
60000040:,001ceea0,....,,
60000040:,001cf358,X...,,
60000040:,001cf168,h...,,
60000040:,001cf604,....,,
60000040:,001cf648,H...,,
60000040:,001cef28,(...,,
60000040:,001cee18,....,,
60000040:,001cef94,....,,
60000040:,001cf880,....,,
60000040:,001ceffc,....,,
60000040:,001cee60,`...,,
