addr,x,y,null,null.1
60000040:,001e09d8,....,,
60000040:,001e0948,H...,,
60000040:,001e16b4,....,,
60000040:,001e117c,|...,,
60000040:,001e15e8,....,,
60000040:,001e0c38,8...,,
60000040:,001e0ef8,....,,
60000040:,001e1188,....,,
60000040:,001e1220,...,,
60000040:,001e0d90,....,,
60000040:,001e11e8,....,,
60000040:,001e15b4,....,,
60000040:,001e0ddc,....,,
60000040:,001e1524,$...,,
60000040:,001e1154,T...,,
60000040:,001e10f8,....,,
60000040:,001e156c,l...,,
60000040:,001e1118,....,,
60000040:,001e0fc4,....,,
60000040:,001e0e20,...,,
60000040:,001e10b0,....,,
60000040:,001e0d08,....,,
60000040:,001e1898,....,,
60000040:,001e0eb4,....,,
60000040:,001e16ac,....,,
60000040:,001e12d8,....,,
60000040:,001e0f24,$...,,
60000040:,001e14c8,....,,
60000040:,001e0f80,....,,
60000040:,001e1544,D...,,
60000040:,001e0f44,D...,,
60000040:,001e120c,....,,
60000040:,001e16f4,....,,
60000040:,001e1210,....,,
60000040:,001e14e0,....,,
60000040:,001e1248,H...,,
60000040:,001e1aa4,....,,
60000040:,001e0db8,....,,
60000040:,001e105c,\...,,
60000040:,001e1298,....,,
60000040:,001e12f0,....,,
60000040:,001e175c,\...,,
60000040:,001e0be4,....,,
60000040:,001e11e0,....,,
60000040:,001e1788,....,,
60000040:,001e1cec,....,,
60000040:,001e1328,(...,,
60000040:,001e1688,....,,
60000040:,001e1434,4...,,
60000040:,001e18d0,....,,
60000040:,001e0f90,....,,
60000040:,001e1680,....,,
60000040:,001e1544,D...,,
60000040:,001e12bc,....,,
60000040:,001e12e8,....,,
60000040:,001e17c4,....,,
60000040:,001e0c7c,|...,,
60000040:,001e12fc,....,,
60000040:,001e1150,P...,,
60000040:,001e14a8,....,,
60000040:,001e12c8,....,,
60000040:,001e0da8,....,,
60000040:,001e128c,....,,
60000040:,001e1098,....,,
60000040:,001e1318,....,,
60000040:,001e1064,d...,,
60000040:,001e1d9c,....,,
60000040:,001e1f6c,l...,,
60000040:,001e144c,L...,,
60000040:,001e1324,$...,,
60000040:,001e13e4,....,,
60000040:,001e18fc,....,,
60000040:,001e101c,....,,
60000040:,001e10f4,....,,
60000040:,001e1244,D...,,
60000040:,001e15cc,....,,
60000040:,001e1700,....,,
60000040:,001e1550,P...,,
60000040:,001e1810,....,,
60000040:,001e16d8,....,,
60000040:,001e11f4,....,,
60000040:,001e1b9c,....,,
60000040:,001e1150,P...,,
60000040:,001e114c,L...,,
60000040:,001e1e1c,....,,
60000040:,001e150c,....,,
60000040:,001e1104,....,,
60000040:,001e18c8,....,,
60000040:,001e10e0,....,,
60000040:,001e136c,l...,,
60000040:,001e17ac,....,,
60000040:,001e1608,....,,
60000040:,001e161c,....,,
60000040:,001e15f0,....,,
60000040:,001e1948,H...,,
60000040:,001e112c,",...",,
60000040:,001e1554,T...,,
60000040:,001e14a0,....,,
60000040:,001e1e68,h...,,
60000040:,001e1710,....,,
60000040:,001e10dc,....,,
60000040:,001e1458,X...,,
60000040:,001e1868,h...,,
60000040:,001e1de0,....,,
60000040:,001e1484,....,,
60000040:,001e1750,P...,,
60000040:,001e1d58,X...,,
60000040:,001e13c8,....,,
60000040:,001e1648,H...,,
60000040:,001e1778,x...,,
60000040:,001e1620,...,,
60000040:,001e1ce4,....,,
60000040:,001e16ec,....,,
60000040:,001e16ac,....,,
60000040:,001e12e8,....,,
60000040:,001e1b74,t...,,
60000040:,001e1934,4...,,
60000040:,001e1be0,....,,
60000040:,001e1424,$...,,
60000040:,001e17d8,....,,
60000040:,001e13e0,....,,
60000040:,001e1928,(...,,
60000040:,001e14f4,....,,
60000040:,001e1310,....,,
60000040:,001e18d8,....,,
60000040:,001e1c5c,\...,,
60000040:,001e11e8,....,,
60000040:,001e1c0c,....,,
60000040:,001e18bc,....,,
60000040:,001e10e0,....,,
60000040:,001e1994,....,,
60000040:,001e18bc,....,,
60000040:,001e19c4,....,,
60000040:,001e0f04,....,,
60000040:,001e1b14,....,,
