addr,x,y,null,null.1
60000098:,00225634,0016d964,"4V"".d...",
60000098:,00225634,0016d960,"4V"".`...",
60000098:,00225630,0016d95c,"0V"".\...",
60000098:,0022562c,0016d95c,",V"".\...",
60000098:,00225628,0016d95c,"(V"".\...",
60000098:,00225628,0016d95c,"(V"".\...",
60000098:,00225620,0016d958,"V"".X...",
60000098:,00225618,0016d950,".V"".P...",
60000098:,00225614,0016d948,".V"".H...",
60000098:,00225610,0016d940,".V"".@...",
60000098:,00225608,0016d93c,".V"".<...",
60000098:,00225604,0016d93c,".V"".<...",
60000098:,002255fc,0016d938,".U"".8...",
60000098:,002255f8,0016d930,".U"".0...",
60000098:,002255f0,0016d92c,".U"".,...",
60000098:,002255ec,0016d92c,".U"".,...",
60000098:,002255e8,0016d928,".U"".(...",
60000098:,002255e4,0016d924,".U"".$...",
60000098:,002255e0,0016d91c,".U"".....",
60000098:,002255d8,0016d918,".U"".....",
60000098:,002255d4,0016d90c,".U"".....",
60000098:,002255d0,0016d908,".U"".....",
60000098:,002255c8,0016d900,".U"".....",
60000098:,002255c4,0016d8fc,".U"".....",
60000098:,002255c4,0016d8f4,".U"".....",
60000098:,002255c0,0016d8ec,".U"".....",
60000098:,002255b8,0016d8ec,".U"".....",
60000098:,002255b0,0016d8e8,".U"".....",
60000098:,002255ac,0016d8e0,".U"".....",
60000098:,002255a4,0016d8d8,".U"".....",
60000098:,002255a4,0016d8d8,".U"".....",
60000098:,002255a0,0016d8d4,".U"".....",
60000098:,002255a0,0016d8d4,".U"".....",
60000098:,00225598,0016d8cc,".U"".....",
60000098:,00225598,0016d8cc,".U"".....",
60000098:,00225598,0016d8c4,".U"".....",
60000098:,00225598,0016d8c4,".U"".....",
60000098:,00225590,0016d8c0,".U"".....",
60000098:,0022558c,0016d8bc,".U"".....",
60000098:,00225588,0016d8b0,".U"".....",
60000098:,00225580,0016d8ac,".U"".....",
60000098:,0022557c,0016d8a0,"|U"".....",
60000098:,00225574,0016d898,"tU"".....",
60000098:,0022556c,0016d898,"lU"".....",
60000098:,00225568,0016d890,"hU"".....",
60000098:,00225560,0016d88c,"`U"".....",
60000098:,0022555c,0016d884,"\U"".....",
60000098:,00225558,0016d880,"XU"".....",
