addr,x,y,null,null.1
60000040:,001d1b5c,\...,,
60000040:,001d16d8,....,,
60000040:,001d13ec,....,,
60000040:,001d1740,@...,,
60000040:,001d1710,....,,
60000040:,001d14d8,....,,
60000040:,001d14ac,....,,
60000040:,001d18e0,....,,
60000040:,001d1910,....,,
60000040:,001d1bc4,....,,
60000040:,001d17a4,....,,
60000040:,001d288c,.(..,,
60000040:,001d15a8,....,,
60000040:,001d18e4,....,,
60000040:,001d1bf8,....,,
60000040:,001d1ad0,....,,
60000040:,001d1cb4,....,,
60000040:,001d16b8,....,,
60000040:,001d1fa8,....,,
60000040:,001d13ec,....,,
60000040:,001d1d8c,....,,
60000040:,001d17ac,....,,
60000040:,001d1850,P...,,
60000040:,001d1af0,....,,
60000040:,001d1dac,....,,
60000040:,001d1928,(...,,
60000040:,001d19ec,....,,
60000040:,001d1cd4,....,,
60000040:,001d19e0,....,,
60000040:,001d19ec,....,,
60000040:,001d169c,....,,
60000040:,001d2240,"@""..",,
60000040:,001d1ddc,....,,
60000040:,001d1888,....,,
60000040:,001d20a4,.,..,
60000040:,001d1b64,d...,,
60000040:,001d1e44,D...,,
60000040:,001d1a9c,....,,
60000040:,001d1a04,....,,
60000040:,001d1c90,....,,
60000040:,001d17fc,....,,
60000040:,001d1b40,@...,,
60000040:,001d1844,D...,,
60000040:,001d2104,.!..,,
60000040:,001d26bc,.&..,,
60000040:,001d232c,",",,
60000040:,001d1964,d...,,
60000040:,001d1a18,....,,
60000040:,001d1f2c,",...",,
60000040:,001d1a18,....,,
60000040:,001d2070,p,..,
60000040:,001d1afc,....,,
60000040:,001d1a44,D...,,
60000040:,001d1e54,T...,,
60000040:,001d2f50,P/..,,
60000040:,001d2d20,-..,,
60000040:,001d1dbc,....,,
60000040:,001d20c0,.,..,
60000040:,001d2044,D,..,
60000040:,001d1f70,p...,,
60000040:,001d2068,h,..,
60000040:,001d1c28,(...,,
60000040:,001d2148,H!..,,
60000040:,001d3e50,P>..,,
60000040:,001d1d74,t...,,
60000040:,001d1a84,....,,
60000040:,001d1e8c,....,,
60000040:,001d1ce8,....,,
60000040:,001d1c38,8...,,
60000040:,001d3950,P9..,,
60000040:,001d22cc,".""..",,
60000040:,001d1c94,....,,
60000040:,001d1d10,....,,
60000040:,001d2b64,d+..,,
60000040:,001d22ec,".""..",,
60000040:,001d4430,0D..,,
60000040:,001d19cc,....,,
60000040:,001d1eb8,....,,
60000040:,001d1df4,....,,
60000040:,001d1c24,$...,,
60000040:,001d258c,.%..,,
60000040:,001d1b4c,L...,,
60000040:,001d1b3c,<...,,
60000040:,001d1b60,`...,,
60000040:,001d1ba0,....,,
60000040:,001d2324,$,,
60000040:,001d1fe0,....,,
60000040:,001d2220,"""..",,
60000040:,001d1a74,t...,,
60000040:,001d1fac,....,,
60000040:,001d2398,.,,
60000040:,001d1d18,....,,
60000040:,001d21dc,.!..,,
60000040:,001d1fdc,....,,
60000040:,001d1d14,....,,
60000040:,001d1d58,X...,,
60000040:,001d1b74,t...,,
60000040:,001d1c84,....,,
60000040:,001d1b64,d...,,
60000040:,001d2138,8!..,,
60000040:,001d15ac,....,,
60000040:,001d1db0,....,,
60000040:,001d2034,4,..,
60000040:,001d1ad4,....,,
60000040:,001d2594,.%..,,
60000040:,001d3e1c,.>..,,
60000040:,001d19ac,....,,
60000040:,001d2170,p!..,,
60000040:,001d1a34,4...,,
60000040:,001d25f8,.%..,,
60000040:,001d1af4,....,,
60000040:,001d2f70,p/..,,
60000040:,001d29d0,.)..,,
60000040:,001d1c74,t...,,
60000040:,001d1fe4,....,,
60000040:,001d1fe4,....,,
60000040:,001d1cc8,....,,
60000040:,001d23c0,.,,
60000040:,001d22f0,".""..",,
60000040:,001d2010,.,..,
60000040:,001d1d78,x...,,
60000040:,001d1f1c,....,,
60000040:,001d1e2c,",...",,
60000040:,001d1e5c,\...,,
60000040:,001d1ddc,....,,
60000040:,001d2108,.!..,,
60000040:,001d22e0,".""..",,
60000040:,001d1de8,....,,
60000040:,001d1db8,....,,
60000040:,001d24e8,.$..,,
60000040:,001d1de4,....,,
60000040:,001d2380,.,,
60000040:,001d1aa0,....,,
60000040:,001d1d94,....,,
60000040:,001d21e0,.!..,,
60000040:,001d1f28,(...,,
60000040:,001d2238,"8""..",,
60000040:,001d21b4,.!..,,
60000040:,001d3a1c,.:..,,
60000040:,001d1ebc,....,,
60000040:,001d2184,.!..,,
60000040:,001d222c,",""..",,
60000040:,001d1d68,h...,,
60000040:,001d2aa8,.*..,,
60000040:,001d1a7c,|...,,
60000040:,001d23a4,.,,
60000040:,001d2124,$!..,,
60000040:,001d2180,.!..,,
60000040:,001d200c,.,..,
60000040:,001d2458,X$..,,
60000040:,001d1ca4,....,,
60000040:,001d1ef0,....,,
60000040:,001d1c24,$...,,
60000040:,001d1b9c,....,,
60000040:,001d2744,D'..,,
60000040:,001d1b54,T...,,
60000040:,001d1ba8,....,,
60000040:,001d23cc,.,,
60000040:,001d23f4,.,,
60000040:,001d247c,|$..,,
60000040:,001d230c,.,,
60000040:,001d26d8,.&..,,
60000040:,001d2390,.,,
60000040:,001d2164,d!..,,
60000040:,001d26f8,.&..,,
60000040:,001d2580,.%..,,
60000040:,001d27c4,.'..,,
60000040:,001d1d00,....,,
60000040:,001d2830,0(..,,
60000040:,001d2ac0,.*..,,
60000040:,001d1bb4,....,,
60000040:,001d250c,.%..,,
60000040:,001d25e0,.%..,,
60000040:,001d1ce0,....,,
60000040:,001d2810,.(..,,
60000040:,001d26f8,.&..,,
60000040:,001d1da8,....,,
60000040:,001d293c,<)..,,
60000040:,001d2728,('..,,
60000040:,001d22f8,".""..",,
60000040:,001d2770,p'..,,
60000040:,001d20e8,.,..,
60000040:,001d2b8c,.+..,,
60000040:,001d2234,"4""..",,
60000040:,001d27e4,.'..,,
60000040:,001d2680,.&..,,
60000040:,001d21e0,.!..,,
60000040:,001d2b34,4+..,,
60000040:,001d2524,$%..,,
60000040:,001d2170,p!..,,
60000040:,001d21e4,.!..,,
60000040:,001d2204,".""..",,
60000040:,001d1e30,0...,,
60000040:,001d2240,"@""..",,
60000040:,001d228c,".""..",,
60000040:,001d227c,"|""..",,
60000040:,001d24f4,.$..,,
60000040:,001d25c4,.%..,,
60000040:,001d2530,0%..,,
60000040:,001d2574,t%..,,
60000040:,001d23a4,.,,
60000040:,001d2780,.'..,,
60000040:,001d21f0,.!..,,
60000040:,001d23b8,.,,
60000040:,001d2240,"@""..",,
60000040:,001d1c60,`...,,
60000040:,001d1d10,....,,
60000040:,001d2470,p$..,,
60000040:,001d201c,.,..,
60000040:,001d294c,L)..,,
60000040:,001d25e8,.%..,,
60000040:,001d2170,p!..,,
60000040:,001d2760,`'..,,
60000040:,001d2220,"""..",,
60000040:,001d200c,.,..,
60000040:,001d20d0,.,..,
60000040:,001d2ab4,.*..,,
60000040:,001d2000,.,..,
60000040:,001d2a48,H*..,,
60000040:,001d29dc,.)..,,
60000040:,001d20f8,.,..,
60000040:,001d2308,.,,
60000040:,001d22cc,".""..",,
60000040:,001d2a84,.*..,,
60000040:,001d29f0,.)..,,
60000040:,001d202c,",",..,
60000040:,001d1ff0,....,,
60000040:,001d23a0,.,,
60000040:,001d2364,d,,
60000040:,001d2b60,`+..,,
60000040:,001d2310,.,,
60000040:,001d2124,$!..,,
60000040:,001d2338,8,,
60000040:,001d2b38,8+..,,
60000040:,001d212c,",!..",,
60000040:,001d2e1c,....,,
60000040:,001d2778,x'..,,
60000040:,001d2a40,@*..,,
60000040:,001d2cf0,".,..",,
60000040:,001d2504,.%..,,
60000040:,001d25ac,.%..,,
60000040:,001d2ce0,".,..",,
60000040:,001d2134,4!..,,
60000040:,001d2334,4,,
60000040:,001d2430,0$..,,
60000040:,001d2064,d,..,
60000040:,001d23f8,.,,
60000040:,001d23cc,.,,
60000040:,001d1eec,....,,
60000040:,001d1fe0,....,,
60000040:,001d228c,".""..",,
60000040:,001d2280,".""..",,
60000040:,001d2414,.$..,,
60000040:,001d2300,.,,
60000040:,001d2fdc,./..,,
60000040:,001d264c,L&..,,
60000040:,001d290c,.)..,,
60000040:,001d2470,p$..,,
60000040:,001d2420,$..,,
60000040:,001d24bc,.$..,,
60000040:,001d24f8,.$..,,
60000040:,001d27c0,.'..,,
60000040:,001d26a4,.&..,,
60000040:,001d2808,.(..,,
60000040:,001d23a8,.,,
60000040:,001d27e0,.'..,,
60000040:,001d2cd0,".,..",,
60000040:,001d2790,.'..,,
60000040:,001d2188,.!..,,
60000040:,001d31f8,.1..,,
60000040:,001d2724,$'..,,
60000040:,001d2578,x%..,,
60000040:,001d359c,.5..,,
60000040:,001d257c,|%..,,
60000040:,001d2aa0,.*..,,
60000040:,001d27c0,.'..,,
60000040:,001d2908,.)..,,
