addr,x,y,null,null.1
60000098:,0022d104,001754f0,"..""..T..",
60000098:,0022d100,001754ec,"..""..T..",
60000098:,0022d0fc,001754ec,"..""..T..",
60000098:,0022d0f8,001754ec,"..""..T..",
60000098:,0022d0f8,001754ec,"..""..T..",
60000098:,0022d0f4,001754ec,"..""..T..",
60000098:,0022d0f0,001754e8,"..""..T..",
60000098:,0022d0ec,001754e0,"..""..T..",
60000098:,0022d0e4,001754dc,"..""..T..",
60000098:,0022d0e0,001754d8,"..""..T..",
60000098:,0022d0dc,001754cc,"..""..T..",
60000098:,0022d0d4,001754c4,"..""..T..",
60000098:,0022d0d0,001754c0,"..""..T..",
60000098:,0022d0cc,001754bc,"..""..T..",
60000098:,0022d0c8,001754b0,"..""..T..",
60000098:,0022d0c0,001754a8,"..""..T..",
60000098:,0022d0b8,001754a8,"..""..T..",
60000098:,0022d0b8,001754a8,"..""..T..",
60000098:,0022d0b8,001754a0,"..""..T..",
60000098:,0022d0b4,00175498,"..""..T..",
60000098:,0022d0ac,0017548c,"..""..T..",
60000098:,0022d0a8,0017548c,"..""..T..",
60000098:,0022d0a4,00175488,"..""..T..",
60000098:,0022d09c,00175488,"..""..T..",
60000098:,0022d094,00175480,"..""..T..",
60000098:,0022d08c,0017547c,".."".|T..",
60000098:,0022d08c,00175474,".."".tT..",
60000098:,0022d084,00175470,".."".pT..",
60000098:,0022d07c,0017546c,"|."".lT..",
60000098:,0022d078,0017546c,"x."".lT..",
60000098:,0022d074,0017546c,"t."".lT..",
60000098:,0022d074,00175468,"t."".hT..",
60000098:,0022d070,00175468,"p."".hT..",
60000098:,0022d070,00175468,"p."".hT..",
60000098:,0022d06c,00175464,"l."".dT..",
60000098:,0022d06c,00175460,"l."".`T..",
60000098:,0022d064,0017545c,"d."".\T..",
60000098:,0022d064,00175454,"d."".TT..",
60000098:,0022d060,00175450,"`."".PT..",
60000098:,0022d05c,00175448,"\."".HT..",
60000098:,0022d058,00175444,"X."".DT..",
60000098:,0022d04c,0017543c,"L."".<T..",
60000098:,0022d048,00175430,"H."".0T..",
60000098:,0022d040,00175428,"@."".(T..",
60000098:,0022d03c,00175424,"<."".$T..",
60000098:,0022d034,0017541c,"4.""..T..",
60000098:,0022d02c,00175418,",.""..T..",
60000098:,0022d024,00175410,"$.""..T..",
60000098:,0022d01c,00175408,"..""..T..",
60000098:,0022d018,00175408,"..""..T..",
60000098:,0022d018,00175404,"..""..T..",
60000098:,0022d014,001753fc,"..""..S..",
60000098:,0022d010,001753f8,"..""..S..",
60000098:,0022d008,001753f4,"..""..S..",
60000098:,0022d004,001753f4,"..""..S..",
60000098:,0022d000,001753f0,"..""..S..",
60000098:,0022cff8,001753ec,"..""..S..",
60000098:,0022cff4,001753e8,"..""..S..",
60000098:,0022cfec,001753e4,"..""..S..",
60000098:,0022cfe8,001753dc,"..""..S..",
60000098:,0022cfe8,001753dc,"..""..S..",
60000098:,0022cfe0,001753d4,"..""..S..",
60000098:,0022cfe0,001753d0,"..""..S..",
60000098:,0022cfd8,001753d0,"..""..S..",
60000098:,0022cfd8,001753d0,"..""..S..",
60000098:,0022cfcc,001753cc,"..""..S..",
60000098:,0022cfcc,001753cc,"..""..S..",
60000098:,0022cfc8,001753c8,"..""..S..",
60000098:,0022cfc4,001753c0,"..""..S..",
60000098:,0022cfbc,001753bc,"..""..S..",
60000098:,0022cfb8,001753b0,"..""..S..",
60000098:,0022cfb4,001753a8,"..""..S..",
60000098:,0022cfac,001753a4,"..""..S..",
60000098:,0022cfa8,001753a0,"..""..S..",
60000098:,0022cfa4,00175394,"..""..S..",
60000098:,0022cfa0,00175390,"..""..S..",
60000098:,0022cf98,00175388,"..""..S..",
60000098:,0022cf90,00175388,"..""..S..",
60000098:,0022cf88,00175380,"..""..S..",
60000098:,0022cf84,0017537c,".."".|S..",
60000098:,0022cf80,0017537c,".."".|S..",
60000098:,0022cf7c,00175378,"|."".xS..",
60000098:,0022cf78,00175374,"x."".tS..",
60000098:,0022cf74,0017536c,"t."".lS..",
60000098:,0022cf6c,00175364,"l."".dS..",
60000098:,0022cf68,0017535c,"h."".\S..",
60000098:,0022cf60,0017535c,"`."".\S..",
60000098:,0022cf5c,00175354,"\."".TS..",
60000098:,0022cf54,0017534c,"T."".LS..",
60000098:,0022cf48,0017534c,"H."".LS..",
60000098:,0022cf44,00175344,"D."".DS..",
60000098:,0022cf44,00175344,"D."".DS..",
60000098:,0022cf40,00175340,"@."".@S..",
60000098:,0022cf40,00175340,"@."".@S..",
60000098:,0022cf3c,00175340,"<."".@S..",
60000098:,0022cf38,0017533c,"8."".<S..",
60000098:,0022cf34,00175338,"4."".8S..",
60000098:,0022cf34,00175334,"4."".4S..",
60000098:,0022cf2c,00175330,",."".0S..",
60000098:,0022cf28,00175330,"(."".0S..",
60000098:,0022cf24,0017532c,"$."".,S..",
60000098:,0022cf18,00175328,".."".(S..",
60000098:,0022cf14,00175324,".."".$S..",
60000098:,0022cf08,0017531c,"..""..S..",
60000098:,0022cf00,00175318,"..""..S..",
