addr,x,y,null,null.1
60000040:,001e7a74,tz..,,
60000040:,001e7824,$x..,,
60000040:,001e74b4,.t..,,
60000040:,001e78cc,.x..,,
60000040:,001e7588,.u..,,
60000040:,001e8414,....,,
60000040:,001e79e0,.y..,,
60000040:,001e7c50,P|..,,
60000040:,001e791c,.y..,,
60000040:,001e7e98,.~..,,
60000040:,001e8b78,x...,,
60000040:,001e8314,....,,
60000040:,001e7524,$u..,,
60000040:,001e7bd8,.{..,,
60000040:,001e79d4,.y..,,
60000040:,001e7cb4,.|..,,
60000040:,001e77a4,.w..,,
60000040:,001e6e24,$n..,,
60000040:,001e7ec4,.~..,,
60000040:,001e755c,\u..,,
60000040:,001e7c10,.|..,,
60000040:,001e8884,....,,
60000040:,001e85d8,....,,
60000040:,001e7a00,.z..,,
60000040:,001e7880,.x..,,
60000040:,001e8250,P...,,
60000040:,001e79cc,.y..,,
60000040:,001e7f0c,....,,
60000040:,001e79dc,.y..,,
60000040:,001e7b28,({..,,
60000040:,001e7b18,.{..,,
60000040:,001e8314,....,,
60000040:,001e7f14,....,,
60000040:,001e7cb0,.|..,,
60000040:,001e84f4,....,,
60000040:,001e7978,xy..,,
60000040:,001e7bf4,.{..,,
60000040:,001e7b3c,<{..,,
60000040:,001e7edc,.~..,,
60000040:,001e8bc4,....,,
60000040:,001e7a44,Dz..,,
60000040:,001e7fb8,....,,
60000040:,001e7af0,.z..,,
60000040:,001e7dec,.}..,,
60000040:,001e7b30,0{..,,
60000040:,001e8460,`...,,
60000040:,001e78a8,.x..,,
60000040:,001e7c78,x|..,,
60000040:,001e824c,L...,,
60000040:,001e78f8,.x..,,
60000040:,001e7838,8x..,,
60000040:,001e7f00,....,,
60000040:,001e8860,`...,,
60000040:,001e7dcc,.}..,,
60000040:,001e7a28,(z..,,
60000040:,001e7c40,@|..,,
60000040:,001e7bec,.{..,,
60000040:,001e7c04,.|..,,
60000040:,001e7af0,.z..,,
60000040:,001e8ef0,....,,
60000040:,001e7e64,d~..,,
60000040:,001e8a58,X...,,
60000040:,001e8660,`...,,
60000040:,001e8e30,0...,,
60000040:,001e7cd0,.|..,,
60000040:,001e7a10,.z..,,
60000040:,001e7b64,d{..,,
60000040:,001e8910,....,,
60000040:,001e8818,....,,
60000040:,001e8754,T...,,
60000040:,001e7990,.y..,,
60000040:,001e7eb0,.~..,,
60000040:,001e7f8c,....,,
60000040:,001e7dc0,.}..,,
60000040:,001e7dbc,.}..,,
60000040:,001e7800,.x..,,
60000040:,001e7c04,.|..,,
60000040:,001e7d3c,<}..,,
60000040:,001e7ff8,....,,
60000040:,001e8638,8...,,
60000040:,001e819c,....,,
60000040:,001e81d8,....,,
60000040:,001e8d54,T...,,
60000040:,001e86dc,....,,
60000040:,001e84f8,....,,
60000040:,001e8240,@...,,
60000040:,001e7c28,(|..,,
60000040:,001e83a4,....,,
60000040:,001e8f6c,l...,,
60000040:,001e82e8,....,,
60000040:,001e7f94,....,,
60000040:,001e8ff0,....,,
60000040:,001e7dc4,.}..,,
60000040:,001e89b0,....,,
60000040:,001e7f4c,L...,,
60000040:,001e88a8,....,,
60000040:,001e8b10,....,,
60000040:,001e8060,`...,,
60000040:,001e80a8,....,,
60000040:,001e8114,....,,
60000040:,001e86dc,....,,
60000040:,001e8690,....,,
60000040:,001e842c,",...",,
60000040:,001e8394,....,,
60000040:,001e87c0,....,,
60000040:,001e7fa4,....,,
60000040:,001e8c1c,....,,
60000040:,001e845c,\...,,
60000040:,001e8570,p...,,
60000040:,001e8698,....,,
60000040:,001e8298,....,,
60000040:,001e82b4,....,,
60000040:,001e8320,...,,
60000040:,001e8768,h...,,
60000040:,001e821c,....,,
60000040:,001e8194,....,,
60000040:,001e7c8c,.|..,,
60000040:,001e8440,@...,,
60000040:,001e822c,",...",,
60000040:,001e7ea8,.~..,,
60000040:,001e80b0,....,,
60000040:,001e83a8,....,,
60000040:,001e82a0,....,,
60000040:,001e84ac,....,,
60000040:,001e881c,....,,
60000040:,001e8618,....,,
60000040:,001e84a0,....,,
60000040:,001e8518,....,,
60000040:,001e837c,|...,,
60000040:,001e8220,...,,
60000040:,001e85dc,....,,
60000040:,001e8310,....,,
60000040:,001e83d8,....,,
60000040:,001e84b4,....,,
60000040:,001e8a20,...,,
60000040:,001e85e4,....,,
60000040:,001e8584,....,,
60000040:,001e88d0,....,,
60000040:,001e83b4,....,,
60000040:,001e85f4,....,,
60000040:,001e8514,....,,
60000040:,001e8688,....,,
60000040:,001e8104,....,,
60000040:,001e8a04,....,,
60000040:,001e869c,....,,
60000040:,001e8758,X...,,
60000040:,001e86d0,....,,
60000040:,001e8790,....,,
60000040:,001e873c,<...,,
60000040:,001e8a10,....,,
60000040:,001e8518,....,,
60000040:,001e8574,t...,,
60000040:,001e8844,D...,,
60000040:,001e8800,....,,
60000040:,001e8b68,h...,,
60000040:,001e8b7c,|...,,
60000040:,001e840c,....,,
60000040:,001e877c,|...,,
60000040:,001e865c,\...,,
60000040:,001e88bc,....,,
60000040:,001e8d80,....,,
60000040:,001e88b4,....,,
60000040:,001e8780,....,,
60000040:,001e8660,`...,,
60000040:,001e8a30,0...,,
60000040:,001e8620,...,,
60000040:,001e806c,l...,,
60000040:,001e8444,D...,,
60000040:,001e8028,(...,,
60000040:,001e89b0,....,,
60000040:,001e8544,D...,,
60000040:,001e8754,T...,,
60000040:,001e8664,d...,,
60000040:,001e8a3c,<...,,
60000040:,001e897c,|...,,
60000040:,001e8c88,....,,
60000040:,001e80f0,....,,
60000040:,001e88e4,....,,
60000040:,001e83bc,....,,
60000040:,001e8914,....,,
60000040:,001e8f68,h...,,
60000040:,001e7f00,....,,
60000040:,001e85ac,....,,
60000040:,001e8f68,h...,,
60000040:,001e85e4,....,,
60000040:,001e87cc,....,,
60000040:,001e90c4,....,,
60000040:,001e88a0,....,,
60000040:,001e8c44,D...,,
60000040:,001e8860,`...,,
60000040:,001e8760,`...,,
60000040:,001e8bd8,....,,
60000040:,001e852c,",...",,
60000040:,001e8ac0,....,,
60000040:,001e850c,....,,
60000040:,001e8384,....,,
60000040:,001e879c,....,,
60000040:,001e81b8,....,,
60000040:,001e8ca0,....,,
60000040:,001e8870,p...,,
60000040:,001e8ae8,....,,
60000040:,001e8fd8,....,,
60000040:,001e8aec,....,,
60000040:,001e89e0,....,,
60000040:,001e88bc,....,,
60000040:,001e8948,H...,,
60000040:,001e8d3c,<...,,
60000040:,001e8674,t...,,
60000040:,001e8bf8,....,,
60000040:,001e873c,<...,,
60000040:,001e84e8,....,,
60000040:,001e8bb4,....,,
60000040:,001e855c,\...,,
60000040:,001e8ae4,....,,
60000040:,001e8564,d...,,
60000040:,001e8abc,....,,
60000040:,001e8840,@...,,
60000040:,001e88f4,....,,
60000040:,001e82ac,....,,
60000040:,001e87a0,....,,
60000040:,001e8798,....,,
60000040:,001e84f8,....,,
60000040:,001e81ec,....,,
60000040:,001e89a0,....,,
60000040:,001e898c,....,,
60000040:,001e895c,\...,,
60000040:,001e8b38,8...,,
60000040:,001e8b80,....,,
60000040:,001e89cc,....,,
60000040:,001e89fc,....,,
60000040:,001e911c,....,,
60000040:,001e926c,l...,,
60000040:,001e8f90,....,,
60000040:,001e8e50,P...,,
60000040:,001e8f98,....,,
60000040:,001e8aa4,....,,
60000040:,001e8a5c,\...,,
60000040:,001e89b0,....,,
60000040:,001e8b0c,....,,
60000040:,001e9270,p...,,
60000040:,001e8ea0,....,,
60000040:,001e9078,x...,,
60000040:,001e8c20,...,,
60000040:,001e866c,l...,,
60000040:,001e8b54,T...,,
60000040:,001e8980,....,,
60000040:,001e87b8,....,,
60000040:,001e89a4,....,,
60000040:,001e9064,d...,,
60000040:,001e8f5c,\...,,
60000040:,001e8cb8,....,,
60000040:,001e8e2c,",...",,
60000040:,001e8084,....,,
60000040:,001e8c38,8...,,
60000040:,001e8a48,H...,,
60000040:,001e8c38,8...,,
60000040:,001e85bc,....,,
60000040:,001e8f18,....,,
60000040:,001e8da4,....,,
60000040:,001e8a80,....,,
60000040:,001e8c0c,....,,
60000040:,001e95e8,....,,
60000040:,001e8c68,h...,,
60000040:,001e84c4,....,,
60000040:,001e8cc0,....,,
60000040:,001e89fc,....,,
60000040:,001e8e54,T...,,
60000040:,001e904c,L...,,
60000040:,001e8390,....,,
60000040:,001e920c,....,,
60000040:,001e8eac,....,,
60000040:,001e8ccc,....,,
60000040:,001e8cb8,....,,
60000040:,001e8bc0,....,,
60000040:,001e88dc,....,,
60000040:,001e8af8,....,,
60000040:,001e8b00,....,,
60000040:,001e8e2c,",...",,
60000040:,001e8e38,8...,,
60000040:,001e8c54,T...,,
60000040:,001e89a8,....,,
60000040:,001e899c,....,,
60000040:,001e940c,....,,
60000040:,001e9008,....,,
60000040:,001e8f78,x...,,
60000040:,001e96d0,....,,
60000040:,001e8f34,4...,,
60000040:,001e8c20,...,,
60000040:,001e9030,0...,,
60000040:,001e8854,T...,,
60000040:,001e9024,$...,,
60000040:,001e915c,\...,,
60000040:,001e8ffc,....,,
60000040:,001e8d14,....,,
60000040:,001e8c4c,L...,,
60000040:,001e8c48,H...,,
60000040:,001e9378,x...,,
60000040:,001e906c,l...,,
60000040:,001e8914,....,,
60000040:,001e93a0,....,,
60000040:,001e9290,....,,
60000040:,001e8eec,....,,
60000040:,001e8bdc,....,,
60000040:,001e9164,d...,,
60000040:,001e8d18,....,,
60000040:,001e8e08,....,,
60000040:,001e8f68,h...,,
60000040:,001e90a0,....,,
60000040:,001e913c,<...,,
60000040:,001e8a38,8...,,
60000040:,001e8c00,....,,
60000040:,001e8fdc,....,,
60000040:,001e8938,8...,,
60000040:,001e8cf4,....,,
60000040:,001e8a48,H...,,
60000040:,001e9568,h...,,
60000040:,001e90c4,....,,
60000040:,001e8e80,....,,
60000040:,001e8fbc,....,,
60000040:,001e8f18,....,,
60000040:,001e8b2c,",...",,
60000040:,001e88f4,....,,
60000040:,001e8f94,....,,
60000040:,001e96c4,....,,
60000040:,001e973c,<...,,
60000040:,001e9174,t...,,
60000040:,001e8e58,X...,,
60000040:,001e91c0,....,,
60000040:,001e90fc,....,,
60000040:,001e9890,....,,
60000040:,001e908c,....,,
60000040:,001e9584,....,,
60000040:,001e90d0,....,,
60000040:,001e8828,(...,,
60000040:,001e8c90,....,,
60000040:,001e9018,....,,
60000040:,001e9250,P...,,
60000040:,001e9840,@...,,
60000040:,001e9330,0...,,
60000040:,001e8cec,....,,
60000040:,001e91d0,....,,
60000040:,001e99ac,....,,
60000040:,001eabf4,....,,
60000040:,001e9ba8,....,,
60000040:,001ea428,(...,,
60000040:,001e94fc,....,,
60000040:,001e93a8,....,,
60000040:,001e8ea0,....,,
60000040:,001e9ad0,....,,
60000040:,001e9bd0,....,,
60000040:,001e8d84,....,,
60000040:,001e9108,....,,
60000040:,001e96a4,....,,
60000040:,001ea638,8...,,
60000040:,001e95a4,....,,
60000040:,001e9d5c,\...,,
60000040:,001e8f44,D...,,
60000040:,001ea4d8,....,,
60000040:,001e8880,....,,
60000040:,001e90b0,....,,
60000040:,001e9118,....,,
60000040:,001ea2bc,....,,
60000040:,001e8c20,...,,
60000040:,001e9214,....,,
60000040:,001e8e14,....,,
60000040:,001e9384,....,,
60000040:,001e8b6c,l...,,
60000040:,001e9070,p...,,
60000040:,001e91ec,....,,
60000040:,001e9c28,(...,,
60000040:,001e91d4,....,,
60000040:,001e91bc,....,,
60000040:,001e9158,X...,,
60000040:,001e978c,....,,
60000040:,001e9390,....,,
60000040:,001e93dc,....,,
60000040:,001e912c,",...",,
60000040:,001e986c,l...,,
60000040:,001e8c1c,....,,
60000040:,001e9040,@...,,
60000040:,001e8e70,p...,,
60000040:,001e9a9c,....,,
60000040:,001e9a98,....,,
60000040:,001e9138,8...,,
60000040:,001e8e2c,",...",,
60000040:,001e8f54,T...,,
60000040:,001e8df8,....,,
60000040:,001e9624,$...,,
60000040:,001e9b60,`...,,
60000040:,001e91f0,....,,
60000040:,001e97b4,....,,
60000040:,001e9324,$...,,
60000040:,001e98e8,....,,
60000040:,001e9a64,d...,,
60000040:,001e96cc,....,,
60000040:,001e8da8,....,,
60000040:,001e9958,X...,,
60000040:,001e95ac,....,,
60000040:,001e9a64,d...,,
60000040:,001e91e4,....,,
60000040:,001e8bd0,....,,
60000040:,001e8c64,d...,,
60000040:,001e9834,4...,,
60000040:,001e9d0c,....,,
60000040:,001e9548,H...,,
60000040:,001e9728,(...,,
60000040:,001e8f90,....,,
60000040:,001e9730,0...,,
60000040:,001e94c0,....,,
60000040:,001e8b70,p...,,
60000040:,001e9560,`...,,
60000040:,001ea148,H...,,
60000040:,001e8f84,....,,
60000040:,001e9244,D...,,
60000040:,001e926c,l...,,
60000040:,001e9b44,D...,,
60000040:,001e8c3c,<...,,
60000040:,001e96ac,....,,
60000040:,001ea32c,",...",,
60000040:,001e85ac,....,,
60000040:,001ea408,....,,
60000040:,001e9b1c,....,,
60000040:,001e97dc,....,,
60000040:,001e9b40,@...,,
60000040:,001e9958,X...,,
60000040:,001e9700,....,,
60000040:,001e94e4,....,,
60000040:,001e93b0,....,,
60000040:,001e9134,4...,,
60000040:,001e9418,....,,
60000040:,001e938c,....,,
60000040:,001e93ac,....,,
60000040:,001e9c64,d...,,
60000040:,001e9d68,h...,,
60000040:,001ea14c,L...,,
60000040:,001e954c,L...,,
60000040:,001e9af0,....,,
60000040:,001e9674,t...,,
60000040:,001e98d0,....,,
60000040:,001e9c30,0...,,
60000040:,001e9a68,h...,,
60000040:,001e97cc,....,,
60000040:,001e9980,....,,
60000040:,001e9a68,h...,,
60000040:,001e9ce0,....,,
60000040:,001e9788,....,,
60000040:,001e9520,...,,
60000040:,001e9758,X...,,
60000040:,001e9bb8,....,,
60000040:,001e974c,L...,,
60000040:,001e9850,P...,,
60000040:,001e980c,....,,
60000040:,001e9888,....,,
60000040:,001e9ad4,....,,
60000040:,001e991c,....,,
60000040:,001e9774,t...,,
60000040:,001e9a10,....,,
60000040:,001e9618,....,,
60000040:,001e9894,....,,
60000040:,001e9bcc,....,,
60000040:,001e9938,8...,,
60000040:,001e9c3c,<...,,
60000040:,001e984c,L...,,
60000040:,001e976c,l...,,
60000040:,001e98c8,....,,
60000040:,001e9544,D...,,
60000040:,001e9a74,t...,,
60000040:,001e9660,`...,,
60000040:,001e9664,d...,,
60000040:,001e97f8,....,,
60000040:,001e9b04,....,,
60000040:,001e9694,....,,
60000040:,001ea5e4,....,,
60000040:,001e9f7c,|...,,
60000040:,001e9794,....,,
60000040:,001e973c,<...,,
60000040:,001e95ac,....,,
60000040:,001e97e8,....,,
60000040:,001e9a4c,L...,,
60000040:,001e94c4,....,,
60000040:,001e963c,<...,,
60000040:,001ea8f8,....,,
60000040:,001e9b20,...,,
60000040:,001e9588,....,,
60000040:,001ea584,....,,
60000040:,001e9d24,$...,,
60000040:,001e99d8,....,,
60000040:,001e9bd4,....,,
60000040:,001e97b8,....,,
60000040:,001e9c90,....,,
60000040:,001eaa00,....,,
60000040:,001e9594,....,,
60000040:,001e8abc,....,,
60000040:,001ea270,p...,,
60000040:,001f5860,`X..,,
60000040:,001ec4b0,....,,
60000040:,001e9318,....,,
60000040:,001ea214,....,,
60000040:,001e9a24,$...,,
60000040:,001ea9d0,....,,
60000040:,001ea0a8,....,,
60000040:,001ea408,....,,
60000040:,001ea270,p...,,
60000040:,001e9754,T...,,
60000040:,001ea484,....,,
60000040:,001ea488,....,,
60000040:,001ea198,....,,
60000040:,001e922c,",...",,
60000040:,001e9a38,8...,,
60000040:,001e98d8,....,,
60000040:,001e9dc0,....,,
60000040:,001e9484,....,,
60000040:,001eb220,...,,
60000040:,001ea9d4,....,,
60000040:,001e9924,$...,,
60000040:,001ea464,d...,,
60000040:,001ea0a0,....,,
60000040:,001e9ec4,....,,
60000040:,001e99f4,....,,
60000040:,001ea690,....,,
60000040:,001e94e0,....,,
60000040:,001ea39c,....,,
60000040:,001eb1c0,....,,
60000040:,001e9f08,....,,
60000040:,001ea098,....,,
60000040:,001ea000,....,,
60000040:,001e9f28,(...,,
60000040:,001ea144,D...,,
60000040:,001e9cf0,....,,
60000040:,001ea8a4,....,,
60000040:,001e9c18,....,,
60000040:,001e98d0,....,,
60000040:,001ea61c,....,,
60000040:,001e9f84,....,,
60000040:,001ea14c,L...,,
60000040:,001e9fd0,....,,
60000040:,001ea1d4,....,,
60000040:,001e9bb0,....,,
60000040:,001ea730,0...,,
60000040:,001eaae0,....,,
60000040:,001eac14,....,,
60000040:,001ea16c,l...,,
60000040:,001ea8d0,....,,
60000040:,001ea52c,",...",,
60000040:,001ea048,H...,,
60000040:,001ea5f0,....,,
60000040:,001ea020,...,,
60000040:,001ea364,d...,,
60000040:,001ea588,....,,
60000040:,001ea07c,|...,,
60000040:,001ea56c,l...,,
60000040:,001e9f0c,....,,
60000040:,001e9e38,8...,,
60000040:,001e9c04,....,,
60000040:,001ea4a8,....,,
60000040:,001ea514,....,,
60000040:,001eb458,X...,,
60000040:,001eaf88,....,,
60000040:,001eaea0,....,,
60000040:,001ead60,`...,,
60000040:,001eaa24,$...,,
60000040:,001ea738,8...,,
60000040:,001ea7e8,....,,
60000040:,001eafd0,....,,
60000040:,001ea6c8,....,,
60000040:,001ea0f0,....,,
60000040:,001eb00c,....,,
60000040:,001ea7f0,....,,
60000040:,001ea9c4,....,,
60000040:,001eac68,h...,,
60000040:,001ebfd0,....,,
60000040:,001ea100,....,,
60000040:,001ea6d4,....,,
60000040:,001eada0,....,,
60000040:,001ea768,h...,,
60000040:,001e9fd8,....,,
60000040:,001ea528,(...,,
60000040:,001ea820,...,,
60000040:,001ea628,(...,,
60000040:,001eab28,(...,,
60000040:,001ea944,D...,,
60000040:,001eae18,....,,
60000040:,001ea0c0,....,,
60000040:,001ea49c,....,,
60000040:,001eadbc,....,,
60000040:,001eaeac,....,,
60000040:,001ea8ac,....,,
60000040:,001ea860,`...,,
60000040:,001e9fc8,....,,
60000040:,001ea8e0,....,,
60000040:,001eac80,....,,
60000040:,001ea44c,L...,,
60000040:,001eac60,`...,,
60000040:,001eb30c,....,,
60000040:,001ea6b8,....,,
60000040:,001ea810,....,,
60000040:,001eb5c0,....,,
60000040:,001ea240,@...,,
60000040:,001ea438,8...,,
60000040:,001ea138,8...,,
60000040:,001eabf4,....,,
