addr,x,y,null,null.1
60000098:,00254364,0013757c,dC%.|u..,
60000098:,002542bc,001376b8,.B%..v..,
60000098:,00254148,0013796c,HA%.ly..,
60000098:,00254090,00137ac4,.@%..z..,
60000098:,00253f20,00137d78,?%.x}..,
60000098:,00253e68,00137ed4,h>%..~..,
60000098:,00253c3c,001382e8,<<%.....,
60000098:,00253acc,0013859c,.:%.....,
60000098:,002538a0,001389b4,.8%.....,
60000098:,00253678,00138dc8,x6%.....,
60000098:,00253450,001391d0,P4%.....,
60000098:,002532e0,0013948c,.2%.....,
60000098:,002530b8,0013989c,.0%.....,
60000098:,00252e90,00139cac,..%.....,
60000098:,00252c64,0013a0bc,"d,%.....",
60000098:,00252af4,0013a36c,.*%.l...,
60000098:,002528d0,0013a770,.(%.p...,
60000098:,002526a8,0013ab7c,.&%.|...,
60000098:,00252484,0013af84,.$%.....,
60000098:,0025225c,0013b394,"\""%.....",
60000098:,002520e8,0013b650,.,%.P...
60000098:,00251ec0,0013ba60,..%.`...,
60000098:,00251c98,0013be70,..%.p...,
60000098:,00251a70,0013c280,p.%.....,
60000098:,002518fc,0013c538,..%.8...,
60000098:,002516d0,0013c94c,..%.L...,
60000098:,002514a8,0013cd58,..%.X...,
60000098:,00251278,0013d16c,x.%.l...,
60000098:,00251048,0013d588,H.%.....,
60000098:,00250ed4,0013d840,..%.@...,
60000098:,00250d64,0013daf4,d.%.....,
60000098:,00250cb0,0013dc48,..%.H...,
60000098:,00250b3c,0013df00,<.%.....,
60000098:,00250a84,0013e05c,..%.\...,
60000098:,00250914,0013e314,..%.....,
60000098:,00250858,0013e470,X.%.p...,
60000098:,0025079c,0013e5d0,..%.....,
60000098:,00250570,0013e9e4,p.%.....,
60000098:,00250348,0013edf4,H.%.....,
60000098:,00250124,0013f1fc,$.%.....,
60000098:,0024fef8,0013f60c,..$.....,
60000098:,0024fd84,0013f8c8,..$.....,
60000098:,0024fb60,0013fcd8,`.$.....,
60000098:,0024f938,001400e8,8.$.....,
60000098:,0024f714,001404f4,..$.....,
60000098:,0024f5a4,001407a8,..$.....,
60000098:,0024f37c,00140bbc,|.$.....,
60000098:,0024f150,00140fd4,P.$.....,
60000098:,0024ef20,001413ec,.$.....,
60000098:,0024edb0,001416a4,..$.....,
60000098:,0024eb88,00141ab4,..$.....,
60000098:,0024e964,00141ebc,d.$.....,
60000098:,0024e740,001422c0,"@.$..""..",
60000098:,0024e5d4,00142570,..$.p%..,
60000098:,0024e3ac,0014297c,..$.|)..,
60000098:,0024e184,00142d8c,..$..-..,
60000098:,0024df5c,001431a0,\.$..1..,
60000098:,0024dd30,001435b0,0.$..5..,
60000098:,0024dbc8,00143860,..$.`8..,
60000098:,0024d9a8,00143c60,..$.`<..,
60000098:,0024d780,00144070,..$.p@..,
60000098:,0024d6c8,001441c8,..$..A..,
60000098:,0024d55c,00144474,\.$.tD..,
60000098:,0024d4a4,001445d0,..$..E..,
60000098:,0024d3ec,00144730,..$.0G..,
60000098:,0024d334,00144888,4.$..H..,
60000098:,0024d1c0,00144b44,..$.DK..,
60000098:,0024d104,00144ca0,..$..L..,
60000098:,0024cedc,001450b0,..$..P..,
60000098:,0024ccb4,001454c4,..$..T..,
60000098:,0024cb44,00145778,D.$.xW..,
60000098:,0024c920,00145b7c,.$.|[..,
60000098:,0024c6f4,00145f8c,..$.._..,
60000098:,0024c4c8,001463a0,..$..c..,
60000098:,0024c2a0,001467b4,..$..g..,
60000098:,0024c12c,00146a6c,",.$.lj..",
60000098:,0024bf04,00146e74,..$.tn..,
60000098:,0024bcd8,0014728c,..$..r..,
60000098:,0024bab0,00147698,..$..v..,
60000098:,0024b940,00147950,@.$.Py..,
60000098:,0024b71c,00147d58,..$.X}..,
60000098:,0024b4f0,0014816c,..$.l...,
60000098:,0024b2c4,0014857c,..$.|...,
60000098:,0024b150,00148830,P.$.0...,
60000098:,0024af28,00148c3c,(.$.<...,
60000098:,0024acfc,0014904c,..$.L...,
60000098:,0024aad4,00149458,..$.X...,
60000098:,0024a964,0014970c,d.$.....,
60000098:,0024a740,00149b18,@.$.....,
60000098:,0024a514,00149f2c,"..$.,...",
60000098:,0024a2e8,0014a33c,..$.<...,
60000098:,0024a178,0014a5ec,x.$.....,
60000098:,0024a008,0014a8a0,..$.....,
60000098:,00249f50,0014a9f8,P.$.....,
60000098:,00249ddc,0014acb0,..$.....,
60000098:,00249d24,0014ae0c,$.$.....,
60000098:,00249bb4,0014b0c4,..$.....,
60000098:,00249afc,0014b220,..$.,...
60000098:,0024998c,0014b4d4,..$.....,
60000098:,0024981c,0014b78c,..$.....,
60000098:,002495f4,0014bb9c,..$.....,
60000098:,002493c8,0014bfb0,..$.....,
60000098:,0024919c,0014c3c4,..$.....,
60000098:,00248f70,0014c7d8,p.$.....,
60000098:,00248e00,0014ca90,..$.....,
60000098:,00248bd8,0014cea0,..$.....,
60000098:,002489b4,0014d2b0,..$.....,
60000098:,0024878c,0014d6c0,..$.....,
60000098:,00248560,0014dad4,`.$.....,
60000098:,002483f0,0014dd88,..$.....,
60000098:,002481c0,0014e1a8,..$.....,
60000098:,00247f98,0014e5b8,..$.....,
60000098:,00247d6c,0014e9d0,l}$.....,
60000098:,00247bfc,0014ec80,.{$.....,
60000098:,002479d4,0014f08c,.y$.....,
60000098:,002477a8,0014f4a4,.w$.....,
60000098:,00247580,0014f8b4,.u$.....,
60000098:,0024734c,0014fcd4,Ls$.....,
60000098:,002471d8,0014ff8c,.q$.....,
60000098:,00246fa8,001503a0,.o$.....,
60000098:,00246d7c,001507b8,|m$.....,
60000098:,00246b54,00150bcc,Tk$.....,
60000098:,002469e4,00150e7c,.i$.|...,
60000098:,00246870,00151134,ph$.4...,
60000098:,002467b8,0015128c,.g$.....,
60000098:,00246648,00151544,Hf$.D...,
60000098:,00246590,001516a0,.e$.....,
60000098:,0024641c,00151958,.d$.X...,
60000098:,00246364,00151ab4,dc$.....,
60000098:,002461f0,00151d6c,.a$.l...,
60000098:,0024607c,00152028,|`$.(,..
60000098:,00245e54,0015243c,T^$.<$..,
60000098:,00245c2c,0015284c,",\$.L(..",
60000098:,00245a08,00152c58,".Z$.X,..",
60000098:,00245898,00152f08,.X$../..,
60000098:,0024566c,00153320,lV$.,3..
60000098:,00245440,00153730,@T$.07..,
60000098:,00245218,00153b38,.R$.8;..,
60000098:,00244fec,00153f44,.O$.D?..,
60000098:,00244e78,00154200,xN$..B..,
60000098:,00244c4c,00154618,LL$..F..,
60000098:,00244a1c,00154a30,.J$.0J..,
60000098:,002447f8,00154e3c,.G$.<N..,
60000098:,00244684,001550f8,.F$..P..,
60000098:,0024445c,0015550c,\D$..U..,
60000098:,00244234,00155920,4B$.,Y..
60000098:,0024400c,00155d34,.@$.4]..,
60000098:,00243ddc,0015614c,.=$.La..,
60000098:,00243c68,00156404,h<$..d..,
60000098:,00243a44,00156810,D:$..h..,
60000098:,0024381c,00156c18,.8$..l..,
60000098:,002435f4,00157028,.5$.(p..,
60000098:,0024347c,001572e8,|4$..r..,
60000098:,00243258,001576ec,X2$..v..,
