addr,x,y,null,null.1
60000098:,001519b0,000b2534,....4%..,
60000098:,001519b0,000b2534,....4%..,
60000098:,00151d4c,000b2718,L....'..,
60000098:,00151f14,000b2810,.....(..,
60000098:,001522a8,000b2a00,".""...*..",
60000098:,00152478,000b2ae0,x$...*..,
60000098:,00152814,000b2cc0,".(...,..",
60000098:,00152d84,000b2f7c,.-..|/..,
60000098:,001532f4,000b3234,.2..42..,
60000098:,00153860,000b34fc,`8...4..,
60000098:,00153bfc,000b36d8,.;...6..,
60000098:,00154164,000b39b8,dA...9..,
60000098:,001546cc,000b3c78,.F..x<..,
60000098:,00154c38,000b3f4c,8L..L?..,
60000098:,00154fd4,000b4130,.O..0A..,
60000098:,00155544,000b43f8,DU...C..,
60000098:,00155ab4,000b46bc,.Z...F..,
60000098:,0015601c,000b4990,.`...I..,
60000098:,0015658c,000b4c38,.e..8L..,
60000098:,00156af4,000b4f14,.j...O..,
60000098:,00156e98,000b50e4,.n...P..,
60000098:,0015740c,000b5398,.t...S..,
60000098:,00157974,000b5670,ty..pV..,
60000098:,00157ed8,000b5940,.~..@Y..,
60000098:,00158444,000b5c10,D....\..,
60000098:,001587e4,000b5dd8,.....]..,
60000098:,00158d50,000b60a4,P....`..,
60000098:,001592bc,000b6368,....hc..,
60000098:,0015983c,000b6604,<....f..,
60000098:,00159dbc,000b6898,.....h..,
60000098:,00159f90,000b697c,....|i..,
60000098:,0015a164,000b6a60,d...`j..,
60000098:,0015a330,000b6b4c,0...Lk..,
60000098:,0015a6c8,000b6d30,....0m..,
60000098:,0015a894,000b6e24,....$n..,
60000098:,0015ac28,000b7018,(....p..,
60000098:,0015adfc,000b70fc,.....p..,
60000098:,0015b35c,000b73d8,\....s..,
60000098:,0015b8c4,000b76b4,.....v..,
60000098:,0015bc68,000b7888,h....x..,
60000098:,0015c1d8,000b7b64,....d{..,
60000098:,0015c744,000b7e2c,"D...,~..",
60000098:,0015ccb8,000b80f0,........,
60000098:,0015d22c,000b83a4,",.......",
60000098:,0015d5d0,000b8574,....t...,
60000098:,0015db38,000b8848,8...H...,
60000098:,0015e0a8,000b8b14,........,
60000098:,0015e61c,000b8dcc,........,
60000098:,0015eb80,000b90ac,........,
60000098:,0015f0f8,000b936c,....l...,
60000098:,0015f494,000b9544,....D...,
60000098:,0015f9fc,000b9814,........,
60000098:,0015ff64,000b9ae8,d.......,
60000098:,001604d4,000b9d9c,........,
60000098:,00160a3c,000ba064,<...d...,
60000098:,00160dd4,000ba238,....8...,
60000098:,00161340,000ba500,@.......,
60000098:,001618b4,000ba7c8,........,
60000098:,00161e28,000baa7c,(...|...,
