addr,x,y,null,null.1
60000040:,000075c8,.u..,,
60000040:,0004aca4,....,,
60000040:,000d77a0,.w..,,
60000040:,0012efd4,....,,
60000040:,001868e0,.h..,,
60000040:,001d84f8,....,,
60000040:,002201ec,".."".",,
60000040:,0029f2c4,..).,,
60000040:,00318540,@.1.,,
60000040:,003b5840,@X;.,,
60000040:,000492a4,....,,
60000040:,000d952c,",...",,
60000040:,001448f8,.H..,,
60000040:,001d7f2c,",...",,
60000040:,002669e8,.i&.,,
60000040:,002f1864,d./.,,
60000040:,00380f30,0.8.,,
60000040:,0003dd7c,|...,,
60000040:,000c5c48,H\..,,
60000040:,001522b8,".""..",,
60000040:,001d71a8,.q..,,
60000040:,0025a470,p.%.,,
60000040:,0030549c,.T0.,,
60000040:,0038495c,\I8.,,
60000040:,00004a80,.J..,,
60000040:,000acb80,....,,
60000040:,00154f70,pO..,,
60000040:,001ce61c,....,,
60000040:,00240ed8,..$.,,
60000040:,002b0378,x.+.,,
60000040:,000340f4,.@..,,
60000040:,0034f634,4.4.,,
60000040:,000baa7c,|...,,
60000040:,003f3220,2?.,,
60000040:,0015ed8c,....,,
60000040:,0008d9e0,....,,
60000040:,001f5ba0,.[..,,
60000040:,0028b398,..(.,,
60000040:,0031cbf4,..1.,,
60000040:,00398cec,..9.,,
60000040:,00068974,t...,,
60000040:,000f50f4,.P..,,
60000040:,00181308,....,,
60000040:,00204b3c,<K,.,
60000040:,00285c74,t\(.,,
60000040:,0034065c,\.4.,,
60000040:,003e6eb0,.n>.,,
60000040:,00068cc0,....,,
60000040:,000fb75c,\...,,
60000040:,0017ca10,....,,
60000040:,00209e64,d.,.,
60000040:,00298634,4.).,,
60000040:,003261d8,.a2.,,
60000040:,003eca84,..>.,,
60000040:,00080be8,....,,
60000040:,0011cbd0,....,,
60000040:,001b6934,4i..,,
60000040:,00249e28,(.$.,,
60000040:,002e03b4,....,,
60000040:,00375244,DR7.,,
60000040:,00356450,Pd5.,,
60000040:,0000c7ac,....,,
60000040:,003ed2c4,..>.,,
