addr,x,y,null,null.1
60000098:,003d2234,003674f4,"4""=..t6.",
60000098:,003d22b8,00367950,".""=.Py6.",
60000098:,003d22fc,00367b74,".""=.t{6.",
60000098:,003d2340,00367dac,@,
60000098:,003d23c8,003681fc,.,
60000098:,003d2454,00368660,T$=.`.6.,
60000098:,003d2520,00368cf8,%=...6.,
60000098:,003d25f0,00369384,.%=...6.,
60000098:,003d26bc,00369a18,.&=...6.,
60000098:,003d2784,0036a0ac,.'=...6.,
60000098:,003d280c,0036a508,.(=...6.,
60000098:,003d28dc,0036ab9c,.(=...6.,
60000098:,003d29a8,0036b234,.)=.4.6.,
60000098:,003d2a74,0036b8d4,t*=...6.,
60000098:,003d2afc,0036bd30,.*=.0.6.,
60000098:,003d2bc4,0036c3cc,.+=...6.,
60000098:,003d2c90,0036ca64,".,=.d.6.",
60000098:,003d2d64,0036d0f8,d-=...6.,
60000098:,003d2dec,0036d550,.-=.P.6.,
60000098:,003d2eb8,0036dbe4,..=...6.,
60000098:,003d2f7c,0036e26c,|/=.l.6.,
60000098:,003d3044,0036e90c,D0=...6.,
60000098:,003d3118,0036ef9c,.1=...6.,
60000098:,003d31a0,0036f400,.1=...6.,
60000098:,003d326c,0036fa9c,l2=...6.,
60000098:,003d3338,0037012c,"83=.,.7.",
60000098:,003d3404,003707c8,.4=...7.,
60000098:,003d34d8,00370e68,.4=.h.7.,
60000098:,003d3560,003712d4,`5=...7.,
60000098:,003d35e8,0037173c,.5=.<.7.,
60000098:,003d362c,0037196c,",6=.l.7.",
60000098:,003d3674,00371ba0,t6=...7.,
60000098:,003d36f8,00371ff8,.6=...7.,
60000098:,003d373c,00372230,"<7=.0""7.",
60000098:,003d37c4,00372698,.7=..&7.,
60000098:,003d3808,003728cc,.8=..(7.,
60000098:,003d38d8,00372f74,.8=.t/7.,
60000098:,003d39a8,00373610,.9=..67.,
60000098:,003d3a30,00373a7c,0:=.|:7.,
60000098:,003d3afc,00374120,.:=.,A7.
60000098:,003d3bc8,003747b4,.;=..G7.,
60000098:,003d3c90,00374e58,.<=.XN7.,
60000098:,003d3d60,003754e8,`==..T7.,
60000098:,003d3de8,0037594c,.==.LY7.,
60000098:,003d3eb8,00375ff4,.>=.._7.,
60000098:,003d3f84,00376680,.?=..f7.,
60000098:,003d4054,00376d08,T@=..m7.,
60000098:,003d4120,00377394,A=..s7.,
60000098:,003d41ac,003777ec,.A=..w7.,
60000098:,003d4270,00377e7c,pB=.|~7.,
60000098:,003d4348,00378524,HC=.$.7.,
60000098:,003d4414,00378bc0,.D=...7.,
60000098:,003d44dc,00379258,.D=.X.7.,
60000098:,003d4564,003796b8,dE=...7.,
60000098:,003d4630,00379d4c,0F=.L.7.,
60000098:,003d4700,0037a3e4,.G=...7.,
60000098:,003d47cc,0037aa84,.G=...7.,
60000098:,003d489c,0037b110,.H=...7.,
60000098:,003d4924,0037b57c,$I=.|.7.,
60000098:,003d49f0,0037bc14,.I=...7.,
60000098:,003d4a30,0037be3c,0J=.<.7.,
60000098:,003d4ab4,0037c298,.J=...7.,
60000098:,003d4af8,0037c4c8,.J=...7.,
60000098:,003d4b80,0037c928,.K=.(.7.,
60000098:,003d4bc4,0037cb58,.K=.X.7.,
60000098:,003d4c4c,0037cfc0,LL=...7.,
60000098:,003d4c90,0037d1f4,.L=...7.,
60000098:,003d4d18,0037d658,.M=.X.7.,
60000098:,003d4de8,0037dcf0,.M=...7.,
60000098:,003d4eb4,0037e380,.N=...7.,
60000098:,003d4f80,0037ea10,.O=...7.,
60000098:,003d5050,0037f0a0,PP=...7.,
60000098:,003d50d8,0037f500,.P=...7.,
60000098:,003d51a0,0037fb98,.Q=...7.,
60000098:,003d526c,00380224,lR=.$.8.,
60000098:,003d5338,003808bc,8S=...8.,
60000098:,003d53c0,00380d1c,.S=...8.,
60000098:,003d548c,0038139c,.T=...8.,
60000098:,003d5558,00381a40,XU=.@.8.,
60000098:,003d5620,003820e4,V=..,8.
