addr,x,y,null,null.1
60000040:,001db554,T...,,
60000040:,001db620,...,,
60000040:,001db2bc,....,,
60000040:,001dade8,....,,
60000040:,001db3c0,....,,
60000040:,001db954,T...,,
60000040:,001db5f4,....,,
60000040:,001daf98,....,,
60000040:,001da9cc,....,,
60000040:,001daeb0,....,,
60000040:,001dad5c,\...,,
60000040:,001db518,....,,
60000040:,001dac58,X...,,
60000040:,001dbbd0,....,,
60000040:,001daacc,....,,
60000040:,001db148,H...,,
60000040:,001db2bc,....,,
60000040:,001dae14,....,,
60000040:,001db040,@...,,
60000040:,001db514,....,,
60000040:,001db464,d...,,
60000040:,001daa38,8...,,
60000040:,001dac28,(...,,
60000040:,001db3b4,....,,
60000040:,001db3a0,....,,
60000040:,001daf34,4...,,
60000040:,001db4f8,....,,
60000040:,001db5f8,....,,
60000040:,001daf28,(...,,
60000040:,001db108,....,,
60000040:,001db618,....,,
60000040:,001db6d4,....,,
60000040:,001db10c,....,,
60000040:,001db034,4...,,
60000040:,001db4cc,....,,
60000040:,001dba40,@...,,
60000040:,001dadb0,....,,
60000040:,001dc0f0,....,,
60000040:,001db994,....,,
60000040:,001dbaf0,....,,
60000040:,001dbdac,....,,
60000040:,001db8fc,....,,
60000040:,001db138,8...,,
60000040:,001db000,....,,
60000040:,001dacbc,....,,
60000040:,001dbbb4,....,,
60000040:,001dad9c,....,,
60000040:,001daa58,X...,,
60000040:,001daea0,....,,
60000040:,001db978,x...,,
60000040:,001db290,....,,
60000040:,001dac8c,....,,
60000040:,001daca0,....,,
60000040:,001dc124,$...,,
60000040:,001dbcf8,....,,
60000040:,001db7ac,....,,
60000040:,001daecc,....,,
60000040:,001db114,....,,
60000040:,001dba20,...,,
60000040:,001db3f4,....,,
60000040:,001db404,....,,
60000040:,001dbf30,0...,,
60000040:,001db580,....,,
60000040:,001dacb8,....,,
60000040:,001db270,p...,,
60000040:,001db0a0,....,,
60000040:,001dba24,$...,,
60000040:,001dace4,....,,
60000040:,001db318,....,,
60000040:,001dbc6c,l...,,
60000040:,001db8fc,....,,
60000040:,001db988,....,,
60000040:,001daae0,....,,
60000040:,001dace0,....,,
60000040:,001db3d0,....,,
60000040:,001dbc1c,....,,
60000040:,001dae88,....,,
60000040:,001db40c,....,,
60000040:,001db7a0,....,,
60000040:,001daf38,8...,,
60000040:,001db2b0,....,,
60000040:,001db8f8,....,,
60000040:,001db534,4...,,
60000040:,001db02c,",...",,
60000040:,001daf98,....,,
60000040:,001db26c,l...,,
60000040:,001db30c,....,,
60000040:,001db3c0,....,,
60000040:,001db22c,",...",,
60000040:,001db014,....,,
60000040:,001db0c0,....,,
60000040:,001dafbc,....,,
60000040:,001db1ec,....,,
60000040:,001dae90,....,,
60000040:,001db188,....,,
60000040:,001db408,....,,
60000040:,001db338,8...,,
60000040:,001db5a8,....,,
60000040:,001db42c,",...",,
60000040:,001db64c,L...,,
60000040:,001db620,...,,
60000040:,001db160,`...,,
60000040:,001db510,....,,
60000040:,001db504,....,,
60000040:,001daeb4,....,,
60000040:,001dba78,x...,,
60000040:,001db508,....,,
60000040:,001db370,p...,,
60000040:,001db1e0,....,,
60000040:,001db340,@...,,
60000040:,001db52c,",...",,
60000040:,001db20c,....,,
60000040:,001db428,(...,,
60000040:,001db4b0,....,,
60000040:,001db2c4,....,,
60000040:,001db148,H...,,
60000040:,001db58c,....,,
60000040:,001db684,....,,
60000040:,001db904,....,,
60000040:,001db45c,\...,,
60000040:,001db4fc,....,,
60000040:,001db20c,....,,
60000040:,001db6b4,....,,
60000040:,001db864,d...,,
60000040:,001db60c,....,,
60000040:,001dbaa8,....,,
60000040:,001db34c,L...,,
60000040:,001db238,8...,,
60000040:,001dbb50,P...,,
60000040:,001dc750,P...,,
60000040:,001dad70,p...,,
60000040:,001dbb30,0...,,
60000040:,001daf6c,l...,,
60000040:,001db1ac,....,,
60000040:,001dbb68,h...,,
60000040:,001db378,x...,,
60000040:,001db5b8,....,,
60000040:,001db4a8,....,,
60000040:,001db228,(...,,
60000040:,001db5e4,....,,
60000040:,001db5cc,....,,
60000040:,001db3f4,....,,
60000040:,001db3c8,....,,
