addr,x,y,null,null.1
60000098:,0022f3dc,001778b8,"..""..x..",
60000098:,0022f3d8,001778b4,"..""..x..",
60000098:,0022f3d4,001778b4,"..""..x..",
60000098:,0022f3d0,001778b0,"..""..x..",
60000098:,0022f3cc,001778b0,"..""..x..",
60000098:,0022f3c8,001778ac,"..""..x..",
60000098:,0022f3c4,001778a8,"..""..x..",
60000098:,0022f3c0,001778a4,"..""..x..",
60000098:,0022f3b8,001778a4,"..""..x..",
60000098:,0022f3b4,0017789c,"..""..x..",
60000098:,0022f3ac,00177898,"..""..x..",
60000098:,0022f3ac,00177890,"..""..x..",
60000098:,0022f3a0,0017788c,"..""..x..",
60000098:,0022f39c,00177888,"..""..x..",
60000098:,0022f398,00177884,"..""..x..",
60000098:,0022f398,0017787c,".."".|x..",
60000098:,0022f394,00177870,".."".px..",
60000098:,0022f390,0017786c,".."".lx..",
60000098:,0022f388,00177864,".."".dx..",
60000098:,0022f380,00177860,".."".`x..",
60000098:,0022f378,00177860,"x."".`x..",
60000098:,0022f370,00177860,"p."".`x..",
60000098:,0022f36c,0017785c,"l."".\x..",
60000098:,0022f364,00177858,"d."".Xx..",
60000098:,0022f360,00177850,"`."".Px..",
60000098:,0022f35c,00177848,"\."".Hx..",
60000098:,0022f350,00177840,"P."".@x..",
60000098:,0022f34c,00177834,"L."".4x..",
60000098:,0022f344,00177834,"D."".4x..",
60000098:,0022f344,00177834,"D."".4x..",
60000098:,0022f340,00177834,"@."".4x..",
60000098:,0022f340,00177834,"@."".4x..",
60000098:,0022f33c,00177834,"<."".4x..",
60000098:,0022f33c,00177834,"<."".4x..",
60000098:,0022f338,00177828,"8."".(x..",
60000098:,0022f338,00177828,"8."".(x..",
60000098:,0022f338,00177824,"8."".$x..",
60000098:,0022f338,0017781c,"8.""..x..",
60000098:,0022f334,00177818,"4.""..x..",
60000098:,0022f330,00177810,"0.""..x..",
60000098:,0022f328,00177810,"(.""..x..",
60000098:,0022f324,00177810,"$.""..x..",
60000098:,0022f320,00177808,".""..x..",
60000098:,0022f318,00177804,"..""..x..",
60000098:,0022f314,001777f8,"..""..w..",
60000098:,0022f310,001777f4,"..""..w..",
60000098:,0022f308,001777f4,"..""..w..",
60000098:,0022f304,001777ec,"..""..w..",
60000098:,0022f2fc,001777e8,"..""..w..",
