addr,x,y,null,null.1
60000040:,001f9098,....,,
60000040:,001f9a18,....,,
60000040:,001f80c0,....,,
60000040:,001f815c,\...,,
60000040:,001f8894,....,,
60000040:,001f8e80,....,,
60000040:,001f9358,X...,,
60000040:,001f88e0,....,,
60000040:,001f7fd4,....,,
60000040:,001f91c0,....,,
60000040:,001f838c,....,,
60000040:,001f8f90,....,,
60000040:,001f8c24,$...,,
60000040:,001f80a0,....,,
60000040:,001f870c,....,,
60000040:,001f9724,$...,,
60000040:,001f81c0,....,,
60000040:,001f8200,....,,
60000040:,001f856c,l...,,
60000040:,001fb674,t...,,
60000040:,001f80a8,....,,
60000040:,001fa06c,l...,,
60000040:,001f8a94,....,,
60000040:,001f97a8,....,,
60000040:,001f8f34,4...,,
60000040:,001f9c5c,\...,,
60000040:,001f9aa4,....,,
60000040:,001f9388,....,,
60000040:,001f87c8,....,,
60000040:,001f9930,0...,,
60000040:,001f8b24,$...,,
60000040:,001f9b14,....,,
60000040:,001f9478,x...,,
60000040:,001f91e8,....,,
60000040:,001fa0d0,....,,
60000040:,001f9c28,(...,,
60000040:,001f9b84,....,,
60000040:,001fa2a0,....,,
60000040:,001f9608,....,,
60000040:,001f9658,X...,,
60000040:,001f9168,h...,,
60000040:,001f9428,(...,,
60000040:,001f906c,l...,,
60000040:,001f896c,l...,,
60000040:,001f9168,h...,,
60000040:,001f8c08,....,,
60000040:,001f8f28,(...,,
60000040:,001f8dec,....,,
60000040:,001f8b7c,|...,,
60000040:,001f84f8,....,,
60000040:,001f8508,....,,
60000040:,001f88c0,....,,
60000040:,001f8650,P...,,
60000040:,001f85b0,....,,
60000040:,001f8940,@...,,
60000040:,001f8f5c,\...,,
60000040:,001f8dd8,....,,
60000040:,001f881c,....,,
60000040:,001f8834,4...,,
60000040:,001f91c4,....,,
60000040:,001f9c94,....,,
60000040:,001f94a4,....,,
60000040:,001f9fb8,....,,
60000040:,001f9b34,4...,,
60000040:,001f8f48,H...,,
60000040:,001f90e8,....,,
60000040:,001f8754,T...,,
60000040:,001f8dcc,....,,
60000040:,001f9724,$...,,
60000040:,001f9404,....,,
60000040:,001f9494,....,,
60000040:,001f8730,0...,,
60000040:,001f85f0,....,,
60000040:,001f9618,....,,
60000040:,001f995c,\...,,
60000040:,001f9188,....,,
60000040:,001f9730,0...,,
60000040:,001f89b8,....,,
60000040:,001f8b18,....,,
60000040:,001f95ac,....,,
60000040:,001f92c4,....,,
60000040:,001f8c94,....,,
60000040:,001f9c60,`...,,
60000040:,001f9bfc,....,,
60000040:,001f90bc,....,,
60000040:,001f8db4,....,,
60000040:,001f9a9c,....,,
60000040:,001f86e8,....,,
60000040:,001f86b0,....,,
60000040:,001f9798,....,,
60000040:,001f8f58,X...,,
60000040:,001f9288,....,,
60000040:,001f9070,p...,,
60000040:,001f8c10,....,,
60000040:,001f93b0,....,,
60000040:,001f963c,<...,,
