addr,x,y,null,null.1
60000098:,00229bfc,00172028,".."".(",..
60000098:,00229bfc,00172028,".."".(",..
60000098:,00229bf4,00172024,".."".$",..
60000098:,00229bf4,00172024,".."".$",..
60000098:,00229bf0,0017201c,"..""..",..
60000098:,00229bf0,0017201c,"..""..",..
60000098:,00229be8,00172018,"..""..",..
60000098:,00229be8,00172010,"..""..",..
60000098:,00229be4,00172008,"..""..",..
60000098:,00229bdc,00172004,"..""..",..
60000098:,00229bd8,00172000,"..""..",..
60000098:,00229bd4,00171ff8,".."".....",
60000098:,00229bd0,00171ff4,".."".....",
60000098:,00229bc8,00171ff0,".."".....",
60000098:,00229bc0,00171ff0,".."".....",
60000098:,00229bbc,00171fe8,".."".....",
60000098:,00229bb8,00171fe0,".."".....",
60000098:,00229bb0,00171fe0,".."".....",
60000098:,00229bac,00171fd8,".."".....",
60000098:,00229ba4,00171fd0,".."".....",
60000098:,00229ba0,00171fd0,".."".....",
60000098:,00229ba0,00171fd0,".."".....",
60000098:,00229b9c,00171fcc,".."".....",
60000098:,00229b98,00171fc0,".."".....",
60000098:,00229b90,00171fc0,".."".....",
60000098:,00229b8c,00171fb8,".."".....",
60000098:,00229b8c,00171fb0,".."".....",
60000098:,00229b84,00171fac,".."".....",
60000098:,00229b80,00171fa4,".."".....",
60000098:,00229b80,00171f9c,".."".....",
60000098:,00229b7c,00171f98,"|."".....",
60000098:,00229b78,00171f90,"x."".....",
60000098:,00229b78,00171f8c,"x."".....",
60000098:,00229b74,00171f84,"t."".....",
60000098:,00229b74,00171f84,"t."".....",
60000098:,00229b6c,00171f80,"l."".....",
60000098:,00229b6c,00171f80,"l."".....",
60000098:,00229b6c,00171f7c,"l."".|...",
60000098:,00229b64,00171f78,"d."".x...",
60000098:,00229b5c,00171f74,"\."".t...",
60000098:,00229b54,00171f6c,"T."".l...",
60000098:,00229b4c,00171f68,"L."".h...",
60000098:,00229b44,00171f64,"D."".d...",
60000098:,00229b40,00171f5c,"@."".\...",
60000098:,00229b38,00171f58,"8."".X...",
60000098:,00229b34,00171f50,"4."".P...",
60000098:,00229b30,00171f48,"0."".H...",
60000098:,00229b28,00171f44,"(."".D...",
60000098:,00229b20,00171f3c,"."".<...",
60000098:,00229b18,00171f3c,".."".<...",
60000098:,00229b14,00171f34,".."".4...",
60000098:,00229b0c,00171f2c,".."".,...",
60000098:,00229b04,00171f28,".."".(...",
60000098:,00229b04,00171f24,".."".$...",
60000098:,00229b00,00171f20,".."".",...
60000098:,00229af8,00171f1c,".."".....",
60000098:,00229aec,00171f18,".."".....",
60000098:,00229ae8,00171f14,".."".....",
60000098:,00229ae0,00171f14,".."".....",
60000098:,00229ad8,00171f10,".."".....",
60000098:,00229acc,00171f08,".."".....",
60000098:,00229acc,00171f08,".."".....",
60000098:,00229ac4,00171f04,".."".....",
60000098:,00229ac4,00171f04,".."".....",
60000098:,00229abc,00171f00,".."".....",
60000098:,00229ab8,00171f00,".."".....",
60000098:,00229ab4,00171ef8,".."".....",
60000098:,00229ab0,00171ef4,".."".....",
60000098:,00229aac,00171ef0,".."".....",
60000098:,00229aa4,00171eec,".."".....",
60000098:,00229a9c,00171ee8,".."".....",
60000098:,00229a9c,00171ee4,".."".....",
60000098:,00229a98,00171ee0,".."".....",
60000098:,00229a90,00171edc,".."".....",
60000098:,00229a8c,00171ed4,".."".....",
60000098:,00229a84,00171ed4,".."".....",
60000098:,00229a84,00171ed4,".."".....",
60000098:,00229a78,00171ed4,"x."".....",
60000098:,00229a70,00171ecc,"p."".....",
60000098:,00229a68,00171ec4,"h."".....",
60000098:,00229a60,00171ec0,"`."".....",
60000098:,00229a5c,00171ebc,"\."".....",
60000098:,00229a54,00171eb4,"T."".....",
60000098:,00229a4c,00171eac,"L."".....",
60000098:,00229a40,00171ea8,"@."".....",
60000098:,00229a38,00171ea4,"8."".....",
60000098:,00229a30,00171ea0,"0."".....",
60000098:,00229a30,00171e9c,"0."".....",
60000098:,00229a28,00171e94,"(."".....",
60000098:,00229a20,00171e90,"."".....",
60000098:,00229a1c,00171e84,".."".....",
60000098:,00229a1c,00171e7c,".."".|...",
60000098:,00229a18,00171e7c,".."".|...",
60000098:,00229a14,00171e74,".."".t...",
60000098:,00229a10,00171e70,".."".p...",
60000098:,00229a0c,00171e6c,".."".l...",
60000098:,00229a0c,00171e6c,".."".l...",
60000098:,00229a08,00171e68,".."".h...",
60000098:,00229a08,00171e68,".."".h...",
60000098:,00229a00,00171e64,".."".d...",
60000098:,00229a00,00171e5c,".."".\...",
60000098:,00229a00,00171e54,".."".T...",
60000098:,002299f8,00171e4c,".."".L...",
60000098:,002299f4,00171e44,".."".D...",
60000098:,002299f0,00171e40,".."".@...",
60000098:,002299ec,00171e3c,".."".<...",
60000098:,002299ec,00171e3c,".."".<...",
60000098:,002299e8,00171e3c,".."".<...",
60000098:,002299e4,00171e38,".."".8...",
60000098:,002299e0,00171e34,".."".4...",
60000098:,002299d8,00171e2c,".."".,...",
60000098:,002299d8,00171e28,".."".(...",
60000098:,002299d4,00171e20,".."".",...
60000098:,002299cc,00171e1c,".."".....",
60000098:,002299c0,00171e18,".."".....",
60000098:,002299b8,00171e0c,".."".....",
60000098:,002299b4,00171e04,".."".....",
60000098:,002299ac,00171dfc,".."".....",
60000098:,002299a8,00171df4,".."".....",
60000098:,002299a0,00171dec,".."".....",
60000098:,00229998,00171de4,".."".....",
60000098:,00229998,00171de0,".."".....",
60000098:,00229990,00171ddc,".."".....",
60000098:,00229990,00171ddc,".."".....",
60000098:,0022998c,00171dd4,".."".....",
60000098:,0022998c,00171dd4,".."".....",
60000098:,00229984,00171dd0,".."".....",
60000098:,00229984,00171dd0,".."".....",
60000098:,00229980,00171dcc,".."".....",
60000098:,00229980,00171dcc,".."".....",
60000098:,00229978,00171dc8,"x."".....",
60000098:,00229974,00171dbc,"t."".....",
60000098:,0022996c,00171db4,"l."".....",
60000098:,00229968,00171db4,"h."".....",
60000098:,00229964,00171db0,"d."".....",
60000098:,0022995c,00171db0,"\."".....",
60000098:,0022995c,00171dac,"\."".....",
60000098:,00229958,00171dac,"X."".....",
60000098:,00229950,00171da8,"P."".....",
60000098:,0022994c,00171da8,"L."".....",
60000098:,00229944,00171da4,"D."".....",
60000098:,00229940,00171da4,"@."".....",
60000098:,00229938,00171da0,"8."".....",
60000098:,00229934,00171d98,"4."".....",
60000098:,00229930,00171d94,"0."".....",
60000098:,0022992c,00171d94,",."".....",
60000098:,00229928,00171d94,"(."".....",
60000098:,00229924,00171d90,"$."".....",
60000098:,0022991c,00171d88,".."".....",
60000098:,0022991c,00171d84,".."".....",
60000098:,00229910,00171d7c,".."".|...",
60000098:,00229908,00171d74,".."".t...",
60000098:,00229904,00171d74,".."".t...",
60000098:,00229904,00171d70,".."".p...",
60000098:,00229900,00171d70,".."".p...",
60000098:,002298fc,00171d68,".."".h...",
60000098:,002298fc,00171d68,".."".h...",
60000098:,002298f4,00171d64,".."".d...",
60000098:,002298f4,00171d64,".."".d...",
60000098:,002298f0,00171d64,".."".d...",
60000098:,002298f0,00171d64,".."".d...",
60000098:,002298e8,00171d60,".."".`...",
60000098:,002298e4,00171d58,".."".X...",
60000098:,002298dc,00171d50,".."".P...",
60000098:,002298d8,00171d50,".."".P...",
60000098:,002298d4,00171d48,".."".H...",
60000098:,002298cc,00171d44,".."".D...",
60000098:,002298c8,00171d40,".."".@...",
60000098:,002298c4,00171d34,".."".4...",
60000098:,002298b8,00171d2c,".."".,...",
60000098:,002298b4,00171d24,".."".$...",
60000098:,002298b0,00171d20,".."".",...
60000098:,002298ac,00171d18,".."".....",
60000098:,002298a4,00171d10,".."".....",
60000098:,0022989c,00171d08,".."".....",
60000098:,00229898,00171d04,".."".....",
60000098:,00229894,00171d00,".."".....",
60000098:,00229890,00171cfc,".."".....",
60000098:,00229888,00171cf8,".."".....",
60000098:,00229880,00171cf0,".."".....",
60000098:,00229880,00171ce8,".."".....",
60000098:,00229878,00171cdc,"x."".....",
60000098:,00229874,00171cd8,"t."".....",
60000098:,00229870,00171ccc,"p."".....",
60000098:,00229868,00171cc4,"h."".....",
60000098:,00229868,00171cc4,"h."".....",
60000098:,00229860,00171cbc,"`."".....",
60000098:,00229860,00171cbc,"`."".....",
60000098:,0022985c,00171cbc,"\."".....",
60000098:,0022985c,00171cbc,"\."".....",
60000098:,00229858,00171cb8,"X."".....",
60000098:,00229854,00171cb8,"T."".....",
60000098:,0022984c,00171cb4,"L."".....",
60000098:,00229848,00171cac,"H."".....",
60000098:,00229844,00171ca4,"D."".....",
60000098:,0022983c,00171c9c,"<."".....",
60000098:,00229834,00171c98,"4."".....",
60000098:,00229830,00171c90,"0."".....",
60000098:,0022982c,00171c88,",."".....",
60000098:,00229824,00171c80,"$."".....",
60000098:,0022981c,00171c80,".."".....",
60000098:,00229814,00171c7c,".."".|...",
60000098:,0022980c,00171c78,".."".x...",
60000098:,00229808,00171c6c,".."".l...",
60000098:,00229800,00171c68,".."".h...",
60000098:,002297f8,00171c64,".."".d...",
60000098:,002297f0,00171c64,".."".d...",
60000098:,002297ec,00171c60,".."".`...",
60000098:,002297e4,00171c58,".."".X...",
60000098:,002297e0,00171c50,".."".P...",
60000098:,002297dc,00171c48,".."".H...",
60000098:,002297d8,00171c44,".."".D...",
60000098:,002297d4,00171c40,".."".@...",
60000098:,002297cc,00171c3c,".."".<...",
60000098:,002297c4,00171c38,".."".8...",
60000098:,002297c0,00171c38,".."".8...",
60000098:,002297c0,00171c34,".."".4...",
60000098:,002297bc,00171c30,".."".0...",
60000098:,002297bc,00171c30,".."".0...",
60000098:,002297b8,00171c30,".."".0...",
60000098:,002297b8,00171c30,".."".0...",
60000098:,002297b0,00171c2c,".."".,...",
60000098:,002297b0,00171c28,".."".(...",
60000098:,002297a8,00171c28,".."".(...",
60000098:,002297a4,00171c24,".."".$...",
60000098:,002297a0,00171c20,".."".",...
60000098:,00229798,00171c18,".."".....",
60000098:,00229794,00171c14,".."".....",
60000098:,0022978c,00171c0c,".."".....",
60000098:,00229784,00171c08,".."".....",
60000098:,0022977c,00171c04,"|."".....",
60000098:,00229778,00171bfc,"x."".....",
60000098:,00229770,00171bf4,"p."".....",
60000098:,00229768,00171bf0,"h."".....",
60000098:,00229764,00171bf0,"d."".....",
60000098:,00229764,00171bec,"d."".....",
60000098:,00229760,00171be8,"`."".....",
60000098:,00229760,00171be0,"`."".....",
60000098:,00229758,00171be0,"X."".....",
60000098:,00229758,00171bd4,"X."".....",
60000098:,00229754,00171bd0,"T."".....",
60000098:,00229750,00171bcc,"P."".....",
60000098:,0022974c,00171bc4,"L."".....",
60000098:,00229748,00171bc4,"H."".....",
60000098:,00229744,00171bc0,"D."".....",
60000098:,00229740,00171bb4,"@."".....",
60000098:,0022973c,00171bac,"<."".....",
60000098:,00229734,00171ba4,"4."".....",
60000098:,00229734,00171ba4,"4."".....",
60000098:,00229730,00171ba0,"0."".....",
60000098:,0022972c,00171ba0,",."".....",
60000098:,00229728,00171b9c,"(."".....",
60000098:,00229724,00171b98,"$."".....",
60000098:,00229720,00171b98,"."".....",
60000098:,0022971c,00171b90,".."".....",
60000098:,0022971c,00171b90,".."".....",
60000098:,00229718,00171b84,".."".....",
60000098:,00229710,00171b7c,".."".|...",
60000098:,00229704,00171b7c,".."".|...",
60000098:,002296fc,00171b78,".."".x...",
60000098:,002296f8,00171b70,".."".p...",
60000098:,002296f4,00171b70,".."".p...",
60000098:,002296ec,00171b6c,".."".l...",
60000098:,002296e8,00171b68,".."".h...",
60000098:,002296e4,00171b60,".."".`...",
60000098:,002296e0,00171b5c,".."".\...",
60000098:,002296dc,00171b58,".."".X...",
60000098:,002296d8,00171b50,".."".P...",
60000098:,002296d4,00171b48,".."".H...",
60000098:,002296d4,00171b40,".."".@...",
60000098:,002296cc,00171b38,".."".8...",
60000098:,002296c8,00171b38,".."".8...",
60000098:,002296c0,00171b34,".."".4...",
60000098:,002296c0,00171b30,".."".0...",
60000098:,002296b8,00171b2c,".."".,...",
60000098:,002296b4,00171b24,".."".$...",
60000098:,002296b0,00171b24,".."".$...",
60000098:,002296ac,00171b18,".."".....",
60000098:,002296a8,00171b18,".."".....",
60000098:,002296a4,00171b14,".."".....",
60000098:,002296a4,00171b14,".."".....",
60000098:,00229698,00171b0c,".."".....",
60000098:,00229698,00171b0c,".."".....",
60000098:,00229690,00171b04,".."".....",
60000098:,00229690,00171b04,".."".....",
60000098:,0022968c,00171b00,".."".....",
60000098:,0022968c,00171af8,".."".....",
60000098:,00229688,00171af0,".."".....",
60000098:,00229684,00171aec,".."".....",
60000098:,00229680,00171ae0,".."".....",
60000098:,00229678,00171ad8,"x."".....",
60000098:,00229670,00171ad4,"p."".....",
60000098:,0022966c,00171acc,"l."".....",
60000098:,00229660,00171ac8,"`."".....",
60000098:,0022965c,00171ac0,"\."".....",
60000098:,00229658,00171ab8,"X."".....",
60000098:,00229654,00171ab4,"T."".....",
60000098:,0022964c,00171ab0,"L."".....",
60000098:,00229644,00171aac,"D."".....",
60000098:,00229640,00171aa4,"@."".....",
60000098:,0022963c,00171aa4,"<."".....",
60000098:,0022963c,00171aa0,"<."".....",
60000098:,00229630,00171a9c,"0."".....",
60000098:,00229630,00171a98,"0."".....",
60000098:,00229630,00171a90,"0."".....",
60000098:,00229628,00171a88,"(."".....",
60000098:,00229620,00171a84,"."".....",
60000098:,0022961c,00171a7c,".."".|...",
60000098:,00229614,00171a78,".."".x...",
60000098:,00229614,00171a74,".."".t...",
60000098:,00229610,00171a70,".."".p...",
60000098:,00229610,00171a6c,".."".l...",
60000098:,0022960c,00171a6c,".."".l...",
60000098:,00229608,00171a68,".."".h...",
60000098:,00229608,00171a60,".."".`...",
60000098:,00229604,00171a60,".."".`...",
60000098:,002295fc,00171a5c,".."".\...",
60000098:,002295f8,00171a58,".."".X...",
60000098:,002295f4,00171a54,".."".T...",
60000098:,002295ec,00171a50,".."".P...",
60000098:,002295e4,00171a48,".."".H...",
60000098:,002295dc,00171a3c,".."".<...",
60000098:,002295d4,00171a38,".."".8...",
60000098:,002295d0,00171a30,".."".0...",
60000098:,002295c8,00171a28,".."".(...",
60000098:,002295c4,00171a28,".."".(...",
60000098:,002295c4,00171a20,".."".",...
60000098:,002295bc,00171a20,".."".",...
60000098:,002295b8,00171a18,".."".....",
60000098:,002295b4,00171a14,".."".....",
60000098:,002295ac,00171a0c,".."".....",
60000098:,002295a4,00171a04,".."".....",
60000098:,0022959c,00171a00,".."".....",
60000098:,00229598,001719f4,".."".....",
60000098:,00229594,001719f0,".."".....",
60000098:,0022958c,001719f0,".."".....",
60000098:,00229588,001719e8,".."".....",
60000098:,00229588,001719e4,".."".....",
60000098:,00229580,001719dc,".."".....",
60000098:,00229578,001719d4,"x."".....",
60000098:,00229574,001719d4,"t."".....",
60000098:,00229570,001719d0,"p."".....",
60000098:,00229570,001719cc,"p."".....",
60000098:,0022956c,001719cc,"l."".....",
60000098:,00229568,001719cc,"h."".....",
60000098:,00229568,001719cc,"h."".....",
60000098:,00229564,001719cc,"d."".....",
60000098:,0022955c,001719c8,"\."".....",
60000098:,00229558,001719c4,"X."".....",
60000098:,00229558,001719bc,"X."".....",
60000098:,0022954c,001719b8,"L."".....",
60000098:,0022954c,001719b0,"L."".....",
60000098:,00229548,001719ac,"H."".....",
60000098:,00229544,001719a8,"D."".....",
60000098:,0022953c,001719a4,"<."".....",
60000098:,00229538,0017199c,"8."".....",
60000098:,00229534,00171994,"4."".....",
60000098:,00229530,00171990,"0."".....",
60000098:,00229528,00171988,"(."".....",
60000098:,00229520,00171984,"."".....",
60000098:,00229518,0017197c,".."".|...",
60000098:,00229510,00171978,".."".x...",
60000098:,0022950c,00171974,".."".t...",
60000098:,00229508,0017196c,".."".l...",
60000098:,00229500,0017196c,".."".l...",
60000098:,002294f8,00171968,".."".h...",
60000098:,002294f8,00171968,".."".h...",
60000098:,002294f0,00171964,".."".d...",
60000098:,002294ec,00171958,".."".X...",
60000098:,002294e8,00171950,".."".P...",
60000098:,002294e4,0017194c,".."".L...",
60000098:,002294e4,0017194c,".."".L...",
60000098:,002294e0,00171948,".."".H...",
60000098:,002294e0,00171944,".."".D...",
60000098:,002294dc,00171940,".."".@...",
