addr,x,y,null,null.1
60000098:,0022790c,0016fd44,".y"".D...",
60000098:,0022790c,0016fd44,".y"".D...",
60000098:,00227904,0016fd40,".y"".@...",
60000098:,00227904,0016fd40,".y"".@...",
60000098:,00227900,0016fd38,".y"".8...",
60000098:,00227900,0016fd38,".y"".8...",
60000098:,002278fc,0016fd2c,".x"".,...",
60000098:,002278fc,0016fd24,".x"".$...",
60000098:,002278f8,0016fd24,".x"".$...",
60000098:,002278f0,0016fd20,".x"".",...
60000098:,002278e8,0016fd14,".x"".....",
60000098:,002278e0,0016fd08,".x"".....",
60000098:,002278d8,0016fd08,".x"".....",
60000098:,002278d4,0016fd00,".x"".....",
60000098:,002278d0,0016fcfc,".x"".....",
60000098:,002278cc,0016fcf8,".x"".....",
60000098:,002278c4,0016fcf4,".x"".....",
60000098:,002278bc,0016fce8,".x"".....",
60000098:,002278b8,0016fce0,".x"".....",
60000098:,002278b0,0016fcdc,".x"".....",
60000098:,002278ac,0016fcd8,".x"".....",
60000098:,002278a4,0016fcd0,".x"".....",
60000098:,002278a0,0016fcc4,".x"".....",
60000098:,002278a0,0016fcc4,".x"".....",
60000098:,00227894,0016fcc4,".x"".....",
60000098:,00227890,0016fcbc,".x"".....",
60000098:,00227888,0016fcb4,".x"".....",
60000098:,00227880,0016fca8,".x"".....",
60000098:,00227880,0016fca4,".x"".....",
60000098:,0022787c,0016fc9c,"|x"".....",
60000098:,00227878,0016fc9c,"xx"".....",
60000098:,00227874,0016fc94,"tx"".....",
60000098:,00227874,0016fc94,"tx"".....",
60000098:,0022786c,0016fc90,"lx"".....",
60000098:,0022786c,0016fc90,"lx"".....",
60000098:,0022786c,0016fc90,"lx"".....",
60000098:,0022786c,0016fc90,"lx"".....",
60000098:,00227868,0016fc88,"hx"".....",
60000098:,00227864,0016fc84,"dx"".....",
60000098:,00227864,0016fc84,"dx"".....",
60000098:,00227860,0016fc80,"`x"".....",
60000098:,0022785c,0016fc74,"\x"".t...",
60000098:,00227858,0016fc6c,"Xx"".l...",
60000098:,00227854,0016fc64,"Tx"".d...",
60000098:,00227854,0016fc5c,"Tx"".\...",
60000098:,0022784c,0016fc58,"Lx"".X...",
60000098:,00227848,0016fc50,"Hx"".P...",
60000098:,00227840,0016fc4c,"@x"".L...",
60000098:,00227838,0016fc4c,"8x"".L...",
60000098:,00227838,0016fc44,"8x"".D...",
60000098:,00227830,0016fc44,"0x"".D...",
60000098:,00227828,0016fc3c,"(x"".<...",
60000098:,00227824,0016fc34,"$x"".4...",
60000098:,00227820,0016fc2c,"x"".,...",
60000098:,0022781c,0016fc28,".x"".(...",
60000098:,00227814,0016fc20,".x"".",...
60000098:,0022780c,0016fc18,".x"".....",
60000098:,00227804,0016fc10,".x"".....",
60000098:,00227800,0016fc08,".x"".....",
60000098:,002277f8,0016fc08,".w"".....",
60000098:,002277f4,0016fc00,".w"".....",
60000098:,002277f0,0016fc00,".w"".....",
60000098:,002277f0,0016fbfc,".w"".....",
60000098:,002277f0,0016fbfc,".w"".....",
60000098:,002277e8,0016fbfc,".w"".....",
60000098:,002277e8,0016fbfc,".w"".....",
60000098:,002277e4,0016fbf4,".w"".....",
60000098:,002277e4,0016fbf4,".w"".....",
60000098:,002277dc,0016fbec,".w"".....",
60000098:,002277d8,0016fbe8,".w"".....",
60000098:,002277d8,0016fbe0,".w"".....",
60000098:,002277cc,0016fbdc,".w"".....",
60000098:,002277c8,0016fbd4,".w"".....",
60000098:,002277c4,0016fbcc,".w"".....",
60000098:,002277c0,0016fbc4,".w"".....",
60000098:,002277b8,0016fbc4,".w"".....",
60000098:,002277b0,0016fbbc,".w"".....",
60000098:,002277b0,0016fbb8,".w"".....",
60000098:,002277a8,0016fbb4,".w"".....",
60000098:,002277a0,0016fbac,".w"".....",
60000098:,002277a0,0016fba8,".w"".....",
60000098:,00227798,0016fba0,".w"".....",
60000098:,00227794,0016fb98,".w"".....",
60000098:,0022778c,0016fb94,".w"".....",
60000098:,00227788,0016fb8c,".w"".....",
60000098:,00227780,0016fb8c,".w"".....",
60000098:,0022777c,0016fb84,"|w"".....",
60000098:,00227774,0016fb80,"tw"".....",
60000098:,00227770,0016fb7c,"pw"".|...",
