addr,x,y,null,null.1
60000098:,003f8964,000a15a0,d.?.....,
60000098:,003f8c68,000a1414,h.?.....,
60000098:,003f926c,000a10fc,l.?.....,
60000098:,003f9574,000a0f74,t.?.t...,
60000098:,003f987c,000a0dd4,|.?.....,
60000098:,003fa188,000a0920,..?.,...
60000098:,003faa9c,000a0450,..?.P...,
60000098:,003fb3ac,0009ff94,..?.....,
60000098:,003fb9b8,0009fc54,..?.T...,
60000098:,003fc2d4,0009f77c,..?.|...,
60000098:,003fcbd4,0009f2b0,..?.....,
60000098:,003fd4dc,0009edf0,..?.....,
60000098:,003fdde8,0009e93c,..?.<...,
60000098:,003fe3f4,0009e5e8,..?.....,
60000098:,003fecfc,0009e10c,..?.....,
60000098:,003ff600,0009dc50,..?.P...,
60000098:,003fff0c,0009d794,..?.....,
60000098:,00000510,0009d444,....D...,
60000098:,00000e20,0009cfac,.......,
60000098:,0000172c,0009cac8,",.......",
60000098:,00002030,0009c604,0,......
60000098:,0000293c,0009c14c,<)..L...,
60000098:,00002f40,0009be0c,@/......,
60000098:,0000384c,0009b900,L8......,
60000098:,00004158,0009b424,XA..$...,
60000098:,00004a64,0009af64,dJ..d...,
60000098:,00005074,0009ac48,tP..H...,
60000098:,0000597c,0009a770,|Y..p...,
60000098:,0000628c,0009a2bc,.b......,
60000098:,00006594,0009a12c,".e..,...",
60000098:,00006b9c,00099dec,.k......,
60000098:,00006ea0,00099c60,.n..`...,
60000098:,0000749c,00099944,.t..D...,
60000098:,000077a4,000997b8,.w......,
60000098:,00007aa4,0009960c,.z......,
60000098:,00007dac,00099474,.}..t...,
60000098:,000086b8,00098fb8,........,
60000098:,00008fc4,00098adc,........,
60000098:,000098d8,00098600,........,
60000098:,00009ee4,000982d4,........,
60000098:,0000a7f4,00097e24,....$~..,
60000098:,0000b0fc,00097950,....Py..,
60000098:,0000ba00,00097498,.....t..,
60000098:,0000c00c,00097180,.....q..,
60000098:,0000c91c,00096ca8,.....l..,
60000098:,0000d22c,00096800,",....h..",
60000098:,0000db40,00096354,@...Tc..,
60000098:,0000e144,0009602c,"D...,`..",
60000098:,0000ea54,00095b6c,T...l[..,
60000098:,0000f364,0009569c,d....V..,
60000098:,0000fc74,000951d4,t....Q..,
60000098:,00010580,00094d40,....@M..,
60000098:,00010b8c,00094a28,....(J..,
60000098:,00011498,00094574,....tE..,
60000098:,00011dac,000940c4,.....@..,
60000098:,000126b4,00093bdc,.&...;..,
60000098:,00012cc0,000938b8,".,...8..",
60000098:,000135d4,00093400,.5...4..,
60000098:,00013ee4,00092f50,.>..P/..,
60000098:,000147ec,00092a80,.G...*..,
60000098:,00014df8,00092758,.M..X'..,
60000098:,000150fc,000925b8,.P...%..,
60000098:,00015400,00092424,.T..$$..,
60000098:,00015700,0009227c,".W..|""..",
60000098:,00015d04,00091f40,.]..@...,
