addr,x,y,null,null.1
60000040:,000f420c,.B..,,
60000040:,00261ed4,..&.,,
60000040:,00168f30,0...,,
60000040:,002f4b88,.K/.,,
60000040:,0021506c,lP!.,,
60000040:,0037cdf4,..7.,,
60000040:,003ffc90,..?.,,
60000040:,0007d478,x...,,
60000040:,0010f448,H...,,
60000040:,0018a478,x...,,
60000040:,001ff000,....,,
60000040:,00287654,Tv(.,,
60000040:,0030b020,.0.,,
60000040:,0038f3ac,..8.,,
60000040:,0000ca6c,l...,,
60000040:,00081398,....,,
60000040:,0010d438,8...,,
60000040:,001835c8,.5..,,
60000040:,001fc548,H...,,
60000040:,002748d8,.H'.,,
60000040:,00303314,.30.,,
60000040:,00374a18,.J7.,,
60000040:,003eb2f0,..>.,,
60000040:,000718bc,....,,
60000040:,001064d4,.d..,,
60000040:,0018d5d8,....,,
60000040:,0020d72c,",.",.,
60000040:,0029ac9c,..).,,
60000040:,00322a84,.*2.,,
60000040:,0039f104,..9.,,
60000040:,002b8d6c,l.+.,,
60000040:,00017a8c,.z..,,
60000040:,003336b0,.63.,,
60000040:,0009cd34,4...,,
60000040:,003b456c,lE;.,,
60000040:,00143234,42..,,
60000040:,00044c50,PL..,,
60000040:,000e36fc,.6..,,
60000040:,0016959c,....,,
60000040:,001d9370,p...,,
60000040:,00258eb4,..%.,,
60000040:,002cfd6c,"l.,.",,
60000040:,003495e8,..4.,,
60000040:,003be638,8.;.,,
60000040:,000327b0,.'..,,
60000040:,000cd680,....,,
60000040:,0015a068,h...,,
60000040:,001d0e88,....,,
60000040:,00253300,.3%.,,
60000040:,002d03b4,..-.,,
60000040:,00349bfc,..4.,,
60000040:,003b6008,.`;.,,
60000040:,00024624,$F..,,
60000040:,000d1c4c,L...,,
60000040:,0014b9c0,....,,
60000040:,001bf10c,....,,
60000040:,0023ded8,..,,
60000040:,002be808,..+.,,
60000040:,0032c7bc,..2.,,
60000040:,003985dc,..9.,,
60000040:,00019adc,....,,
60000040:,001a66bc,.f..,,
60000040:,000c0c6c,l...,,
60000040:,00227ca8,".|"".",,
60000040:,0013ea10,....,,
60000040:,0029bad4,..).,,
60000040:,001c3380,.3..,,
60000040:,00320580,..2.,,
60000040:,003b8a3c,<.;.,,
60000040:,000483f0,....,,
60000040:,000c63a8,.c..,,
60000040:,001362ec,.b..,,
60000040:,001ca1d8,....,,
60000040:,00246c18,.l$.,,
60000040:,002c959c,"..,.",,
60000040:,0033f404,..3.,,
60000040:,003d9820,.=.,,
60000040:,00058b88,....,,
60000040:,000c6c98,.l..,,
60000040:,00143b94,.;..,,
60000040:,001c3d0c,.=..,,
60000040:,00242538,8%$.,,
60000040:,002bbfd0,..+.,,
60000040:,003372d0,.r3.,,
60000040:,003c82dc,..<.,,
60000040:,00059178,x...,,
60000040:,000d414c,LA..,,
60000040:,00149cf4,....,,
60000040:,001bf91c,....,,
60000040:,0023dc98,..,,
60000040:,002bd1fc,..+.,,
60000040:,00334d20,M3.,,
60000040:,0026fd54,T.&.,,
60000040:,003bfca8,..;.,,
60000040:,002f59d0,.Y/.,,
60000040:,0004ad88,....,,
60000040:,003815e4,..8.,,
60000040:,000d4bc0,.K..,,
60000040:,003fa990,..?.,,
60000040:,00072e08,....,,
60000040:,0011e868,h...,,
60000040:,001bd5f0,....,,
60000040:,00244950,PI$.,,
60000040:,002c0c18,"..,.",,
60000040:,0033e4e4,..3.,,
60000040:,003be4e8,..;.,,
60000040:,0002dfd8,....,,
60000040:,000abd5c,\...,,
60000040:,00171748,H...,,
60000040:,001fa18c,....,,
60000040:,00282714,.'(.,,
60000040:,002f8f98,../.,,
60000040:,00376f5c,\o7.,,
60000040:,003e94e8,..>.,,
60000040:,00061e78,x...,,
60000040:,000eab9c,....,,
60000040:,0019a46c,l...,,
60000040:,00224e90,".N"".",,
60000040:,00295960,`Y).,,
60000040:,0031dd58,X.1.,,
60000040:,0039bb44,D.9.,,
60000040:,00015fdc,._..,,
60000040:,000869d0,.i..,,
60000040:,003bc8f4,..;.,,
60000040:,00102630,0&..,,
60000040:,0003f3ac,....,,
60000040:,001c3c78,x<..,,
60000040:,000ca358,X...,,
60000040:,0024befc,..$.,,
60000040:,0016587c,|X..,,
60000040:,001f6880,.h..,,
60000040:,0026fd24,$.&.,,
60000040:,002e3b34,4;..,,
60000040:,003510a4,..5.,,
60000040:,003c7ddc,.}<.,,
60000040:,0003ef10,....,,
60000040:,000c2cd8,".,..",,
60000040:,00163614,.6..,,
60000040:,001ef064,d...,,
60000040:,00276180,.a'.,,
60000040:,003004b8,..0.,,
60000040:,0038986c,l.8.,,
60000040:,003fe770,p.?.,,
60000040:,00089624,$...,,
60000040:,00110200,....,,
60000040:,001c4a28,(J..,,
60000040:,0024c154,T.$.,,
60000040:,002d32a0,.2-.,,
60000040:,0034d6f4,..4.,,
60000040:,003c1400,..<.,,
60000040:,0003a3ec,....,,
60000040:,000bc310,....,,
60000040:,00142a74,t*..,,
60000040:,001d8040,@...,,
60000040:,002fadd8,../.,,
60000040:,00262fb4,./&.,,
60000040:,003735b8,.57.,,
60000040:,002e9008,....,,
60000040:,003f2a8c,.*?.,,
60000040:,00371b24,$.7.,,
60000040:,00092aa4,.*..,,
60000040:,001097c0,....,,
60000040:,0018a99c,....,,
60000040:,00202478,x$,.,
60000040:,00286838,8h(.,,
