addr,x,y,null,null.1
60000098:,0021fdf4,00167f18,..!.....,
60000098:,0021fdf4,00167f14,..!.....,
60000098:,0021fdf0,00167f10,..!.....,
60000098:,0021fdf0,00167f0c,..!.....,
60000098:,0021fdec,00167f04,..!.....,
60000098:,0021fde4,00167f04,..!.....,
60000098:,0021fde0,00167f00,..!.....,
60000098:,0021fdd8,00167efc,..!..~..,
60000098:,0021fdd4,00167ef8,..!..~..,
60000098:,0021fdd0,00167eec,..!..~..,
60000098:,0021fdcc,00167ee8,..!..~..,
60000098:,0021fdcc,00167edc,..!..~..,
60000098:,0021fdc8,00167edc,..!..~..,
60000098:,0021fdc8,00167ed0,..!..~..,
60000098:,0021fdc0,00167ecc,..!..~..,
60000098:,0021fdc0,00167ec4,..!..~..,
60000098:,0021fdbc,00167ec0,..!..~..,
60000098:,0021fdb8,00167ebc,..!..~..,
60000098:,0021fdac,00167eb8,..!..~..,
60000098:,0021fda8,00167eb0,..!..~..,
60000098:,0021fda4,00167ea8,..!..~..,
60000098:,0021fda0,00167ea4,..!..~..,
60000098:,0021fd9c,00167e9c,..!..~..,
60000098:,0021fd98,00167e98,..!..~..,
60000098:,0021fd94,00167e90,..!..~..,
60000098:,0021fd90,00167e8c,..!..~..,
60000098:,0021fd88,00167e88,..!..~..,
60000098:,0021fd84,00167e80,..!..~..,
60000098:,0021fd7c,00167e80,|.!..~..,
60000098:,0021fd7c,00167e7c,|.!.|~..,
60000098:,0021fd78,00167e78,x.!.x~..,
60000098:,0021fd74,00167e78,t.!.x~..,
60000098:,0021fd70,00167e70,p.!.p~..,
60000098:,0021fd70,00167e6c,p.!.l~..,
60000098:,0021fd6c,00167e6c,l.!.l~..,
60000098:,0021fd6c,00167e6c,l.!.l~..,
60000098:,0021fd68,00167e64,h.!.d~..,
60000098:,0021fd60,00167e5c,`.!.\~..,
60000098:,0021fd5c,00167e54,\.!.T~..,
60000098:,0021fd54,00167e54,T.!.T~..,
60000098:,0021fd54,00167e4c,T.!.L~..,
60000098:,0021fd50,00167e48,P.!.H~..,
60000098:,0021fd4c,00167e44,L.!.D~..,
60000098:,0021fd48,00167e40,H.!.@~..,
60000098:,0021fd40,00167e3c,@.!.<~..,
60000098:,0021fd40,00167e30,@.!.0~..,
60000098:,0021fd38,00167e2c,"8.!.,~..",
60000098:,0021fd34,00167e28,4.!.(~..,
60000098:,0021fd2c,00167e24,",.!.$~..",
60000098:,0021fd28,00167e1c,(.!..~..,
60000098:,0021fd20,00167e18,.!..~..,
60000098:,0021fd1c,00167e0c,..!..~..,
60000098:,0021fd18,00167e08,..!..~..,
60000098:,0021fd10,00167e04,..!..~..,
60000098:,0021fd08,00167dfc,..!..}..,
60000098:,0021fd04,00167df8,..!..}..,
60000098:,0021fd00,00167df0,..!..}..,
60000098:,0021fcfc,00167dec,..!..}..,
60000098:,0021fcf4,00167de8,..!..}..,
60000098:,0021fcf0,00167de0,..!..}..,
60000098:,0021fcf0,00167ddc,..!..}..,
60000098:,0021fcec,00167dd8,..!..}..,
60000098:,0021fce8,00167dd8,..!..}..,
60000098:,0021fce4,00167dd4,..!..}..,
60000098:,0021fce0,00167dd0,..!..}..,
60000098:,0021fcdc,00167dd0,..!..}..,
60000098:,0021fcdc,00167dcc,..!..}..,
60000098:,0021fcd4,00167dc8,..!..}..,
60000098:,0021fcd0,00167dc4,..!..}..,
60000098:,0021fcd0,00167dbc,..!..}..,
60000098:,0021fcc8,00167db8,..!..}..,
60000098:,0021fcc4,00167db0,..!..}..,
60000098:,0021fcbc,00167da8,..!..}..,
60000098:,0021fcb8,00167da0,..!..}..,
60000098:,0021fcb8,00167da0,..!..}..,
60000098:,0021fcac,00167d9c,..!..}..,
60000098:,0021fca8,00167d94,..!..}..,
60000098:,0021fca0,00167d90,..!..}..,
60000098:,0021fc94,00167d88,..!..}..,
60000098:,0021fc90,00167d84,..!..}..,
60000098:,0021fc88,00167d80,..!..}..,
60000098:,0021fc80,00167d7c,..!.|}..,
60000098:,0021fc78,00167d70,x.!.p}..,
60000098:,0021fc74,00167d68,t.!.h}..,
60000098:,0021fc6c,00167d5c,l.!.\}..,
60000098:,0021fc64,00167d58,d.!.X}..,
60000098:,0021fc60,00167d54,`.!.T}..,
60000098:,0021fc5c,00167d54,\.!.T}..,
60000098:,0021fc54,00167d50,T.!.P}..,
60000098:,0021fc50,00167d48,P.!.H}..,
60000098:,0021fc50,00167d44,P.!.D}..,
60000098:,0021fc4c,00167d44,L.!.D}..,
60000098:,0021fc48,00167d40,H.!.@}..,
60000098:,0021fc48,00167d3c,H.!.<}..,
60000098:,0021fc48,00167d38,H.!.8}..,
60000098:,0021fc48,00167d38,H.!.8}..,
60000098:,0021fc44,00167d34,D.!.4}..,
60000098:,0021fc44,00167d34,D.!.4}..,
