addr,x,y,null,null.1
60000098:,00171cec,00037f7c,....|...,
60000098:,0016d100,00039b34,....4...,
60000098:,00168284,0003b774,....t...,
60000098:,00163214,0003d3d8,.2......,
60000098:,0015e564,0003efd4,d.......,
60000098:,00159808,00040ae8,........,
60000098:,00154a7c,000426a8,|J...&..,
60000098:,0014fde4,0004431c,.....C..,
60000098:,0014b12c,00045d60,",...`]..",
60000098:,00146470,000478a8,pd...x..,
60000098:,00141588,00049618,........,
60000098:,0013c8ec,0004b198,........,
60000098:,00137b54,0004ce08,T{......,
60000098:,00132e40,0004ea78,@...x...,
60000098:,0012dea8,000506b4,........,
60000098:,001291b4,0005228c,".....""..",
60000098:,00124630,00053de0,0F...=..,
60000098:,0011f854,000559a0,T....Y..,
60000098:,0011a9c0,000575b0,.....u..,
60000098:,00115c30,00059288,0\......,
60000098:,00110f68,0005ae54,h...T...,
60000098:,0010c358,0005c9dc,X.......,
60000098:,00107494,0005e5cc,.t......,
60000098:,00102694,0006018c,.&......,
60000098:,000fd938,00061db8,8.......,
60000098:,000f8c18,00063900,.....9..,
60000098:,000f401c,00065520,.@..,U..
60000098:,000ef170,0006710c,p....q..,
60000098:,000ea280,00068dfc,........,
60000098:,000e5604,0006a98c,.V......,
60000098:,000e079c,0006c57c,....|...,
60000098:,000dba28,0006e188,(.......,
60000098:,000d6d9c,0006fd0c,.m......,
60000098:,000d2238,00071844,"8""..D...",
60000098:,000cd5a0,000733f4,.....3..,
60000098:,000c876c,00074fe4,l....O..,
60000098:,000c3938,00076ba8,89...k..,
60000098:,000becc4,00078658,....X...,
60000098:,000b9dcc,0007a338,....8...,
60000098:,000b4ffc,0007bf9c,.O......,
60000098:,000b03b0,0007dacc,........,
60000098:,000ab804,0007f630,....0...,
60000098:,000a6a94,00081270,.j..p...,
60000098:,000a1cd8,00082dcc,.....-..,
60000098:,0009cf0c,000848b4,.....H..,
60000098:,000982a8,00086508,.....e..,
60000098:,000934fc,000880f4,.4......,
60000098:,0008e738,00089cd4,8.......,
60000098:,00089b2c,0008b888,",.......",
60000098:,00084e38,0008d438,8N..8...,
60000098:,00080100,0008f03c,....<...,
60000098:,0007b3d4,00090c1c,........,
60000098:,000767e4,0009278c,.g...'..,
60000098:,00071884,000942d4,.....B..,
60000098:,0006c994,00095f54,....T_..,
60000098:,00067cd0,00097b3c,.|..<{..,
