addr,x,y,null,null.1
60000040:,001c8910,....,,
60000040:,001c72b0,.r..,,
60000040:,001c5aac,.Z..,,
60000040:,001beb60,`...,,
60000040:,001bf570,p...,,
60000040:,001c2b64,d+..,,
60000040:,001bb130,0...,,
60000040:,001d2dd8,.-..,,
60000040:,001d5ea8,.^..,,
60000040:,001b6cf0,.l..,,
60000040:,001bc050,P...,,
60000040:,001b1758,X...,,
60000040:,001b1a38,8...,,
60000040:,001b1598,....,,
60000040:,001b5e2c,",^..",,
60000040:,001b3190,.1..,,
60000040:,001addd8,....,,
60000040:,001b3dc8,.=..,,
60000040:,001b81e8,....,,
60000040:,001b5180,.Q..,,
60000040:,001b5ca8,.\..,,
60000040:,001b8c64,d...,,
60000040:,001b9130,0...,,
60000040:,001aea80,....,,
60000040:,001affd0,....,,
60000040:,001b3090,.0..,,
60000040:,001af098,....,,
60000040:,001b625c,\b..,,
60000040:,001b9a9c,....,,
60000040:,001b3fe4,.?..,,
60000040:,001b8d50,P...,,
60000040:,001b5e8c,.^..,,
60000040:,001cbbc8,....,,
60000040:,001b09c0,....,,
60000040:,001ae678,x...,,
60000040:,001b0b54,T...,,
60000040:,001b8afc,....,,
60000040:,001b4f64,dO..,,
60000040:,001b1f18,....,,
60000040:,001b8cdc,....,,
60000040:,001b719c,.q..,,
60000040:,001b77f8,.w..,,
60000040:,001b34cc,.4..,,
60000040:,001b2fcc,./..,,
60000040:,001bcb1c,....,,
60000040:,001bb9cc,....,,
60000040:,001bebb4,....,,
60000040:,001b7e78,x~..,,
60000040:,001b79dc,.y..,,
60000040:,001b9a08,....,,
60000040:,001b7398,.s..,,
60000040:,001b7358,Xs..,,
60000040:,001b7f78,x...,,
60000040:,001ba11c,....,,
60000040:,001b5640,@V..,,
60000040:,001bed3c,<...,,
60000040:,001bf054,T...,,
60000040:,001b7ac4,.z..,,
60000040:,001bb61c,....,,
60000040:,001b64d4,.d..,,
60000040:,001b61f4,.a..,,
60000040:,001b6a88,.j..,,
60000040:,001b4b98,.K..,,
60000040:,001bb494,....,,
60000040:,001bcf18,....,,
60000040:,001bda34,4...,,
60000040:,001c0d84,....,,
60000040:,001b8620,...,,
60000040:,001bc5b0,....,,
60000040:,001baae8,....,,
60000040:,001bb148,H...,,
60000040:,001b92b8,....,,
60000040:,001b9acc,....,,
60000040:,001bc708,....,,
60000040:,001bc294,....,,
60000040:,001b9710,....,,
60000040:,001b7dfc,.}..,,
60000040:,001b9cd0,....,,
60000040:,001b9ba4,....,,
60000040:,001bb7c0,....,,
60000040:,001b8fe0,....,,
60000040:,001babec,....,,
60000040:,001ba518,....,,
60000040:,001b85f8,....,,
60000040:,001b988c,....,,
60000040:,001bc4dc,....,,
60000040:,001bf748,H...,,
60000040:,001c1acc,....,,
60000040:,001bef5c,\...,,
60000040:,001c0f78,x...,,
60000040:,001c0a44,D...,,
60000040:,001c73a0,.s..,,
60000040:,001c48b0,.H..,,
60000040:,001c5844,DX..,,
60000040:,001c8824,$...,,
60000040:,001c9290,....,,
60000040:,001c3210,.2..,,
60000040:,001c8fb8,....,,
60000040:,001c6840,@h..,,
60000040:,001c8930,0...,,
60000040:,001ccbec,....,,
60000040:,001c89e0,....,,
