addr,x,y,null,null.1
60000040:,0016b89c,....,,
60000040:,001be774,t...,,
60000040:,00212ae0,.*!.,,
60000040:,0029bc94,..).,,
60000040:,002d1620,.-.,,
60000040:,00353484,.45.,,
60000040:,003ec668,h.>.,,
60000040:,000881a8,....,,
60000040:,001276d4,.v..,,
60000040:,001db114,....,,
60000040:,0028517c,|Q(.,,
60000040:,00325334,4S2.,,
60000040:,003b64fc,.d;.,,
60000040:,00055e94,.^..,,
60000040:,000f7b08,.{..,,
60000040:,0019d4a4,....,,
60000040:,0024ada0,..$.,,
60000040:,002fb678,x./.,,
60000040:,003b94ac,..;.,,
60000040:,00049578,x...,,
60000040:,000dc7d8,....,,
60000040:,0017fcec,....,,
60000040:,00255e00,.^%.,,
60000040:,0030a6b4,..0.,,
60000040:,003a1b90,..:.,,
60000040:,0003dc50,P...,,
60000040:,000d8d68,h...,,
60000040:,0019cc1c,....,,
60000040:,00234c54,TL,,
60000040:,002d06c4,..-.,,
60000040:,003020ec,.,0.,
60000040:,003ed9c0,..>.,,
60000040:,003ff5a8,..?.,,
60000040:,000af284,....,,
60000040:,000d6110,.a..,,
60000040:,00190db4,....,,
60000040:,0019d0e0,....,,
60000040:,0023a87c,|.,,
60000040:,002d66a4,.f-.,,
60000040:,00376710,.g7.,,
60000040:,00008450,P...,,
60000040:,0009ffd8,....,,
60000040:,0017034c,L...,,
60000040:,0023b000,..,,
60000040:,002d4a30,0J-.,,
60000040:,003674dc,.t6.,,
60000040:,003fb6a0,..?.,,
60000040:,000b0c00,....,,
60000040:,00165f2c,",_..",,
60000040:,001fd558,X...,,
60000040:,0029420c,.B).,,
60000040:,0033c07c,|.3.,,
60000040:,003d1a70,p.=.,,
60000040:,0006bcc4,....,,
60000040:,00106868,hh..,,
60000040:,001c896c,l...,,
60000040:,0026c84c,L.&.,,
60000040:,0030779c,.w0.,,
60000040:,003b02a8,..;.,,
60000040:,0005b234,4...,,
60000040:,0034226c,"l""4.",,
60000040:,00127388,.s..,,
60000040:,003cffe0,..<.,,
60000040:,001d195c,\...,,
60000040:,0007abf4,....,,
60000040:,00269b18,..&.,,
60000040:,00131784,....,,
60000040:,00318890,..1.,,
60000040:,001ce6b4,....,,
60000040:,0026d428,(.&.,,
60000040:,00306358,Xc0.,,
60000040:,003b8548,H.;.,,
60000040:,0004cd6c,l...,,
