addr,x,y,null,null.1
60000040:,00322044,D,2.,
60000040:,003f8110,..?.,,
60000040:,003d50d8,.P=.,,
60000040:,00090bc4,....,,
60000040:,00066e80,.n..,,
60000040:,00121a9c,....,,
60000040:,000f4298,.B..,,
60000040:,0018e1bc,....,,
60000040:,0024da50,P.$.,,
60000040:,002f3ae4,.:/.,,
60000040:,0039ebf0,..9.,,
60000040:,0003d394,....,,
60000040:,000de5e8,....,,
60000040:,0017ebc8,....,,
60000040:,00220a64,"d."".",,
60000040:,002bac78,x.+.,,
60000040:,003ac034,4.:.,,
60000040:,000641a8,.A..,,
60000040:,00103df4,.=..,,
60000040:,001a57f4,.W..,,
60000040:,002307b4,..,,
60000040:,002ee670,p...,,
60000040:,003aad5c,\.:.,,
60000040:,00057da0,.}..,,
60000040:,0010d100,....,,
60000040:,001c3d24,$=..,,
60000040:,00282c04,".,(.",,
60000040:,0033c2ec,..3.,,
60000040:,003d3408,.4=.,,
60000040:,002e4cf0,.L..,,
60000040:,0009ddc4,....,,
60000040:,003908a4,..9.,,
60000040:,00181318,....,,
60000040:,0005aaa8,....,,
60000040:,002301c4,..,,
60000040:,001285c4,....,,
60000040:,002d4028,(@-.,,
60000040:,001e1048,H...,,
60000040:,0028d96c,l.(.,,
60000040:,00352674,t&5.,,
60000040:,000569dc,.i..,,
60000040:,0011abec,....,,
60000040:,001c8e00,....,,
60000040:,0026a084,..&.,,
60000040:,00311b40,@.1.,,
60000040:,003dbf80,..=.,,
60000040:,000955f4,.U..,,
60000040:,001389f8,....,,
60000040:,001e4a84,.J..,,
60000040:,0028250c,.%(.,,
60000040:,0035c3bc,..5.,,
60000040:,0000311c,.1..,,
60000040:,000aadec,....,,
60000040:,0015878c,....,,
60000040:,0020f860,`.,.,
60000040:,002b2f98,./+.,,
60000040:,003590c0,..5.,,
60000040:,003fd92c,",.?.",,
60000040:,000ff750,P...,,
60000040:,001b5728,(W..,,
60000040:,0014b300,....,,
60000040:,0025b5e0,..%.,,
60000040:,0020283c,<(,.,
60000040:,002f9448,H./.,,
60000040:,002a5114,.Q*.,,
60000040:,0039dbf0,..9.,,
60000040:,0034c68c,..4.,,
60000040:,0008b660,`...,,
