addr,x,y,null,null.1
60000040:,00063dd4,.=..,,
60000040:,00084a40,@J..,,
60000040:,0011f108,....,,
60000040:,0013bdcc,....,,
60000040:,001e3708,.7..,,
60000040:,001ea554,T...,,
60000040:,0027c350,P.'.,,
60000040:,00313598,.51.,,
60000040:,003b931c,..;.,,
60000040:,00055d84,.]..,,
60000040:,000e82ac,....,,
60000040:,0017240c,.$..,,
60000040:,001f8f40,@...,,
60000040:,00280360,`.(.,,
60000040:,003172ac,.r1.,,
60000040:,003aa094,..:.,,
60000040:,0006701c,.p..,,
60000040:,00100248,H...,,
60000040:,00191bb8,....,,
60000040:,0022260c,".&"".",,
60000040:,002ac714,..*.,,
60000040:,0033a0c4,..3.,,
60000040:,003ccb34,4.<.,,
60000040:,00060fd4,....,,
60000040:,001266f4,.f..,,
60000040:,001b7b84,.{..,,
60000040:,002484d4,..$.,,
60000040:,002c92a4,"..,.",,
60000040:,0034fab0,..4.,,
60000040:,003f0f48,H.?.,,
60000040:,0001cbb0,....,,
60000040:,000acdac,....,,
60000040:,000d25b8,.%..,,
60000040:,00154f50,PO..,,
60000040:,00189b60,`...,,
60000040:,0020d8a8,..,.,
60000040:,00273884,.8'.,,
60000040:,002d6e90,.n-.,,
60000040:,0035c43c,<.5.,,
60000040:,003e4fb0,.O>.,,
60000040:,000789d4,....,,
60000040:,0011483c,<H..,,
60000040:,001a3338,83..,,
60000040:,0022996c,"l."".",,
60000040:,002b9054,T.+.,,
60000040:,00346570,pe4.,,
60000040:,003d411c,.A=.,,
60000040:,0005e9f0,....,,
60000040:,000e4f74,tO..,,
60000040:,0018bf18,....,,
60000040:,00222bd8,".+"".",,
60000040:,002b2164,d!+.,,
60000040:,00338698,..3.,,
60000040:,003c398c,.9<.,,
60000040:,0004e87c,|...,,
60000040:,000dbc0c,....,,
60000040:,0016d798,....,,
60000040:,0023cb20,.,,
60000040:,002ce0ec,"..,.",,
60000040:,0035d06c,l.5.,,
60000040:,003f3e00,.>?.,,
60000040:,00225be4,".["".",,
60000040:,00080714,....,,
60000040:,002b38ec,.8+.,,
60000040:,00127560,`u..,,
60000040:,0033d278,x.3.,,
60000040:,001ba744,D...,,
60000040:,003fc0b4,..?.,,
60000040:,0008fdec,....,,
60000040:,001090ec,....,,
60000040:,00196420,d..,,
60000040:,0022142c,",."".",,
60000040:,002c05a8,"..,.",,
60000040:,0034e7a4,..4.,,
60000040:,003d7e8c,.~=.,,
60000040:,000bf4ac,....,,
60000040:,001585c4,....,,
60000040:,001dd820,...,,
60000040:,0026c9e0,..&.,,
60000040:,002ed3d4,....,,
60000040:,0039d1c4,..9.,,
60000040:,00026020,`..,,
60000040:,000b8908,....,,
60000040:,001492f4,....,,
60000040:,001e6964,di..,,
60000040:,0027ce54,T.'.,,
60000040:,00316258,Xb1.,,
60000040:,0039fbd4,..9.,,
60000040:,0004ba88,....,,
60000040:,000d3dcc,.=..,,
60000040:,00156e4c,Ln..,,
60000040:,001e867c,|...,,
60000040:,0038ea5c,\.8.,,
60000040:,00286b14,.k(.,,
60000040:,0001bab4,....,,
60000040:,0031675c,\g1.,,
60000040:,000a96f4,....,,
60000040:,00393670,p69.,,
60000040:,0015b598,....,,
60000040:,001eae7c,|...,,
60000040:,002815ec,..(.,,
60000040:,0030fcd0,..0.,,
60000040:,0039ed60,`.9.,,
60000040:,000522ac,".""..",,
60000040:,000ee57c,|...,,
60000040:,0017a24c,L...,,
60000040:,002036c4,.6,.,
60000040:,0028e708,..(.,,
60000040:,0031ac88,..1.,,
60000040:,003a25fc,.%:.,,
60000040:,0002e31c,....,,
60000040:,000ce5c8,....,,
60000040:,00162e2c,",...",,
60000040:,001f5fbc,._..,,
60000040:,00285f7c,|_(.,,
60000040:,0031492c,",I1.",,
60000040:,003a5554,TU:.,,
60000040:,00026c30,0l..,,
60000040:,000a3df8,.=..,,
60000040:,0016cb24,$...,,
60000040:,00210ee8,..!.,,
60000040:,0029a368,h.).,,
60000040:,0033f6e8,..3.,,
60000040:,0035a0b4,..5.,,
60000040:,003f925c,\.?.,,
60000040:,00004910,.I..,,
60000040:,000b0414,....,,
60000040:,000ab8e8,....,,
60000040:,00164f44,DO..,,
60000040:,00173b84,.;..,,
60000040:,00202300,.,,
60000040:,002b21a0,.!+.,,
60000040:,0034fc60,`.4.,,
60000040:,003e45ac,.E>.,,
60000040:,0006c894,....,,
60000040:,000f52c0,.R..,,
60000040:,0018c9ac,....,,
60000040:,0021f404,..!.,,
60000040:,002b622c,",b+.",,
60000040:,0036a3e4,..6.,,
60000040:,000091c0,....,,
60000040:,00093658,X6..,,
