addr,x,y,null,null.1
60000098:,0001e650,001362fc,P....b..,
60000098:,0001e650,001362fc,P....b..,
60000098:,0001e6ec,001368e4,.....h..,
60000098:,0001e6ec,001368e4,.....h..,
60000098:,0001e784,00136ed0,.....n..,
60000098:,0001e784,00136ed0,.....n..,
60000098:,0001e7e4,001372c4,.....r..,
60000098:,0001e878,001378bc,x....x..,
60000098:,0001e910,00137ec0,.....~..,
60000098:,0001e9a4,001384b4,........,
60000098:,0001ea38,00138aa4,8.......,
60000098:,0001eacc,00139090,........,
60000098:,0001eb30,0013948c,0.......,
60000098:,0001ebc8,00139a80,........,
60000098:,0001ec64,0013a078,d...x...,
60000098:,0001ed00,0013a678,....x...,
60000098:,0001eda4,0013ac64,....d...,
60000098:,0001ee34,0013b254,4...T...,
60000098:,0001eea0,0013b644,....D...,
60000098:,0001ef38,0013bc3c,8...<...,
60000098:,0001efd0,0013c228,....(...,
60000098:,0001f064,0013c810,d.......,
60000098:,0001f0fc,0013ce00,........,
60000098:,0001f19c,0013d3f4,........,
60000098:,0001f238,0013d9e8,8.......,
60000098:,0001f29c,0013dddc,........,
60000098:,0001f334,0013e3d8,4.......,
60000098:,0001f3d8,0013e9cc,........,
60000098:,0001f468,0013efb8,h.......,
60000098:,0001f4d0,0013f3a8,........,
60000098:,0001f504,0013f5a4,........,
60000098:,0001f56c,0013f9a0,l.......,
60000098:,0001f59c,0013fb9c,........,
60000098:,0001f604,0013ff90,........,
60000098:,0001f638,0014018c,8.......,
60000098:,0001f6a0,00140588,........,
60000098:,0001f6d0,00140788,........,
60000098:,0001f700,0014098c,........,
60000098:,0001f798,00140f80,........,
60000098:,0001f830,00141580,0.......,
60000098:,0001f8cc,00141b70,....p...,
60000098:,0001f964,00142170,d...p!..,
60000098:,0001fa00,0014276c,....l'..,
60000098:,0001fa98,00142d64,....d-..,
60000098:,0001fb30,00143354,0...T3..,
60000098:,0001fb98,0014374c,....L7..,
60000098:,0001fc30,00143d44,0...D=..,
60000098:,0001fcc4,00144330,....0C..,
60000098:,0001fd5c,00144914,\....I..,
60000098:,0001fdf8,00144f0c,.....O..,
60000098:,0001fe8c,001454f4,.....T..,
60000098:,0001ff28,00145ae4,(....Z..,
60000098:,0001ff8c,00145ee0,.....^..,
60000098:,0002002c,001464d8,",....d..",
60000098:,000200c0,00146ad4,.....j..,
60000098:,00020154,001470bc,T....p..,
60000098:,000201f0,001476ac,.....v..,
60000098:,0002028c,00147ca0,.....|..,
60000098:,00020324,00148298,$.......,
60000098:,000203c0,00148884,........,
60000098:,00020428,00148c74,(...t...,
60000098:,00020428,00148c74,(...t...,
60000098:,000204bc,00149260,....`...,
60000098:,000204bc,00149260,....`...,
60000098:,00020524,00149658,$...X...,
60000098:,00020554,00149858,T...X...,
60000098:,000205c0,00149c50,....P...,
60000098:,000205f0,00149e4c,....L...,
60000098:,00020654,0014a240,T...@...,
60000098:,000206f0,0014a82c,"....,...",
60000098:,00020788,0014ae18,........,
60000098:,00020824,0014b410,$.......,
60000098:,000208b8,0014ba04,........,
60000098:,00020924,0014bdfc,$.......,
60000098:,000209c0,0014c3e8,........,
60000098:,00020a58,0014c9d0,X.......,
60000098:,00020af0,0014cfc4,........,
60000098:,00020b88,0014d5b8,........,
60000098:,00020c1c,0014dba4,........,
60000098:,00020cb4,0014e1a0,........,
60000098:,00020d54,0014e788,T.......,
60000098:,00020db8,0014eb7c,....|...,
60000098:,00020e50,0014f174,P...t...,
60000098:,00020ee4,0014f764,....d...,
60000098:,00020f80,0014fd5c,....\...,
60000098:,00021010,0015034c,....L...,
60000098:,000210a4,00150948,....H...,
60000098:,0002113c,00150f38,<...8...,
60000098:,000211a0,00151334,....4...,
60000098:,00021238,00151920,8...,...
60000098:,000212cc,00151f14,........,
60000098:,00021334,00152314,4....,
60000098:,00021364,00152510,d....%..,
60000098:,000213c8,00152910,.....)..,
60000098:,000213fc,00152b10,.....+..,
60000098:,00021464,00152f0c,d..../..,
60000098:,00021498,00153104,.....1..,
60000098:,000214d0,001532f8,.....2..,
60000098:,00021534,001536f0,4....6..,
60000098:,00021564,001538ec,d....8..,
60000098:,000215f4,00153edc,.....>..,
60000098:,0002168c,001544d0,.....D..,
60000098:,00021720,00154ac8,....J..,
60000098:,000217b4,001550bc,.....P..,
60000098:,00021848,001556a8,H....V..,
60000098:,000218dc,00155ca4,.....\..,
60000098:,00021940,00156098,@....`..,
60000098:,000219d4,00156688,.....f..,
60000098:,00021a64,00156c70,d...pl..,
60000098:,00021af8,0015725c,....\r..,
60000098:,00021b90,00157848,....Hx..,
60000098:,00021c28,00157e44,(...D~..,
60000098:,00021cbc,00158428,....(...,
60000098:,00021d1c,00158820,....,...
60000098:,00021dbc,00158e14,........,
60000098:,00021e58,00159400,X.......,
60000098:,00021ef0,001599ec,........,
60000098:,00021f88,00159fdc,........,
60000098:,0002201c,0015a5dc,.,......
60000098:,000220b4,0015abcc,.,......
60000098:,00022144,0015b1c0,D!......,
60000098:,000221e0,0015b7b0,.!......,
60000098:,00022214,0015b9a4,".""......",
60000098:,00022248,0015bb9c,"H""......",
60000098:,000222a8,0015bf8c,".""......",
60000098:,000222d8,0015c188,".""......",
60000098:,00022338,0015c578,8,
60000098:,00022370,0015c77c,p,
60000098:,000223d0,0015cb6c,.,
60000098:,00022404,0015cd68,.$..h...,
60000098:,00022468,0015d160,h$..`...,
60000098:,00022500,0015d744,.%..D...,
60000098:,00022590,0015dd30,.%..0...,
60000098:,0002262c,0015e328,",&..(...",
60000098:,0002268c,0015e720,.&..,...
60000098:,00022720,0015ed04,'......,
60000098:,000227b8,0015f2ec,.'......,
60000098:,0002284c,0015f8e0,L(......,
60000098:,000228e8,0015fed4,.(......,
60000098:,00022980,001604bc,.)......,
60000098:,00022a18,00160aa4,.*......,
60000098:,00022a78,00160e90,x*......,
60000098:,00022b10,00161484,.+......,
60000098:,00022bac,00161a78,.+..x...,
60000098:,00022c44,00162064,"D,..d",..
60000098:,00022cd8,00162650,".,..P&..",
60000098:,00022d6c,00162c48,"l-..H,..",
60000098:,00022dd4,00163038,.-..80..,
60000098:,00022e68,00163624,h...$6..,
60000098:,00022ef8,00163c1c,.....<..,
60000098:,00022f8c,00164208,./...B..,
60000098:,00023024,001647f0,$0...G..,
60000098:,000230b8,00164ddc,.0...M..,
60000098:,0002311c,001651d0,.1...Q..,
60000098:,0002314c,001653cc,L1...S..,
60000098:,000231b4,001657c0,.1...W..,
60000098:,000231b4,001657c0,.1...W..,
60000098:,0002324c,00165da0,L2...]..,
60000098:,0002324c,00165da0,L2...]..,
60000098:,000232e0,0016638c,.2...c..,
60000098:,000232e0,0016638c,.2...c..,
60000098:,00023378,00166988,x3...i..,
60000098:,000233e4,00166d78,.3..xm..,
60000098:,00023478,00167368,x4..hs..,
60000098:,0002350c,00167958,.5..Xy..,
60000098:,000235a0,00167f48,.5..H...,
60000098:,00023634,0016853c,46..<...,
60000098:,000236d4,00168b2c,".6..,...",
60000098:,00023768,0016911c,h7......,
60000098:,000237cc,00169514,.7......,
60000098:,00023864,00169b04,d8......,
60000098:,000238f4,0016a104,.8......,
60000098:,00023990,0016a6fc,.9......,
60000098:,00023a24,0016acec,$:......,
