addr,x,y,null,null.1
60000098:,0006ed40,00084548,@...HE..,
60000098:,0006ed58,00084654,X...TF..,
60000098:,0006ed7c,000847e0,|....G..,
60000098:,0006eda0,00084974,....tI..,
60000098:,0006edc4,00084b08,.....K..,
60000098:,0006ede8,00084c94,.....L..,
60000098:,0006ee00,00084d9c,.....M..,
60000098:,0006ee24,00084f28,$...(O..,
60000098:,0006ee48,000850bc,H....P..,
60000098:,0006ee6c,0008524c,l...LR..,
60000098:,0006ee90,000853d8,.....S..,
60000098:,0006eea8,000854e4,.....T..,
60000098:,0006eecc,00085678,....xV..,
60000098:,0006eef0,0008580c,.....X..,
60000098:,0006ef14,0008599c,.....Y..,
60000098:,0006ef38,00085b30,8...0[..,
60000098:,0006ef5c,00085cc8,\....\..,
60000098:,0006ef74,00085dd8,t....]..,
60000098:,0006ef80,00085e5c,....\^..,
60000098:,0006ef98,00085f64,....d_..,
60000098:,0006efa4,00085fe8,....._..,
60000098:,0006efbc,000860f4,.....`..,
60000098:,0006efc8,00086178,....xa..,
60000098:,0006efe0,00086284,.....b..,
60000098:,0006efec,0008630c,.....c..,
60000098:,0006f004,00086418,.....d..,
60000098:,0006f028,000865a4,(....e..,
60000098:,0006f04c,00086734,L...4g..,
60000098:,0006f070,000868c8,p....h..,
60000098:,0006f094,00086a5c,....\j..,
60000098:,0006f0b8,00086bf4,.....k..,
60000098:,0006f0d0,00086d00,.....m..,
60000098:,0006f0f4,00086e94,.....n..,
60000098:,0006f118,00087024,....$p..,
60000098:,0006f13c,000871b4,<....q..,
60000098:,0006f160,00087344,`...Ds..,
60000098:,0006f178,0008744c,x...Lt..,
60000098:,0006f19c,000875d8,.....u..,
60000098:,0006f1c0,00087764,....dw..,
60000098:,0006f1e4,000878f0,.....x..,
60000098:,0006f208,00087a80,.....z..,
60000098:,0006f220,00087b88,....{..,
60000098:,0006f244,00087d1c,D....}..,
60000098:,0006f268,00087eb0,h....~..,
60000098:,0006f28c,00088044,....D...,
60000098:,0006f2b0,000881d8,........,
60000098:,0006f2c8,000882e0,........,
60000098:,0006f2ec,0008846c,....l...,
60000098:,0006f310,00088600,........,
60000098:,0006f310,00088600,........,
60000098:,0006f334,0008878c,4.......,
60000098:,0006f334,0008878c,4.......,
60000098:,0006f358,0008891c,X.......,
60000098:,0006f358,0008891c,X.......,
60000098:,0006f37c,00088aa8,|.......,
60000098:,0006f37c,00088aa8,|.......,
60000098:,0006f3a0,00088c38,....8...,
60000098:,0006f3c4,00088dcc,........,
60000098:,0006f3e8,00088f5c,....\...,
60000098:,0006f400,00089064,....d...,
60000098:,0006f424,000891f4,$.......,
60000098:,0006f448,00089388,H.......,
60000098:,0006f46c,00089520,l...,...
60000098:,0006f490,000896b4,........,
60000098:,0006f4b4,00089840,....@...,
