addr,x,y,null,null.1
60000098:,00010d7c,000a8ebc,|.......,
60000098:,00010d7c,000a8ebc,|.......,
60000098:,00010dc4,000a91b0,........,
60000098:,00010dc4,000a91b0,........,
60000098:,00010df4,000a93a4,........,
60000098:,00010e0c,000a94a0,........,
60000098:,00010e54,000a9790,T.......,
60000098:,00010e84,000a9988,........,
60000098:,00010ecc,000a9c7c,....|...,
60000098:,00010f14,000a9f78,....x...,
60000098:,00010f5c,000aa270,\...p...,
60000098:,00010fa4,000aa560,....`...,
60000098:,00010fe8,000aa84c,....L...,
60000098:,0001101c,000aaa44,....D...,
60000098:,00011068,000aad44,h...D...,
60000098:,000110b0,000ab044,....D...,
60000098:,000110f8,000ab33c,....<...,
60000098:,00011144,000ab630,D...0...,
60000098:,0001118c,000ab928,....(...,
60000098:,000111bc,000abb24,....$...,
60000098:,00011204,000abe14,........,
60000098:,00011248,000ac10c,H.......,
60000098:,00011290,000ac408,........,
60000098:,000112d8,000ac6fc,........,
60000098:,00011308,000ac8f8,........,
60000098:,00011350,000acbf4,P.......,
60000098:,00011398,000acef0,........,
60000098:,000113e0,000ad1e8,........,
60000098:,00011424,000ad4dc,$.......,
60000098:,0001146c,000ad7d4,l.......,
60000098:,0001146c,000ad7d4,l.......,
60000098:,000114b4,000adac8,........,
60000098:,000114b4,000adac8,........,
60000098:,000114fc,000addc0,........,
60000098:,000114fc,000addc0,........,
60000098:,0001152c,000adfb8,",.......",
60000098:,00011544,000ae0b8,D.......,
60000098:,00011574,000ae2b0,t.......,
60000098:,000115c0,000ae5a4,........,
60000098:,00011608,000ae890,........,
60000098:,00011650,000aeb84,P.......,
60000098:,00011698,000aee78,....x...,
60000098:,000116c8,000af06c,....l...,
60000098:,00011714,000af35c,....\...,
60000098:,00011760,000af65c,`...\...,
60000098:,000117a8,000af94c,....L...,
60000098:,000117f4,000afc3c,....<...,
60000098:,0001183c,000aff34,<...4...,
60000098:,00011884,000b022c,"....,...",
60000098:,000118b4,000b0424,....$...,
60000098:,000118f8,000b071c,........,
60000098:,00011944,000b0a14,D.......,
60000098:,0001198c,000b0d04,........,
60000098:,000119d4,000b0ffc,........,
60000098:,00011a04,000b11f8,........,
60000098:,00011a4c,000b14ec,L.......,
60000098:,00011a94,000b17e0,........,
60000098:,00011adc,000b1ad8,........,
60000098:,00011b28,000b1dd0,(.......,
60000098:,00011b70,000b20c8,p....,..
60000098:,00011b88,000b21c8,.....!..,
60000098:,00011ba0,000b22c4,".....""..",
60000098:,00011bd0,000b24c0,.....$..,
60000098:,00011bec,000b25bc,.....%..,
60000098:,00011c1c,000b27b0,.....'..,
60000098:,00011c34,000b28ac,4....(..,
60000098:,00011c64,000b2aa8,d....*..,
60000098:,00011c7c,000b2ba8,|....+..,
60000098:,00011cac,000b2da0,.....-..,
60000098:,00011cdc,000b2f94,...../..,
60000098:,00011d24,000b328c,$....2..,
60000098:,00011d6c,000b3580,l....5..,
60000098:,00011db4,000b3874,....t8..,
60000098:,00011dfc,000b3b6c,....l;..,
60000098:,00011e44,000b3e68,D...h>..,
60000098:,00011e8c,000b415c,....\A..,
60000098:,00011ebc,000b4354,....TC..,
60000098:,00011f04,000b4644,....DF..,
60000098:,00011f4c,000b4940,L...@I..,
60000098:,00011f94,000b4c34,....4L..,
60000098:,00011fdc,000b4f28,....(O..,
60000098:,00012024,000b521c,$,...R..
60000098:,00012054,000b5418,T,...T..
60000098:,000120a0,000b5708,.,...W..
60000098:,000120e8,000b5a00,.,...Z..
60000098:,00012130,000b5cf8,0!...\..,
60000098:,00012178,000b5ff8,x!..._..,
60000098:,000121ac,000b61f4,.!...a..,
60000098:,000121f0,000b64f0,.!...d..,
60000098:,00012238,000b67e4,"8""...g..",
60000098:,00012280,000b6ad4,".""...j..",
60000098:,000122c8,000b6dcc,".""...m..",
60000098:,000122c8,000b6dcc,".""...m..",
60000098:,00012310,000b70c0,.,
60000098:,00012310,000b70c0,.,
60000098:,00012358,000b73b4,X,
60000098:,00012358,000b73b4,X,
60000098:,000123a0,000b76a8,.,
60000098:,000123a0,000b76a8,.,
60000098:,000123e4,000b79a0,.,
60000098:,00012414,000b7b98,.$...{..,
60000098:,0001245c,000b7e8c,\$...~..,
60000098:,000124a8,000b8184,.$......,
60000098:,000124f0,000b8478,.$..x...,
60000098:,00012534,000b8764,4%..d...,
60000098:,0001257c,000b8a5c,|%..\...,
60000098:,000125ac,000b8c54,.%..T...,
60000098:,000125f8,000b8f48,.%..H...,
60000098:,00012640,000b923c,@&..<...,
60000098:,0001268c,000b9530,.&..0...,
60000098:,000126bc,000b9728,.&..(...,
60000098:,00012704,000b9a1c,.'......,
60000098:,0001274c,000b9d14,L'......,
60000098:,00012794,000ba00c,.'......,
60000098:,000127e0,000ba2fc,.'......,
60000098:,00012824,000ba5f0,$(......,
60000098:,0001286c,000ba8e0,l(......,
60000098:,0001289c,000baad8,.(......,
60000098:,000128e4,000badc8,.(......,
60000098:,00012930,000bb0bc,0)......,
60000098:,00012978,000bb3b4,x)......,
60000098:,000129c0,000bb6a0,.)......,
60000098:,00012a08,000bb994,.*......,
60000098:,00012a08,000bb994,.*......,
60000098:,00012a54,000bbc84,T*......,
60000098:,00012a54,000bbc84,T*......,
60000098:,00012a84,000bbe80,.*......,
60000098:,00012a9c,000bbf7c,.*..|...,
60000098:,00012acc,000bc170,.*..p...,
60000098:,00012acc,000bc170,.*..p...,
60000098:,00012b14,000bc468,.+..h...,
60000098:,00012b5c,000bc75c,\+..\...,
60000098:,00012ba4,000bca50,.+..P...,
60000098:,00012bec,000bcd48,.+..H...,
60000098:,00012c34,000bd040,"4,..@...",
60000098:,00012c7c,000bd33c,"|,..<...",
60000098:,00012cac,000bd534,".,..4...",
60000098:,00012cf4,000bd82c,".,..,...",
60000098:,00012d3c,000bdb1c,<-......,
60000098:,00012d84,000bde14,.-......,
60000098:,00012dcc,000be108,.-......,
60000098:,00012df8,000be304,.-......,
60000098:,00012e40,000be5f8,@.......,
60000098:,00012e88,000be8f0,........,
60000098:,00012ed0,000bebe4,........,
60000098:,00012f18,000beedc,./......,
60000098:,00012f48,000bf0d4,H/......,
60000098:,00012f94,000bf3d0,./......,
60000098:,00012fdc,000bf6c4,./......,
60000098:,00013024,000bf9bc,$0......,
60000098:,0001306c,000bfcb4,l0......,
60000098:,000130b4,000bffb0,.0......,
60000098:,000130e4,000c01a8,.0......,
60000098:,00013114,000c03a0,.1......,
60000098:,0001312c,000c049c,",1......",
60000098:,00013158,000c0698,X1......,
60000098:,00013170,000c0798,p1......,
60000098:,000131a0,000c0994,.1......,
60000098:,000131b8,000c0a90,.1......,
60000098:,000131e8,000c0c88,.1......,
60000098:,00013200,000c0d88,.2......,
60000098:,00013218,000c0e80,.2......,
60000098:,00013264,000c1174,d2..t...,
60000098:,000132ac,000c146c,.2..l...,
60000098:,000132f8,000c175c,.2..\...,
60000098:,00013344,000c1a4c,D3..L...,
60000098:,0001338c,000c1d44,.3..D...,
60000098:,000133c0,000c1f40,.3..@...,
60000098:,00013408,000c2238,".4..8""..",
60000098:,00013450,000c252c,"P4..,%..",
60000098:,00013498,000c281c,.4...(..,
60000098:,000134e0,000c2b14,.4...+..,
60000098:,00013510,000c2d14,.5...-..,
60000098:,00013554,000c3000,T5...0..,
60000098:,0001359c,000c32f8,.5...2..,
60000098:,000135e8,000c35ec,.5...5..,
60000098:,00013634,000c38e0,46...8..,
