addr,x,y,null,null.1
60000098:,00073e44,000bcbe0,D>......,
60000098:,00073e44,000bcbe0,D>......,
60000098:,00073e4c,000bcc40,L>..@...,
60000098:,00073e50,000bcc70,P>..p...,
60000098:,00073e58,000bccd0,X>......,
60000098:,00073e5c,000bcd00,\>......,
60000098:,00073e64,000bcd60,d>..`...,
60000098:,00073e70,000bcdf0,p>......,
60000098:,00073e7c,000bce80,|>......,
60000098:,00073e88,000bcf10,.>......,
60000098:,00073e94,000bcfa0,.>......,
60000098:,00073e9c,000bd000,.>......,
60000098:,00073ea8,000bd090,.>......,
60000098:,00073eb4,000bd120,.>..,...
60000098:,00073ec0,000bd1b0,.>......,
60000098:,00073ecc,000bd240,.>..@...,
60000098:,00073ed4,000bd2a4,.>......,
60000098:,00073ee0,000bd334,.>..4...,
60000098:,00073eec,000bd3c4,.>......,
60000098:,00073ef8,000bd454,.>..T...,
60000098:,00073f04,000bd4e4,.?......,
60000098:,00073f10,000bd574,.?..t...,
60000098:,00073f18,000bd5d4,.?......,
60000098:,00073f24,000bd664,$?..d...,
60000098:,00073f30,000bd6f4,0?......,
60000098:,00073f3c,000bd784,<?......,
60000098:,00073f48,000bd814,H?......,
60000098:,00073f54,000bd8a4,T?......,
60000098:,00073f5c,000bd904,\?......,
60000098:,00073f64,000bd964,d?..d...,
60000098:,00073f68,000bd994,h?......,
60000098:,00073f70,000bd9f4,p?......,
60000098:,00073f74,000bda24,t?..$...,
60000098:,00073f7c,000bda84,|?......,
60000098:,00073f80,000bdab4,.?......,
60000098:,00073f88,000bdb14,.?......,
60000098:,00073f8c,000bdb44,.?..D...,
60000098:,00073f94,000bdba4,.?......,
60000098:,00073fa0,000bdc34,.?..4...,
60000098:,00073fa8,000bdc94,.?......,
60000098:,00073fb4,000bdd24,.?..$...,
60000098:,00073fc0,000bddb4,.?......,
60000098:,00073fcc,000bde44,.?..D...,
60000098:,00073fd8,000bded4,.?......,
60000098:,00073fe4,000bdf64,.?..d...,
60000098:,00073ff0,000bdff4,.?......,
60000098:,00073ff8,000be054,.?..T...,
60000098:,00074004,000be0e4,.@......,
60000098:,00074010,000be174,.@..t...,
60000098:,0007401c,000be204,.@......,
60000098:,00074028,000be294,(@......,
60000098:,00074030,000be2f4,0@......,
60000098:,0007403c,000be384,<@......,
60000098:,00074048,000be414,H@......,
60000098:,00074054,000be4a4,T@......,
60000098:,00074060,000be534,`@..4...,
60000098:,00074068,000be594,h@......,
60000098:,00074074,000be624,t@..$...,
60000098:,00074080,000be6b4,.@......,
60000098:,0007408c,000be744,.@..D...,
60000098:,00074094,000be7a4,.@......,
60000098:,00074098,000be7d4,.@......,
60000098:,000740a0,000be834,.@..4...,
60000098:,000740a4,000be864,.@..d...,
60000098:,000740ac,000be8c4,.@......,
60000098:,000740ac,000be8c4,.@......,
60000098:,000740b8,000be954,.@..T...,
60000098:,000740b8,000be954,.@..T...,
60000098:,000740c4,000be9e4,.@......,
60000098:,000740d0,000bea74,.@..t...,
60000098:,000740d8,000bead4,.@......,
60000098:,000740e4,000beb64,.@..d...,
60000098:,000740f0,000bebf4,.@......,
60000098:,000740fc,000bec84,.@......,
60000098:,00074108,000bed14,.A......,
60000098:,00074114,000beda4,.A......,
60000098:,00074120,000bee34,A..4...,
60000098:,00074128,000bee94,(A......,
60000098:,00074134,000bef24,4A..$...,
60000098:,00074140,000befb4,@A......,
60000098:,0007414c,000bf044,LA..D...,
60000098:,00074158,000bf0d4,XA......,
60000098:,00074160,000bf134,`A..4...,
60000098:,0007416c,000bf1c4,lA......,
60000098:,00074178,000bf254,xA..T...,
60000098:,00074184,000bf2e4,.A......,
60000098:,00074190,000bf374,.A..t...,
60000098:,0007419c,000bf404,.A......,
60000098:,000741a8,000bf494,.A......,
60000098:,000741b0,000bf4f4,.A......,
60000098:,000741bc,000bf584,.A......,
60000098:,000741c8,000bf614,.A......,
60000098:,000741c8,000bf614,.A......,
60000098:,000741d4,000bf6a4,.A......,
60000098:,000741d4,000bf6a4,.A......,
60000098:,000741e0,000bf734,.A..4...,
60000098:,000741e0,000bf734,.A..4...,
60000098:,000741ec,000bf7c4,.A......,
60000098:,000741ec,000bf7c4,.A......,
60000098:,000741f8,000bf854,.A..T...,
60000098:,00074204,000bf8e4,.B......,
60000098:,0007420c,000bf944,.B..D...,
60000098:,00074218,000bf9d4,.B......,
60000098:,00074224,000bfa64,$B..d...,
60000098:,00074230,000bfaf4,0B......,
60000098:,0007423c,000bfb84,<B......,
60000098:,00074248,000bfc14,HB......,
60000098:,00074250,000bfc74,PB..t...,
60000098:,0007425c,000bfd04,\B......,
60000098:,00074268,000bfd94,hB......,
60000098:,00074274,000bfe24,tB..$...,
60000098:,00074280,000bfeb4,.B......,
60000098:,0007428c,000bff44,.B..D...,
60000098:,00074298,000bffd4,.B......,
60000098:,000742a0,000c0034,.B..4...,
60000098:,000742ac,000c00c4,.B......,
60000098:,000742b8,000c0154,.B..T...,
60000098:,000742c4,000c01e4,.B......,
60000098:,000742d0,000c0274,.B..t...,
60000098:,000742d8,000c02d4,.B......,
60000098:,000742e4,000c0364,.B..d...,
60000098:,000742f0,000c03f4,.B......,
60000098:,000742fc,000c0484,.B......,
60000098:,000742fc,000c0484,.B......,
60000098:,00074308,000c0514,.C......,
60000098:,00074308,000c0514,.C......,
60000098:,00074314,000c05a4,.C......,
60000098:,00074314,000c05a4,.C......,
60000098:,00074320,000c0634,C..4...,
60000098:,00074320,000c0634,C..4...,
60000098:,0007432c,000c06c4,",C......",
60000098:,00074338,000c0754,8C..T...,
60000098:,00074344,000c07e4,DC......,
60000098:,0007434c,000c0844,LC..D...,
60000098:,00074358,000c08d4,XC......,
60000098:,00074364,000c0964,dC..d...,
60000098:,00074370,000c09f4,pC......,
60000098:,0007437c,000c0a84,|C......,
60000098:,00074388,000c0b14,.C......,
60000098:,00074390,000c0b74,.C..t...,
60000098:,0007439c,000c0c04,.C......,
60000098:,000743a8,000c0c94,.C......,
60000098:,000743b4,000c0d24,.C..$...,
60000098:,000743c0,000c0db4,.C......,
60000098:,000743cc,000c0e44,.C..D...,
60000098:,000743d4,000c0ea4,.C......,
60000098:,000743e0,000c0f34,.C..4...,
60000098:,000743ec,000c0fc4,.C......,
60000098:,000743f8,000c1054,.C..T...,
60000098:,00074404,000c10e4,.D......,
60000098:,00074410,000c1174,.D..t...,
60000098:,00074418,000c11d4,.D......,
60000098:,00074424,000c1264,$D..d...,
60000098:,0007442c,000c12c4,",D......",
60000098:,00074430,000c12f4,0D......,
60000098:,00074438,000c1354,8D..T...,
60000098:,0007443c,000c1384,<D......,
60000098:,00074444,000c13e4,DD......,
60000098:,00074448,000c1414,HD......,
60000098:,0007444c,000c1444,LD..D...,
60000098:,00074454,000c14a4,TD......,
60000098:,00074458,000c14d4,XD......,
60000098:,00074464,000c1564,dD..d...,
60000098:,00074470,000c15f4,pD......,
60000098:,0007447c,000c1684,|D......,
60000098:,00074488,000c1714,.D......,
60000098:,00074490,000c1774,.D..t...,
60000098:,0007449c,000c1804,.D......,
60000098:,000744a8,000c1894,.D......,
60000098:,000744b4,000c1924,.D..$...,
60000098:,000744c0,000c19b4,.D......,
60000098:,000744cc,000c1a44,.D..D...,
60000098:,000744d8,000c1ad4,.D......,
60000098:,000744e0,000c1b34,.D..4...,
60000098:,000744ec,000c1bc4,.D......,
60000098:,000744f8,000c1c54,.D..T...,
60000098:,00074504,000c1ce4,.E......,
60000098:,00074510,000c1d74,.E..t...,
60000098:,0007451c,000c1e04,.E......,
60000098:,00074524,000c1e64,$E..d...,
60000098:,00074530,000c1ef4,0E......,
60000098:,0007453c,000c1f84,<E......,
60000098:,00074548,000c2014,HE...,..
60000098:,00074554,000c20a4,TE...,..
60000098:,0007455c,000c2104,\E...!..,
60000098:,00074560,000c2134,`E..4!..,
60000098:,00074568,000c2194,hE...!..,
60000098:,0007456c,000c21c4,lE...!..,
60000098:,00074574,000c2224,"tE..$""..",
60000098:,00074574,000c2224,"tE..$""..",
60000098:,00074580,000c22b4,".E...""..",
60000098:,00074580,000c22b4,".E...""..",
60000098:,0007458c,000c2344,.E..D,
60000098:,00074598,000c23d4,.E...,
60000098:,000745a4,000c2464,.E..d$..,
60000098:,000745b0,000c24f4,.E...$..,
60000098:,000745b8,000c2554,.E..T%..,
60000098:,000745c4,000c25e4,.E...%..,
60000098:,000745d0,000c2674,.E..t&..,
60000098:,000745dc,000c2704,.E...'..,
60000098:,000745e8,000c2794,.E...'..,
60000098:,000745f0,000c27f4,.E...'..,
