addr,x,y,null,null.1
60000098:,00076200,000d794c,.b..Ly..,
60000098:,00076200,000d79ac,.b...y..,
60000098:,00076218,000d7a74,.b..tz..,
60000098:,00076218,000d7a74,.b..tz..,
60000098:,00076230,000d7ba0,0b...{..,
60000098:,00076230,000d7ba0,0b...{..,
60000098:,00076240,000d7c68,@b..h|..,
60000098:,00076248,000d7ccc,Hb...|..,
60000098:,00076260,000d7df8,`b...}..,
60000098:,00076278,000d7f24,xb..$...,
60000098:,00076288,000d7ff0,.b......,
60000098:,000762a0,000d811c,.b......,
60000098:,000762b8,000d8248,.b..H...,
60000098:,000762d0,000d8374,.b..t...,
60000098:,000762e0,000d843c,.b..<...,
60000098:,000762f8,000d8568,.b..h...,
60000098:,00076310,000d8694,.c......,
60000098:,00076328,000d87c0,(c......,
60000098:,00076340,000d88ec,@c......,
60000098:,00076358,000d8a18,Xc......,
60000098:,00076368,000d8ae0,hc......,
60000098:,00076380,000d8c0c,.c......,
60000098:,00076398,000d8d38,.c..8...,
60000098:,000763b0,000d8e64,.c..d...,
60000098:,000763c8,000d8f90,.c......,
60000098:,000763e0,000d90bc,.c......,
60000098:,000763f0,000d9184,.c......,
60000098:,00076408,000d92b0,.d......,
60000098:,00076420,000d93d8,d......,
60000098:,00076438,000d9504,8d......,
60000098:,00076450,000d9630,Pd..0...,
60000098:,00076450,000d9630,Pd..0...,
60000098:,00076468,000d975c,hd..\...,
60000098:,00076468,000d975c,hd..\...,
60000098:,00076478,000d9824,xd..$...,
60000098:,00076480,000d9888,.d......,
60000098:,00076490,000d9950,.d..P...,
60000098:,00076498,000d99b4,.d......,
60000098:,000764a8,000d9a7c,.d..|...,
60000098:,000764c0,000d9ba8,.d......,
60000098:,000764d8,000d9cd4,.d......,
60000098:,000764f0,000d9e00,.d......,
60000098:,00076508,000d9f2c,".e..,...",
60000098:,00076520,000da058,e..X...,
60000098:,00076530,000da120,0e..,...
60000098:,00076548,000da24c,He..L...,
60000098:,00076560,000da378,`e..x...,
60000098:,00076578,000da4a4,xe......,
60000098:,00076590,000da5d0,.e......,
60000098:,000765a8,000da6fc,.e......,
60000098:,000765c0,000da828,.e..(...,
60000098:,000765d0,000da8f0,.e......,
60000098:,000765e8,000daa1c,.e......,
60000098:,00076600,000dab48,.f..H...,
60000098:,00076618,000dac74,.f..t...,
60000098:,00076630,000dada0,0f......,
60000098:,00076640,000dae68,@f..h...,
60000098:,00076658,000daf94,Xf......,
60000098:,00076670,000db0c0,pf......,
60000098:,00076688,000db1ec,.f......,
60000098:,000766a0,000db318,.f......,
60000098:,000766a8,000db37c,.f..|...,
60000098:,000766b0,000db3e0,.f......,
60000098:,000766c0,000db4a8,.f......,
60000098:,000766c8,000db50c,.f......,
60000098:,000766d8,000db5d4,.f......,
60000098:,000766e0,000db638,.f..8...,
60000098:,000766f0,000db700,.f......,
60000098:,000766f8,000db764,.f..d...,
60000098:,00076708,000db828,.g..(...,
60000098:,00076718,000db8f0,.g......,
60000098:,00076730,000dba1c,0g......,
60000098:,00076748,000dbb48,Hg..H...,
60000098:,00076760,000dbc74,`g..t...,
60000098:,00076778,000dbda0,xg......,
60000098:,00076788,000dbe68,.g..h...,
60000098:,000767a0,000dbf94,.g......,
60000098:,000767b8,000dc0c4,.g......,
60000098:,000767d0,000dc1ec,.g......,
60000098:,000767e8,000dc318,.g......,
60000098:,000767f8,000dc3dc,.g......,
60000098:,00076810,000dc508,.h......,
60000098:,00076828,000dc634,(h..4...,
60000098:,00076840,000dc760,@h..`...,
60000098:,00076858,000dc88c,Xh......,
60000098:,00076870,000dc9b8,ph......,
60000098:,00076880,000dca80,.h......,
60000098:,00076898,000dcbac,.h......,
60000098:,000768b0,000dccd8,.h......,
60000098:,000768c8,000dce04,.h......,
60000098:,000768e0,000dcf30,.h..0...,
60000098:,000768f8,000dd05c,.h..\...,
60000098:,00076908,000dd124,.i..$...,
60000098:,00076910,000dd188,.i......,
60000098:,00076920,000dd250,i..P...,
60000098:,00076928,000dd2b4,(i......,
60000098:,00076938,000dd37c,8i..|...,
60000098:,00076940,000dd3e0,@i......,
60000098:,00076950,000dd4a8,Pi......,
60000098:,00076958,000dd508,Xi......,
60000098:,00076968,000dd5d0,hi......,
60000098:,00076980,000dd6fc,.i......,
60000098:,00076998,000dd828,.i..(...,
60000098:,000769b0,000dd954,.i..T...,
60000098:,000769c8,000dda80,.i......,
60000098:,000769d8,000ddb48,.i..H...,
60000098:,000769f0,000ddc74,.i..t...,
60000098:,00076a08,000ddda0,.j......,
60000098:,00076a20,000ddecc,j......,
60000098:,00076a38,000ddff8,8j......,
60000098:,00076a50,000de124,Pj..$...,
60000098:,00076a60,000de1ec,`j......,
60000098:,00076a78,000de318,xj......,
60000098:,00076a90,000de444,.j..D...,
60000098:,00076aa8,000de570,.j..p...,
60000098:,00076ac0,000de69c,.j......,
60000098:,00076ad0,000de764,.j..d...,
60000098:,00076ae8,000de890,.j......,
