addr,x,y,null,null.1
60000040:,001ace40,@...,,
60000040:,001abb58,X...,,
60000040:,001abddc,....,,
60000040:,001acf90,....,,
60000040:,001accc0,....,,
60000040:,001acfa0,....,,
60000040:,001adeb4,....,,
60000040:,001adfd0,....,,
60000040:,001aef64,d...,,
60000040:,001af778,x...,,
60000040:,001ae1c8,....,,
60000040:,001af0c0,....,,
60000040:,001afb28,(...,,
60000040:,001b0e58,X...,,
60000040:,001b07e0,....,,
60000040:,001ad7f0,....,,
60000040:,001ad908,....,,
60000040:,001afff4,....,,
60000040:,001ae850,P...,,
60000040:,001aff90,....,,
60000040:,001addcc,....,,
60000040:,001abb50,P...,,
60000040:,001ae3b0,....,,
60000040:,001ab89c,....,,
60000040:,001accb8,....,,
60000040:,001ad8a8,....,,
60000040:,001aeb84,....,,
60000040:,001ad460,`...,,
60000040:,001aff50,P...,,
60000040:,001af2a0,....,,
60000040:,001aef44,D...,,
60000040:,001affa8,....,,
60000040:,001b1500,....,,
60000040:,001ae938,8...,,
60000040:,001af5d8,....,,
60000040:,001b07d8,....,,
60000040:,001afcbc,....,,
60000040:,001afbcc,....,,
60000040:,001afdec,....,,
60000040:,001af834,4...,,
60000040:,001b2360,`,,
60000040:,001aeae8,....,,
60000040:,001aeb30,0...,,
60000040:,001b130c,....,,
60000040:,001af6d8,....,,
60000040:,001b14e4,....,,
60000040:,001ae000,....,,
60000040:,001ae69c,....,,
60000040:,001aef80,....,,
60000040:,001af66c,l...,,
60000040:,001afc90,....,,
60000040:,001b01e0,....,,
60000040:,001af9f8,....,,
60000040:,001afc20,...,,
60000040:,001af568,h...,,
60000040:,001afec4,....,,
60000040:,001b3484,.4..,,
60000040:,001b14c8,....,,
60000040:,001b0298,....,,
60000040:,001b1480,....,,
60000040:,001b2c9c,".,..",,
60000040:,001b38c0,.8..,,
60000040:,001b5fd0,._..,,
60000040:,001b4ecc,.N..,,
60000040:,001b1dd4,....,,
60000040:,001b2da4,.-..,,
60000040:,001b1e50,P...,,
60000040:,001b237c,|,,
60000040:,001b7898,.x..,,
60000040:,001b3924,$9..,,
60000040:,001b5b88,.[..,,
60000040:,001b2968,h)..,,
60000040:,001b1570,p...,,
60000040:,001b3c90,.<..,,
60000040:,001b1258,X...,,
60000040:,001b27c8,.'..,,
60000040:,001b3e60,`>..,,
60000040:,001b8138,8...,,
60000040:,001bd060,`...,,
60000040:,001b1a30,0...,,
60000040:,001b481c,.H..,,
60000040:,001b4204,.B..,,
60000040:,001b25e0,.%..,,
60000040:,001b1aa0,....,,
60000040:,001b4444,DD..,,
60000040:,001b4ca8,.L..,,
60000040:,001b6074,t`..,,
60000040:,001b6b44,Dk..,,
60000040:,001b5d98,.]..,,
60000040:,001b5118,.Q..,,
60000040:,001b4be4,.K..,,
60000040:,001b7158,Xq..,,
60000040:,001b4734,4G..,,
60000040:,001b6e94,.n..,,
60000040:,001b658c,.e..,,
60000040:,001b893c,<...,,
60000040:,001b7be4,.{..,,
60000040:,001b6ffc,.o..,,
60000040:,001b8888,....,,
60000040:,001b80a4,....,,
60000040:,001b7368,hs..,,
60000040:,001b5a44,DZ..,,
60000040:,001b7cc8,.|..,,
60000040:,001b94e0,....,,
60000040:,001b9adc,....,,
60000040:,001b9648,H...,,
60000040:,001b8fa8,....,,
60000040:,001ba0a8,....,,
60000040:,001b9698,....,,
60000040:,001bb4b8,....,,
60000040:,001b9748,H...,,
60000040:,001b89c8,....,,
60000040:,001b9114,....,,
60000040:,001b7664,dv..,,
60000040:,001b6154,Ta..,,
60000040:,001b5314,.S..,,
60000040:,001b5304,.S..,,
60000040:,001b593c,<Y..,,
60000040:,001b5500,.U..,,
60000040:,001b512c,",Q..",,
60000040:,001b4a60,`J..,,
60000040:,001b5394,.S..,,
60000040:,001b605c,\`..,,
60000040:,001b5190,.Q..,,
60000040:,001b65f8,.e..,,
60000040:,001b69b0,.i..,,
60000040:,001b6358,Xc..,,
60000040:,001b6550,Pe..,,
60000040:,001b516c,lQ..,,
60000040:,001b69ec,.i..,,
60000040:,001b7044,Dp..,,
60000040:,001b5b18,.[..,,
60000040:,001b6594,.e..,,
60000040:,001b75c8,.u..,,
60000040:,001b7288,.r..,,
60000040:,001b5e5c,\^..,,
60000040:,001b7330,0s..,,
60000040:,001b9398,....,,
60000040:,001b82c0,....,,
60000040:,001b9ef8,....,,
60000040:,001b87c0,....,,
60000040:,001b8320,...,,
60000040:,001b8108,....,,
60000040:,001b790c,.y..,,
60000040:,001b8888,....,,
60000040:,001b93a8,....,,
60000040:,001b8bb0,....,,
60000040:,001b8f94,....,,
60000040:,001b9950,P...,,
60000040:,001b97e8,....,,
60000040:,001b9c48,H...,,
60000040:,001bac4c,L...,,
60000040:,001b9a44,D...,,
60000040:,001ba058,X...,,
60000040:,001b9c6c,l...,,
60000040:,001b8bf0,....,,
60000040:,001b9a68,h...,,
60000040:,001baab0,....,,
60000040:,001bbbc8,....,,
60000040:,001bb08c,....,,
60000040:,001baa30,0...,,
60000040:,001ba694,....,,
60000040:,001b9974,t...,,
60000040:,001bbe48,H...,,
60000040:,001bb80c,....,,
60000040:,001bba34,4...,,
60000040:,001bb778,x...,,
60000040:,001bb2c8,....,,
60000040:,001bad44,D...,,
60000040:,001ba9e4,....,,
60000040:,001ba624,$...,,
60000040:,001bab14,....,,
60000040:,001bc724,$...,,
60000040:,001bcb94,....,,
60000040:,001ba010,....,,
60000040:,001bbf9c,....,,
60000040:,001bc644,D...,,
60000040:,001bb3b4,....,,
60000040:,001bbb4c,L...,,
60000040:,001bbb34,4...,,
60000040:,001bc310,....,,
60000040:,001bd32c,",...",,
60000040:,001bd8f8,....,,
60000040:,001bd360,`...,,
60000040:,001bc73c,<...,,
60000040:,001bc028,(...,,
60000040:,001beb7c,|...,,
60000040:,001bed1c,....,,
60000040:,001be940,@...,,
60000040:,001bf1d4,....,,
60000040:,001bf478,x...,,
60000040:,001bea74,t...,,
60000040:,001c0bec,....,,
60000040:,001bff78,x...,,
60000040:,001c126c,l...,,
60000040:,001bf17c,|...,,
60000040:,001be27c,|...,,
60000040:,001bd0f0,....,,
60000040:,001be250,P...,,
60000040:,001bec20,...,,
60000040:,001b555c,\U..,,
60000040:,001b4484,.D..,,
60000040:,001b6e28,(n..,,
60000040:,001c0590,....,,
60000040:,001bd11c,....,,
60000040:,001bd5b8,....,,
60000040:,001b3a8c,.:..,,
60000040:,001ba0a0,....,,
60000040:,001c2bc8,.+..,,
60000040:,001b8d3c,<...,,
60000040:,001bc4d8,....,,
60000040:,001c0ac0,....,,
60000040:,001c05f8,....,,
60000040:,001c792c,",y..",,
60000040:,001c1ec8,....,,
60000040:,001c11a8,....,,
60000040:,001c1ab8,....,,
60000040:,001c53e0,.S..,,
60000040:,001c2cc4,".,..",,
60000040:,001bf264,d...,,
60000040:,001c28ec,.(..,,
60000040:,001c2ee8,....,,
60000040:,001c4658,XF..,,
60000040:,001c7ae8,.z..,,
60000040:,001c2e60,`...,,
60000040:,001c3030,00..,,
60000040:,001d06e8,....,,
60000040:,001c60fc,.`..,,
60000040:,001c9230,0...,,
60000040:,001ca66c,l...,,
60000040:,001caff8,....,,
60000040:,001c49a8,.I..,,
60000040:,001c95e0,....,,
60000040:,001c7588,.u..,,
60000040:,001c7e9c,.~..,,
60000040:,001bf224,$...,,
60000040:,001c8a88,....,,
60000040:,001bfd5c,\...,,
60000040:,001c55f4,.U..,,
60000040:,001c86c0,....,,
60000040:,001c9120,...,,
60000040:,001c8880,....,,
60000040:,001ceb90,....,,
60000040:,001ce664,d...,,
60000040:,001cc5a8,....,,
60000040:,001cbcd8,....,,
60000040:,001c578c,.W..,,
60000040:,001c671c,.g..,,
60000040:,001cd38c,....,,
60000040:,001cc6e8,....,,
60000040:,001ca67c,|...,,
60000040:,001c9368,h...,,
60000040:,001c52bc,.R..,,
60000040:,001c4f24,$O..,,
60000040:,001c7e78,x~..,,
60000040:,001ca168,h...,,
60000040:,001cda34,4...,,
60000040:,001c603c,<`..,,
60000040:,001c651c,.e..,,
60000040:,001c34d8,.4..,,
60000040:,001c7fe0,....,,
60000040:,001c93c4,....,,
60000040:,001c56b4,.V..,,
60000040:,001c5c7c,|\..,,
60000040:,001c5b78,x[..,,
60000040:,001d0e50,P...,,
60000040:,001c5ba0,.[..,,
60000040:,001cc138,8...,,
60000040:,001ca5c4,....,,
60000040:,001cadf0,....,,
60000040:,001d06dc,....,,
60000040:,001c5838,8X..,,
60000040:,001c8e48,H...,,
60000040:,001c50ec,.P..,,
60000040:,001c9374,t...,,
60000040:,001cbc68,h...,,
60000040:,001cbbb4,....,,
60000040:,001cceb8,....,,
60000040:,001cc29c,....,,
60000040:,001d3e30,0>..,,
60000040:,001dc880,....,,
60000040:,001de9d4,....,,
60000040:,001d38e8,.8..,,
60000040:,001ca704,....,,
60000040:,001ca370,p...,,
60000040:,001c875c,\...,,
60000040:,001cb7a0,....,,
60000040:,001c9810,....,,
60000040:,001cae3c,<...,,
60000040:,001ced58,X...,,
60000040:,001c8fd0,....,,
60000040:,001c3204,.2..,,
60000040:,001c3f20,?..,,
60000040:,001c6d18,.m..,,
60000040:,001c7988,.y..,,
60000040:,001c480c,.H..,,
60000040:,001c4ba8,.K..,,
60000040:,001c4470,pD..,,
60000040:,001c47f0,.G..,,
60000040:,001c6b78,xk..,,
60000040:,001c49a4,.I..,,
60000040:,001c4fe0,.O..,,
60000040:,001c630c,.c..,,
60000040:,001c8f34,4...,,
60000040:,001c5f6c,l_..,,
60000040:,001c5c0c,.\..,,
60000040:,001c8e48,H...,,
60000040:,001c5638,8V..,,
60000040:,001c3ef8,.>..,,
60000040:,001c52a0,.R..,,
60000040:,001c9530,0...,,
60000040:,001c9f10,....,,
60000040:,001c5b88,.[..,,
60000040:,001c5f08,._..,,
60000040:,001ca77c,|...,,
60000040:,001c8a70,p...,,
60000040:,001cba58,X...,,
60000040:,001d0148,H...,,
60000040:,001d0814,....,,
60000040:,001d2134,4!..,,
60000040:,001deea4,....,,
60000040:,001d36c8,.6..,,
60000040:,001c5eac,.^..,,
60000040:,001cb0fc,....,,
60000040:,001c6814,.h..,,
60000040:,001d32c4,.2..,,
60000040:,001d0700,....,,
60000040:,001cad74,t...,,
60000040:,001ce150,P...,,
60000040:,001d72cc,.r..,,
60000040:,001d1e40,@...,,
60000040:,001cd828,(...,,
60000040:,001d0850,P...,,
60000040:,001ced2c,",...",,
60000040:,001c56bc,.V..,,
