addr,x,y,null,null.1
60000040:,001b58d0,.X..,,
60000040:,001b60b8,.`..,,
60000040:,001b2b48,H+..,,
60000040:,001ad028,(...,,
60000040:,001b0c58,X...,,
60000040:,001b0204,....,,
60000040:,001b523c,<R..,,
60000040:,001b0310,....,,
60000040:,001b00a8,....,,
60000040:,001ad040,@...,,
60000040:,001ad3a8,....,,
60000040:,001acce0,....,,
60000040:,001b4fcc,.O..,,
60000040:,001af18c,....,,
60000040:,001b6608,.f..,,
60000040:,001b37a0,.7..,,
60000040:,001ae554,T...,,
60000040:,001b0b94,....,,
60000040:,001b6094,.`..,,
60000040:,001b9e18,....,,
60000040:,001af724,$...,,
60000040:,001b26f8,.&..,,
60000040:,001b89a0,....,,
60000040:,001b0e60,`...,,
60000040:,001b2974,t)..,,
60000040:,001af6a8,....,,
60000040:,001b3260,`2..,,
60000040:,001b54a0,.T..,,
60000040:,001b9bb0,....,,
60000040:,001b6554,Te..,,
60000040:,001b9e94,....,,
60000040:,001bde30,0...,,
60000040:,001b6150,Pa..,,
60000040:,001ba378,x...,,
60000040:,001b6de8,.m..,,
60000040:,001b5804,.X..,,
60000040:,001b9b74,t...,,
60000040:,001b6188,.a..,,
60000040:,001bb26c,l...,,
60000040:,001b9240,@...,,
60000040:,001b4fc8,.O..,,
60000040:,001c09f8,....,,
60000040:,001c1394,....,,
60000040:,001b1ef0,....,,
60000040:,001ab214,....,,
60000040:,001b0cb0,....,,
60000040:,001c5c5c,\\..,,
60000040:,001bcac4,....,,
60000040:,001c709c,.p..,,
60000040:,001bdd08,....,,
60000040:,001c5504,.U..,,
60000040:,001c87b0,....,,
60000040:,001c3bc0,.;..,,
60000040:,001ab4c8,....,,
60000040:,001bade8,....,,
60000040:,001b41dc,.A..,,
60000040:,001b3aac,.:..,,
60000040:,001b4990,.I..,,
60000040:,001af414,....,,
60000040:,001b441c,.D..,,
60000040:,001b21e8,.!..,,
60000040:,001aef54,T...,,
60000040:,001bb8f0,....,,
60000040:,001ae774,t...,,
60000040:,001b7a9c,.z..,,
60000040:,001b11c8,....,,
60000040:,001b4514,.E..,,
60000040:,001b7ed4,.~..,,
60000040:,001b5430,0T..,,
60000040:,001b46c0,.F..,,
60000040:,001c1df0,....,,
60000040:,001b216c,l!..,,
60000040:,001a99d8,....,,
60000040:,001bb8f8,....,,
60000040:,001ab89c,....,,
60000040:,001b3dfc,.=..,,
60000040:,001b0e70,p...,,
60000040:,001b4400,.D..,,
60000040:,001affc0,....,,
60000040:,001b2644,D&..,,
60000040:,001b21c4,.!..,,
60000040:,001b012c,",...",,
60000040:,001b4070,p@..,,
