addr,x,y,null,null.1
60000040:,003822d4,".""8.",,
60000040:,003bcc34,4.;.,,
60000040:,0003d8f4,....,,
60000040:,00093668,h6..,,
60000040:,000ed4bc,....,,
60000040:,00152984,.)..,,
60000040:,001e9e74,t...,,
60000040:,00284158,XA(.,,
60000040:,0031493c,<I1.,,
60000040:,003bd4c4,..;.,,
60000040:,00058550,P...,,
60000040:,000ec368,h...,,
60000040:,00183270,p2..,,
60000040:,00220c60,"`."".",,
60000040:,002c7998,".y,.",,
60000040:,0035af70,p.5.,,
60000040:,003e9fb8,..>.,,
60000040:,000b90d0,....,,
60000040:,0015c870,p...,,
60000040:,00205860,`X,.,
60000040:,0029f7cc,..).,,
60000040:,00336f1c,.o3.,,
60000040:,003d123c,<.=.,,
60000040:,0006e050,P...,,
60000040:,000f77bc,.w..,,
60000040:,001da068,h...,,
60000040:,00275934,4Y'.,,
60000040:,00304d64,dM0.,,
60000040:,0038eea8,..8.,,
60000040:,00031980,....,,
60000040:,00097bf8,.{..,,
60000040:,000dda78,x...,,
60000040:,0012fcbc,....,,
60000040:,001701d4,....,,
60000040:,001c62cc,.b..,,
60000040:,00215b2c,",[!.",,
60000040:,00265844,DX&.,,
60000040:,00313b84,.;1.,,
60000040:,003a23ec,.,,
60000040:,00035610,.V..,,
60000040:,000c7c58,X|..,,
60000040:,00151e44,D...,,
60000040:,00207bf8,.{,.,
60000040:,002a1bf8,..*.,,
60000040:,0032f538,8.2.,,
60000040:,003f9e0c,..?.,,
60000040:,00091af8,....,,
60000040:,00112dac,.-..,,
60000040:,001aa4b8,....,,
60000040:,0023494c,LI,,
60000040:,002dd8b8,..-.,,
60000040:,00372854,T(7.,,
60000040:,00000204,....,,
60000040:,000c1310,....,,
60000040:,0014e904,....,,
60000040:,001db208,....,,
60000040:,0026dd68,h.&.,,
60000040:,003052dc,.R0.,,
60000040:,003ccf5c,\.<.,,
60000040:,00061f5c,\...,,
60000040:,000e0400,....,,
60000040:,001aa6d8,....,,
60000040:,0016f35c,\...,,
60000040:,00254078,x@%.,,
60000040:,0021cfb8,..!.,,
60000040:,002fcf30,0./.,,
60000040:,002b193c,<.+.,,
60000040:,0038d00c,..8.,,
60000040:,000229dc,.)..,,
60000040:,000b003c,<...,,
60000040:,00140000,....,,
60000040:,001d3ea0,.>..,,
60000040:,0025a1a0,..%.,,
60000040:,00327434,4t2.,,
60000040:,003b6040,@`;.,,
60000040:,000410dc,....,,
60000040:,000dc890,....,,
60000040:,00176a80,.j..,,
60000040:,0021d0f0,..!.,,
60000040:,002a5590,.U*.,,
60000040:,0032f1dc,..2.,,
60000040:,00002c24,"$,..",,
60000040:,0009bb90,....,,
60000040:,00134f8c,.O..,,
60000040:,001c7ef4,.~..,,
60000040:,0024c320,.$.,,
60000040:,002ebbf4,....,,
60000040:,00375dd0,.]7.,,
60000040:,003fb464,d.?.,,
60000040:,000c24b4,.$..,,
60000040:,0016a870,p...,,
60000040:,002119ac,..!.,,
60000040:,00251b10,..%.,,
60000040:,002b4908,.I+.,,
60000040:,002edba8,....,,
60000040:,0034ecc8,..4.,,
60000040:,0038d104,..8.,,
60000040:,003fc27c,|.?.,,
60000040:,0002d50c,....,,
60000040:,000be4d8,....,,
60000040:,00157134,4q..,,
60000040:,00201cc4,..,.,
60000040:,0028befc,..(.,,
60000040:,0032afcc,..2.,,
60000040:,003c6148,Ha<.,,
60000040:,00060084,....,,
60000040:,000e7d04,.}..,,
60000040:,0017c4ac,....,,
60000040:,001fdeb4,....,,
60000040:,002ce7d8,"..,.",,
60000040:,00365bf4,.[6.,,
60000040:,003ee39c,..>.,,
60000040:,0007c8cc,....,,
60000040:,001028f4,.(..,,
60000040:,001a7648,Hv..,,
60000040:,002322a0,".""",,
60000040:,002bc258,X.+.,,
60000040:,0037e788,..7.,,
60000040:,0002f108,....,,
60000040:,000b2008,.,..,
60000040:,00137e8c,.~..,,
60000040:,001c0230,0...,,
60000040:,00277798,.w'.,,
60000040:,00391fc0,..9.,,
60000040:,00323554,T52.,,
60000040:,000268d8,.h..,,
60000040:,003c53dc,.S<.,,
60000040:,000ba7e0,....,,
60000040:,0004e72c,",...",,
60000040:,0015780c,.x..,,
60000040:,001e3000,.0..,,
60000040:,0025efec,..%.,,
60000040:,002f0648,H./.,,
60000040:,0037cf18,..7.,,
60000040:,0000d2ec,....,,
60000040:,00093808,.8..,,
60000040:,0012a47c,|...,,
60000040:,001e3bd0,.;..,,
60000040:,0027f09c,..'.,,
60000040:,0030782c,",x0.",,
60000040:,0039dcc8,..9.,,
60000040:,0002de04,....,,
60000040:,000d0c70,p...,,
60000040:,001542e0,.B..,,
60000040:,001e7594,.u..,,
60000040:,002aaf08,..*.,,
60000040:,003477b8,.w4.,,
60000040:,003d6ec4,.n=.,,
60000040:,0005fab8,....,,
60000040:,000f14fc,....,,
60000040:,001b0874,t...,,
60000040:,00254e00,.N%.,,
60000040:,002e6c48,Hl..,,
60000040:,0038d7ec,..8.,,
60000040:,001e5910,.Y..,,
60000040:,000422e8,".""..",,
60000040:,00274c50,PL'.,,
60000040:,000ca6f4,....,,
60000040:,002f82d0,../.,,
60000040:,0014c98c,....,,
60000040:,003855c8,.U8.,,
60000040:,0000f668,h...,,
60000040:,00096ba8,.k..,,
60000040:,0016f98c,....,,
60000040:,002189b8,..!.,,
60000040:,002ace40,@.*.,,
60000040:,0033e7bc,..3.,,
60000040:,003c3fb4,.?<.,,
60000040:,000807dc,....,,
60000040:,00119818,....,,
60000040:,001b2274,"t""..",,
60000040:,00255068,hP%.,,
60000040:,00305ca4,.\0.,,
60000040:,0039aa0c,..9.,,
60000040:,0002e8ec,....,,
60000040:,000b9a64,d...,,
60000040:,0016cd70,p...,,
60000040:,002175cc,.u!.,,
60000040:,002a360c,.6*.,,
60000040:,0032be00,..2.,,
60000040:,003b1508,..;.,,
60000040:,0004a938,8...,,
