addr,x,y,null,null.1
60000040:,0018f054,T...,,
60000040:,0028aae4,..(.,,
60000040:,0020cc7c,|.,.,
60000040:,003087a8,..0.,,
60000040:,002948f8,.H).,,
60000040:,0038ff10,..8.,,
60000040:,00013c14,.<..,,
60000040:,0009837c,|...,,
60000040:,00125e74,t^..,,
60000040:,001af99c,....,,
60000040:,002686b4,..&.,,
60000040:,002f8bc0,../.,,
60000040:,00376bcc,.k7.,,
60000040:,003f60bc,.`?.,,
60000040:,000826a0,.&..,,
60000040:,0010f898,....,,
60000040:,0019f9ec,....,,
60000040:,0022d2e8,".."".",,
60000040:,002ed60c,....,,
60000040:,00384248,HB8.,,
60000040:,00018440,@...,,
60000040:,000a7208,.r..,,
60000040:,00140ee8,....,,
60000040:,001db098,....,,
60000040:,002653d8,.S&.,,
60000040:,002e23d8,.,,
60000040:,003ae754,T.:.,,
60000040:,0004239c,.,,
60000040:,000cfa80,....,,
60000040:,0014e8ec,....,,
60000040:,002645b0,.E&.,,
60000040:,001dabb8,....,,
60000040:,002f8408,../.,,
60000040:,002756f0,.V'.,,
60000040:,0037c93c,<.7.,,
60000040:,003141d0,.A1.,,
60000040:,00000b54,T...,,
60000040:,00089ea8,....,,
60000040:,0012ec00,....,,
60000040:,001b7eec,.~..,,
60000040:,00241884,..$.,,
60000040:,002c7d38,"8},.",,
60000040:,00350ba4,..5.,,
60000040:,003e18d8,..>.,,
60000040:,00067c60,`|..,,
60000040:,000eb120,...,,
60000040:,00190e30,0...,,
60000040:,0022748c,".t"".",,
60000040:,002afcb0,..*.,,
60000040:,00338d90,..3.,,
60000040:,003c5030,0P<.,,
60000040:,00053f60,`?..,,
60000040:,000d1424,$...,,
60000040:,0015b3b4,....,,
60000040:,00200dcc,..,.,
60000040:,002896c0,..(.,,
60000040:,0030310c,.10.,,
60000040:,0038a114,..8.,,
60000040:,00013954,T9..,,
60000040:,0009c464,d...,,
60000040:,00115b78,x[..,,
60000040:,0009001c,....,,
60000040:,001abc38,8...,,
60000040:,00110574,t...,,
60000040:,00257154,Tq%.,,
60000040:,00194ba8,.K..,,
60000040:,002f45dc,.E/.,,
60000040:,00234628,(F,,
60000040:,002d246c,l$-.,,
60000040:,0036bb10,..6.,,
60000040:,003fa2b8,..?.,,
60000040:,00081274,t...,,
60000040:,000f5e48,H^..,,
60000040:,00180ea8,....,,
60000040:,0021a304,..!.,,
60000040:,002ac180,..*.,,
60000040:,00345794,.W4.,,
60000040:,003ce7e0,..<.,,
60000040:,0004e520,...,,
