addr,x,y,null,null.1
60000098:,0007c748,00125c38,H...8\..,
60000098:,0007c750,00125c8c,P....\..,
60000098:,0007c760,00125d28,`...(]..,
60000098:,0007c760,00125d28,`...(]..,
60000098:,0007c770,00125e18,p....^..,
60000098:,0007c770,00125e18,p....^..,
60000098:,0007c784,00125f08,....._..,
60000098:,0007c79c,00125ff8,....._..,
60000098:,0007c7ac,001260e8,.....`..,
60000098:,0007c7bc,00126188,.....a..,
60000098:,0007c7d4,00126278,....xb..,
60000098:,0007c7ec,00126368,....hc..,
60000098:,0007c800,00126458,....Xd..,
60000098:,0007c80c,001264f8,.....d..,
60000098:,0007c824,001265e8,$....e..,
60000098:,0007c83c,001266d8,<....f..,
60000098:,0007c84c,001267c8,L....g..,
60000098:,0007c864,001268b8,d....h..,
60000098:,0007c874,00126958,t...Xi..,
60000098:,0007c88c,00126a48,....Hj..,
60000098:,0007c8a4,00126b38,....8k..,
60000098:,0007c8b8,00126c28,....(l..,
60000098:,0007c8cc,00126d18,.....m..,
60000098:,0007c8dc,00126db8,.....m..,
60000098:,0007c8f4,00126ea8,.....n..,
60000098:,0007c908,00126f98,.....o..,
60000098:,0007c920,00127088,....p..,
60000098:,0007c930,00127174,0...tq..,
60000098:,0007c940,00127214,@....r..,
60000098:,0007c954,00127304,T....s..,
60000098:,0007c95c,00127354,\...Ts..,
60000098:,0007c968,001273f4,h....s..,
60000098:,0007c970,00127444,p...Dt..,
60000098:,0007c97c,001274e4,|....t..,
60000098:,0007c97c,001274e4,|....t..,
60000098:,0007c98c,00127584,.....u..,
60000098:,0007c994,001275d4,.....u..,
60000098:,0007c9ac,001276c4,.....v..,
60000098:,0007c9bc,001277b4,.....w..,
60000098:,0007c9c8,00127854,....Tx..,
60000098:,0007c9e0,00127944,....Dy..,
60000098:,0007c9f4,00127a34,....4z..,
60000098:,0007ca0c,00127b24,....${..,
60000098:,0007ca24,00127c14,$....|..,
60000098:,0007ca34,00127cb4,4....|..,
60000098:,0007ca48,00127da4,H....}..,
60000098:,0007ca60,00127e94,`....~..,
60000098:,0007ca74,00127f84,t.......,
60000098:,0007ca84,00128024,....$...,
60000098:,0007ca9c,00128114,........,
60000098:,0007cab4,00128204,........,
60000098:,0007cacc,001282f4,........,
60000098:,0007cadc,00128394,........,
60000098:,0007caec,00128484,........,
60000098:,0007cb00,00128574,....t...,
60000098:,0007cb18,00128664,....d...,
60000098:,0007cb28,00128754,(...T...,
60000098:,0007cb34,001287f4,4.......,
60000098:,0007cb4c,001288e4,L.......,
60000098:,0007cb60,001289d4,`.......,
60000098:,0007cb78,00128ac4,x.......,
60000098:,0007cb88,00128b64,....d...,
60000098:,0007cb88,00128b64,....d...,
60000098:,0007cb98,00128c04,........,
60000098:,0007cb9c,00128c50,....P...,
60000098:,0007cbac,00128cf0,........,
60000098:,0007cbb0,00128d40,....@...,
60000098:,0007cbbc,00128de0,........,
60000098:,0007cbd0,00128ed0,........,
60000098:,0007cbe8,00128fc0,........,
60000098:,0007cbf8,00129060,....`...,
60000098:,0007cc0c,00129150,....P...,
60000098:,0007cc24,00129240,$...@...,
60000098:,0007cc3c,00129330,<...0...,
60000098:,0007cc44,001293d0,D.......,
60000098:,0007cc5c,001294c0,\.......,
60000098:,0007cc74,001295a8,t.......,
60000098:,0007cc84,00129698,........,
60000098:,0007cc94,00129788,........,
60000098:,0007cca4,00129828,....(...,
60000098:,0007ccbc,00129918,........,
60000098:,0007ccd0,00129a08,........,
60000098:,0007cce4,00129af8,........,
60000098:,0007ccfc,00129be8,........,
60000098:,0007cd04,00129c88,........,
60000098:,0007cd18,00129d78,....x...,
60000098:,0007cd30,00129e68,0...h...,
60000098:,0007cd44,00129f58,D...X...,
60000098:,0007cd54,00129ff8,T.......,
60000098:,0007cd68,0012a0e8,h.......,
60000098:,0007cd80,0012a1d8,........,
