addr,x,y,null,null.1
60000098:,0006af4c,0004d790,L.......,
60000098:,0006af50,0004d7d0,P.......,
60000098:,0006af58,0004d854,X...T...,
60000098:,0006af5c,0004d894,\.......,
60000098:,0006af64,0004d914,d.......,
60000098:,0006af6c,0004d994,l.......,
60000098:,0006af78,0004da58,x...X...,
60000098:,0006af84,0004db1c,........,
60000098:,0006af90,0004dbdc,........,
60000098:,0006af9c,0004dca4,........,
60000098:,0006afa4,0004dd28,....(...,
60000098:,0006afb0,0004ddec,........,
60000098:,0006afbc,0004deb4,........,
60000098:,0006afc8,0004df78,....x...,
60000098:,0006afd4,0004e038,....8...,
60000098:,0006afdc,0004e0bc,........,
60000098:,0006afe8,0004e17c,....|...,
60000098:,0006aff4,0004e240,....@...,
60000098:,0006b000,0004e308,........,
60000098:,0006b00c,0004e3c8,........,
60000098:,0006b014,0004e448,....H...,
60000098:,0006b020,0004e50c,.......,
60000098:,0006b02c,0004e5d0,",.......",
60000098:,0006b038,0004e690,8.......,
60000098:,0006b044,0004e750,D...P...,
60000098:,0006b04c,0004e7d0,L.......,
60000098:,0006b058,0004e898,X.......,
60000098:,0006b064,0004e95c,d...\...,
60000098:,0006b070,0004ea24,p...$...,
60000098:,0006b070,0004ea24,p...$...,
60000098:,0006b07c,0004eaec,|.......,
60000098:,0006b07c,0004eaec,|.......,
60000098:,0006b084,0004eb70,....p...,
60000098:,0006b088,0004ebb0,........,
60000098:,0006b090,0004ec30,....0...,
60000098:,0006b094,0004ec70,....p...,
60000098:,0006b09c,0004ecf4,........,
60000098:,0006b0a8,0004edb8,........,
60000098:,0006b0b4,0004ee7c,....|...,
60000098:,0006b0c0,0004ef44,....D...,
60000098:,0006b0cc,0004f004,........,
60000098:,0006b0d4,0004f084,........,
60000098:,0006b0e0,0004f148,....H...,
60000098:,0006b0ec,0004f210,........,
60000098:,0006b0f8,0004f2d4,........,
60000098:,0006b104,0004f398,........,
60000098:,0006b110,0004f460,....`...,
60000098:,0006b118,0004f4e4,........,
60000098:,0006b124,0004f5a8,$.......,
60000098:,0006b130,0004f66c,0...l...,
60000098:,0006b13c,0004f72c,"<...,...",
60000098:,0006b148,0004f7ec,H.......,
60000098:,0006b150,0004f86c,P...l...,
60000098:,0006b15c,0004f930,\...0...,
60000098:,0006b168,0004f9f8,h.......,
60000098:,0006b174,0004fabc,t.......,
60000098:,0006b180,0004fb80,........,
60000098:,0006b188,0004fc00,........,
60000098:,0006b194,0004fcc8,........,
60000098:,0006b1a0,0004fd88,........,
60000098:,0006b1a4,0004fdc8,........,
60000098:,0006b1ac,0004fe4c,....L...,
60000098:,0006b1ac,0004fe4c,....L...,
60000098:,0006b1b8,0004ff10,........,
60000098:,0006b1b8,0004ff10,........,
60000098:,0006b1c4,0004ffd0,........,
60000098:,0006b1c4,0004ffd0,........,
60000098:,0006b1d0,00050094,........,
60000098:,0006b1dc,00050158,....X...,
60000098:,0006b1e8,00050218,........,
60000098:,0006b1f0,00050298,........,
60000098:,0006b1fc,00050360,....`...,
60000098:,0006b208,00050420,....,...
60000098:,0006b214,000504e0,........,
60000098:,0006b220,000505a4,.......,
60000098:,0006b228,00050628,(...(...,
60000098:,0006b234,000506f0,4.......,
60000098:,0006b240,000507b8,@.......,
60000098:,0006b24c,00050880,L.......,
60000098:,0006b258,00050948,X...H...,
60000098:,0006b264,00050a10,d.......,
60000098:,0006b270,00050ad4,p.......,
60000098:,0006b278,00050b58,x...X...,
60000098:,0006b284,00050c1c,........,
60000098:,0006b290,00050ce0,........,
60000098:,0006b29c,00050da0,........,
60000098:,0006b2a8,00050e64,....d...,
60000098:,0006b2b4,00050f24,....$...,
60000098:,0006b2bc,00050fa8,........,
60000098:,0006b2c8,00051068,....h...,
60000098:,0006b2d4,00051130,....0...,
60000098:,0006b2d4,00051130,....0...,
60000098:,0006b2e0,000511fc,........,
60000098:,0006b2e0,000511fc,........,
60000098:,0006b2ec,000512c4,........,
60000098:,0006b2ec,000512c4,........,
60000098:,0006b2f4,00051348,....H...,
60000098:,0006b2f8,0005138c,........,
60000098:,0006b300,00051410,........,
60000098:,0006b30c,000514d4,........,
60000098:,0006b318,00051598,........,
60000098:,0006b324,0005165c,$...\...,
60000098:,0006b330,00051720,0...,...
60000098:,0006b33c,000517e0,<.......,
60000098:,0006b344,00051860,D...`...,
60000098:,0006b350,00051928,P...(...,
60000098:,0006b35c,000519ec,\.......,
60000098:,0006b368,00051ab0,h.......,
60000098:,0006b374,00051b7c,t...|...,
60000098:,0006b380,00051c3c,....<...,
60000098:,0006b388,00051cc0,........,
60000098:,0006b394,00051d80,........,
60000098:,0006b3a0,00051e44,....D...,
60000098:,0006b3ac,00051f08,........,
60000098:,0006b3b8,00051fd0,........,
60000098:,0006b3c4,00052098,.....,..
60000098:,0006b3cc,00052118,.....!..,
60000098:,0006b3d8,000521d8,.....!..,
60000098:,0006b3e4,0005229c,".....""..",
60000098:,0006b3f0,00052360,....`,
60000098:,0006b3fc,00052424,....$$..,
60000098:,0006b400,00052464,....d$..,
60000098:,0006b404,000524a4,.....$..,
60000098:,0006b40c,0005252c,"....,%..",
60000098:,0006b410,0005256c,....l%..,
60000098:,0006b418,000525f4,.....%..,
60000098:,0006b41c,00052634,....4&..,
60000098:,0006b424,000526b8,$....&..,
60000098:,0006b428,000526fc,(....&..,
60000098:,0006b430,00052780,0....'..,
60000098:,0006b43c,00052840,<...@(..,
60000098:,0006b444,000528c0,D....(..,
60000098:,0006b450,00052980,P....)..,
60000098:,0006b45c,00052a40,\...@*..,
60000098:,0006b468,00052b08,h....+..,
60000098:,0006b474,00052bcc,t....+..,
60000098:,0006b47c,00052c50,"|...P,..",
60000098:,0006b488,00052d14,.....-..,
60000098:,0006b494,00052ddc,.....-..,
60000098:,0006b4a0,00052ea0,........,
60000098:,0006b4ac,00052f68,....h/..,
60000098:,0006b4b8,0005302c,"....,0..",
60000098:,0006b4c0,000530b0,.....0..,
60000098:,0006b4cc,00053174,....t1..,
60000098:,0006b4d8,00053234,....42..,
60000098:,0006b4e4,000532f4,.....2..,
60000098:,0006b4f0,000533b8,.....3..,
60000098:,0006b4fc,00053478,....x4..,
60000098:,0006b504,00053500,.....5..,
60000098:,0006b510,000535c8,.....5..,
60000098:,0006b51c,00053688,.....6..,
60000098:,0006b528,0005374c,(...L7..,
60000098:,0006b534,00053814,4....8..,
60000098:,0006b534,00053814,4....8..,
60000098:,0006b540,000538d8,@....8..,
60000098:,0006b540,000538d8,@....8..,
60000098:,0006b548,0005395c,H...\9..,
60000098:,0006b54c,0005399c,L....9..,
60000098:,0006b554,00053a20,T...,:..
60000098:,0006b558,00053a60,X...`:..,
60000098:,0006b560,00053ae0,`....:..,
60000098:,0006b56c,00053ba8,l....;..,
60000098:,0006b578,00053c6c,x...l<..,
