addr,x,y,null,null.1
60000040:,00190a4c,L...,,
60000040:,00191be8,....,,
60000040:,0019184c,L...,,
60000040:,00190f34,4...,,
60000040:,0018eec0,....,,
60000040:,0019147c,|...,,
60000040:,00192650,P&..,,
60000040:,00192704,.'..,,
60000040:,0019b718,....,,
60000040:,00195508,.U..,,
60000040:,00194864,dH..,,
60000040:,001951c0,.Q..,,
60000040:,001a21ec,.!..,,
60000040:,0019bc74,t...,,
60000040:,001968e8,.h..,,
60000040:,001aacd4,....,,
60000040:,00192bf8,.+..,,
60000040:,00193b40,@;..,,
60000040:,00192cf8,".,..",,
60000040:,00195bbc,.[..,,
60000040:,0019649c,.d..,,
60000040:,00192994,.)..,,
60000040:,00193178,x1..,,
60000040:,00192eb0,....,,
60000040:,00193800,.8..,,
60000040:,00193ee4,.>..,,
60000040:,00188190,....,,
60000040:,001890c4,....,,
60000040:,0018aefc,....,,
60000040:,00189174,t...,,
60000040:,00189bdc,....,,
60000040:,001878dc,.x..,,
60000040:,001863f8,.c..,,
60000040:,001aff68,h...,,
60000040:,001abfc4,....,,
60000040:,001a3be0,.;..,,
60000040:,001a7408,.t..,,
60000040:,001a3760,`7..,,
60000040:,001a7284,.r..,,
60000040:,001a605c,\`..,,
60000040:,001a7190,.q..,,
60000040:,0019f154,T...,,
60000040:,0019eddc,....,,
60000040:,001a33ec,.3..,,
60000040:,001a1b40,@...,,
60000040:,001a26d0,.&..,,
60000040:,0019cd10,....,,
60000040:,001a2eb8,....,,
60000040:,001a50ec,.P..,,
60000040:,001a55bc,.U..,,
60000040:,001a460c,.F..,,
60000040:,001a47fc,.G..,,
60000040:,001a5518,.U..,,
60000040:,001a5cb4,.\..,,
60000040:,001a1234,4...,,
60000040:,001a1db8,....,,
60000040:,0019f1a4,....,,
60000040:,001a1844,D...,,
60000040:,001a05c0,....,,
60000040:,001a1694,....,,
60000040:,0019e2f0,....,,
60000040:,0019f650,P...,,
60000040:,001a673c,<g..,,
60000040:,001a37b4,.7..,,
60000040:,001a4e18,.N..,,
60000040:,001a2b28,(+..,,
60000040:,001a6838,8h..,,
60000040:,001ad5d8,....,,
60000040:,001b081c,....,,
60000040:,001a9c0c,....,,
60000040:,001a486c,lH..,,
60000040:,001aaaac,....,,
60000040:,001a6cc4,.l..,,
60000040:,001a36ac,.6..,,
60000040:,001a18d8,....,,
60000040:,001a5818,.X..,,
60000040:,001a745c,\t..,,
60000040:,001a5808,.X..,,
60000040:,001a7be4,.{..,,
60000040:,0019ff54,T...,,
60000040:,001a2d2c,",-..",,
60000040:,001a3d8c,.=..,,
60000040:,001a27dc,.'..,,
60000040:,001a2604,.&..,,
60000040:,001a1c30,0...,,
60000040:,0019ff18,....,,
60000040:,001a6564,de..,,
60000040:,001a1c8c,....,,
60000040:,0019f940,@...,,
60000040:,001a0304,....,,
60000040:,001a60dc,.`..,,
60000040:,001a18b0,....,,
60000040:,001a0208,....,,
60000040:,001a21f4,.!..,,
60000040:,001a1948,H...,,
60000040:,001a5f68,h_..,,
60000040:,0019fefc,....,,
60000040:,001a2ac0,.*..,,
60000040:,001aefac,....,,
60000040:,001a8794,....,,
60000040:,001ab964,d...,,
60000040:,001a9818,....,,
60000040:,001a20a8,.,..,
60000040:,001a24e4,.$..,,
60000040:,001a3f40,@?..,,
60000040:,001a2524,$%..,,
60000040:,001a2e74,t...,,
60000040:,001a14c8,....,,
60000040:,001a1a88,....,,
60000040:,001a5658,XV..,,
60000040:,001a1c28,(...,,
60000040:,001a5970,pY..,,
60000040:,001a4564,dE..,,
60000040:,001a4e1c,.N..,,
60000040:,001a345c,\4..,,
60000040:,001a3f54,T?..,,
60000040:,001a2124,$!..,,
60000040:,001a2074,t,..,
60000040:,001a3858,X8..,,
60000040:,001a21e8,.!..,,
60000040:,0019ff2c,",...",,
60000040:,001a0010,....,,
60000040:,0019fec4,....,,
60000040:,0019fe34,4...,,
60000040:,001a22c8,".""..",,
60000040:,001a23c4,.,,
60000040:,0019df98,....,,
60000040:,0019f218,....,,
60000040:,001a6064,d`..,,
60000040:,001adda4,....,,
60000040:,001ace28,(...,,
60000040:,001b04e4,....,,
60000040:,001b4ee8,.N..,,
