addr,x,y,null,null.1
60000098:,003ff3e8,003dec5c,..?.\.=.,
60000098:,003ff3e4,003dec58,..?.X.=.,
60000098:,003ff3e0,003dec58,..?.X.=.,
60000098:,003ff3d8,003dec54,..?.T.=.,
60000098:,003ff3d4,003dec50,..?.P.=.,
60000098:,003ff3cc,003dec4c,..?.L.=.,
60000098:,003ff3c8,003dec48,..?.H.=.,
60000098:,003ff3c4,003dec44,..?.D.=.,
60000098:,003ff3c8,003dec40,..?.@.=.,
60000098:,003ff3bc,003dec40,..?.@.=.,
60000098:,003ff3b8,003dec34,..?.4.=.,
60000098:,003ff3a8,003dec38,..?.8.=.,
60000098:,003ff398,003dec38,..?.8.=.,
60000098:,003ff390,003dec30,..?.0.=.,
60000098:,003ff388,003dec24,..?.$.=.,
60000098:,003ff384,003dec28,..?.(.=.,
60000098:,003ff380,003dec40,..?.@.=.,
60000098:,003ff370,003dec20,p.?.,.=.
60000098:,003ff370,003dec20,p.?.,.=.
60000098:,003ff368,003dec14,h.?...=.,
60000098:,003ff368,003dec14,h.?...=.,
60000098:,003ff36c,003dec0c,l.?...=.,
60000098:,003ff36c,003dec0c,l.?...=.,
60000098:,003ff368,003dec14,h.?...=.,
60000098:,003ff368,003dec14,h.?...=.,
60000098:,003ff36c,003dec00,l.?...=.,
60000098:,003ff360,003dec04,`.?...=.,
60000098:,003ff358,003dec04,X.?...=.,
60000098:,003ff34c,003dec00,L.?...=.,
60000098:,003ff33c,003debe4,<.?...=.,
60000098:,003ff334,003debdc,4.?...=.,
60000098:,003ff32c,003debd8,",.?...=.",
60000098:,003ff31c,003debd8,..?...=.,
60000098:,003ff300,003debf0,..?...=.,
60000098:,003ff2f8,003debf0,..?...=.,
60000098:,003ff2f0,003debe0,..?...=.,
60000098:,003ff2e8,003debe0,..?...=.,
60000098:,003ff2e8,003debe4,..?...=.,
60000098:,003ff2e0,003debe0,..?...=.,
60000098:,003ff2dc,003debdc,..?...=.,
60000098:,003ff2d0,003debd8,..?...=.,
