addr,x,y,null,null.1
60000098:,003fcc38,003dc4e4,8.?...=.,
60000098:,003fcc34,003dc4e0,4.?...=.,
60000098:,003fcc28,003dc4d8,(.?...=.,
60000098:,003fcc28,003dc4d8,(.?...=.,
60000098:,003fcc24,003dc4d0,$.?...=.,
60000098:,003fcc24,003dc4d0,$.?...=.,
60000098:,003fcc20,003dc4cc,.?...=.,
60000098:,003fcc1c,003dc4c8,..?...=.,
60000098:,003fcc14,003dc4c0,..?...=.,
60000098:,003fcc0c,003dc4bc,..?...=.,
60000098:,003fcc08,003dc4bc,..?...=.,
60000098:,003fcc08,003dc4bc,..?...=.,
60000098:,003fcc04,003dc4bc,..?...=.,
60000098:,003fcbfc,003dc4b4,..?...=.,
60000098:,003fcbf0,003dc4b0,..?...=.,
60000098:,003fcbf0,003dc4a8,..?...=.,
60000098:,003fcbe4,003dc4a4,..?...=.,
60000098:,003fcbdc,003dc498,..?...=.,
60000098:,003fcbd8,003dc498,..?...=.,
60000098:,003fcbdc,003dc498,..?...=.,
60000098:,003fcbd8,003dc488,..?...=.,
60000098:,003fcbe4,003dc48c,..?...=.,
60000098:,003fcbe4,003dc488,..?...=.,
60000098:,003fcbe0,003dc488,..?...=.,
60000098:,003fcbd4,003dc480,..?...=.,
60000098:,003fcbd4,003dc478,..?.x.=.,
60000098:,003fcbd0,003dc474,..?.t.=.,
60000098:,003fcbc8,003dc470,..?.p.=.,
60000098:,003fcbc4,003dc46c,..?.l.=.,
60000098:,003fcbc0,003dc470,..?.p.=.,
60000098:,003fcbc0,003dc470,..?.p.=.,
60000098:,003fcbc0,003dc464,..?.d.=.,
60000098:,003fcbc0,003dc464,..?.d.=.,
60000098:,003fcbb8,003dc460,..?.`.=.,
60000098:,003fcbb8,003dc45c,..?.\.=.,
60000098:,003fcbb4,003dc458,..?.X.=.,
60000098:,003fcbb4,003dc458,..?.X.=.,
60000098:,003fcbac,003dc450,..?.P.=.,
60000098:,003fcba4,003dc444,..?.D.=.,
60000098:,003fcba4,003dc444,..?.D.=.,
60000098:,003fcb9c,003dc444,..?.D.=.,
60000098:,003fcb90,003dc434,..?.4.=.,
60000098:,003fcb84,003dc420,..?.,.=.
60000098:,003fcb78,003dc41c,x.?...=.,
60000098:,003fcb7c,003dc414,|.?...=.,
60000098:,003fcb74,003dc414,t.?...=.,
60000098:,003fcb6c,003dc404,l.?...=.,
60000098:,003fcb60,003dc3fc,`.?...=.,
60000098:,003fcb60,003dc3f8,`.?...=.,
60000098:,003fcb5c,003dc3f4,\.?...=.,
60000098:,003fcb54,003dc3e0,T.?...=.,
60000098:,003fcb48,003dc3e0,H.?...=.,
60000098:,003fcb48,003dc3d8,H.?...=.,
60000098:,003fcb3c,003dc3d0,<.?...=.,
60000098:,003fcb38,003dc3c8,8.?...=.,
60000098:,003fcb38,003dc3b8,8.?...=.,
60000098:,003fcb34,003dc3b8,4.?...=.,
60000098:,003fcb30,003dc3ac,0.?...=.,
60000098:,003fcb30,003dc3a8,0.?...=.,
60000098:,003fcb2c,003dc3a4,",.?...=.",
60000098:,003fcb2c,003dc3a4,",.?...=.",
60000098:,003fcb24,003dc3a4,$.?...=.,
60000098:,003fcb28,003dc3a4,(.?...=.,
60000098:,003fcb28,003dc3a4,(.?...=.,
60000098:,003fcb20,003dc398,.?...=.,
60000098:,003fcb20,003dc398,.?...=.,
60000098:,003fcb18,003dc390,..?...=.,
60000098:,003fcb18,003dc390,..?...=.,
60000098:,003fcb10,003dc390,..?...=.,
60000098:,003fcb04,003dc38c,..?...=.,
60000098:,003fcb00,003dc378,..?.x.=.,
60000098:,003fcaf8,003dc370,..?.p.=.,
60000098:,003fcaf0,003dc358,..?.X.=.,
60000098:,003fcaf4,003dc344,..?.D.=.,
60000098:,003fcaf4,003dc348,..?.H.=.,
60000098:,003fcaf0,003dc344,..?.D.=.,
60000098:,003fcaf0,003dc340,..?.@.=.,
60000098:,003fcae8,003dc340,..?.@.=.,
60000098:,003fcae4,003dc344,..?.D.=.,
60000098:,003fcad0,003dc338,..?.8.=.,
60000098:,003fcad4,003dc32c,"..?.,.=.",
60000098:,003fcacc,003dc324,..?.$.=.,
60000098:,003fcac4,003dc318,..?...=.,
60000098:,003fcac0,003dc310,..?...=.,
60000098:,003fcac0,003dc308,..?...=.,
60000098:,003fcab4,003dc300,..?...=.,
60000098:,003fcaac,003dc300,..?...=.,
60000098:,003fcaa0,003dc2fc,..?...=.,
60000098:,003fca94,003dc2f4,..?...=.,
60000098:,003fca8c,003dc2e8,..?...=.,
60000098:,003fca8c,003dc2e0,..?...=.,
60000098:,003fca84,003dc2d8,..?...=.,
60000098:,003fca84,003dc2d4,..?...=.,
60000098:,003fca80,003dc2d4,..?...=.,
60000098:,003fca80,003dc2d0,..?...=.,
60000098:,003fca80,003dc2d0,..?...=.,
60000098:,003fca7c,003dc2c8,|.?...=.,
60000098:,003fca74,003dc2c4,t.?...=.,
60000098:,003fca74,003dc2c4,t.?...=.,
60000098:,003fca70,003dc2c0,p.?...=.,
60000098:,003fca68,003dc2b4,h.?...=.,
60000098:,003fca64,003dc2b4,d.?...=.,
60000098:,003fca58,003dc2b0,X.?...=.,
60000098:,003fca54,003dc2b4,T.?...=.,
60000098:,003fca54,003dc2b0,T.?...=.,
60000098:,003fca48,003dc2b4,H.?...=.,
60000098:,003fca40,003dc2ac,@.?...=.,
60000098:,003fca34,003dc2a4,4.?...=.,
60000098:,003fca30,003dc2a0,0.?...=.,
60000098:,003fca28,003dc2a0,(.?...=.,
60000098:,003fca20,003dc29c,.?...=.,
60000098:,003fca1c,003dc294,..?...=.,
60000098:,003fca1c,003dc28c,..?...=.,
60000098:,003fca18,003dc27c,..?.|.=.,
60000098:,003fca10,003dc274,..?.t.=.,
60000098:,003fca10,003dc26c,..?.l.=.,
60000098:,003fca0c,003dc26c,..?.l.=.,
60000098:,003fc9fc,003dc264,..?.d.=.,
60000098:,003fc9f4,003dc25c,..?.\.=.,
60000098:,003fc9f0,003dc258,..?.X.=.,
60000098:,003fc9e8,003dc24c,..?.L.=.,
60000098:,003fc9e4,003dc24c,..?.L.=.,
60000098:,003fc9dc,003dc244,..?.D.=.,
60000098:,003fc9dc,003dc240,..?.@.=.,
60000098:,003fc9d8,003dc23c,..?.<.=.,
60000098:,003fc9d8,003dc23c,..?.<.=.,
60000098:,003fc9d8,003dc23c,..?.<.=.,
60000098:,003fc9d4,003dc238,..?.8.=.,
60000098:,003fc9d0,003dc234,..?.4.=.,
60000098:,003fc9cc,003dc234,..?.4.=.,
60000098:,003fc9cc,003dc230,..?.0.=.,
60000098:,003fc9cc,003dc224,..?.$.=.,
60000098:,003fc9c8,003dc220,..?.,.=.
60000098:,003fc9c4,003dc214,..?...=.,
60000098:,003fc9b8,003dc210,..?...=.,
60000098:,003fc9b4,003dc204,..?...=.,
60000098:,003fc9b0,003dc200,..?...=.,
60000098:,003fc9a8,003dc1fc,..?...=.,
60000098:,003fc9a0,003dc1f8,..?...=.,
60000098:,003fc99c,003dc1f4,..?...=.,
60000098:,003fc998,003dc1f0,..?...=.,
60000098:,003fc998,003dc1ec,..?...=.,
60000098:,003fc994,003dc1e8,..?...=.,
60000098:,003fc98c,003dc1e0,..?...=.,
60000098:,003fc984,003dc1d4,..?...=.,
60000098:,003fc978,003dc1d0,x.?...=.,
60000098:,003fc974,003dc1cc,t.?...=.,
60000098:,003fc970,003dc1bc,p.?...=.,
60000098:,003fc964,003dc1b4,d.?...=.,
60000098:,003fc95c,003dc1b4,\.?...=.,
60000098:,003fc95c,003dc1b0,\.?...=.,
60000098:,003fc95c,003dc1a4,\.?...=.,
60000098:,003fc95c,003dc19c,\.?...=.,
60000098:,003fc954,003dc19c,T.?...=.,
60000098:,003fc954,003dc19c,T.?...=.,
60000098:,003fc954,003dc190,T.?...=.,
60000098:,003fc954,003dc190,T.?...=.,
60000098:,003fc950,003dc188,P.?...=.,
60000098:,003fc94c,003dc184,L.?...=.,
60000098:,003fc940,003dc180,@.?...=.,
60000098:,003fc940,003dc17c,@.?.|.=.,
60000098:,003fc934,003dc174,4.?.t.=.,
60000098:,003fc930,003dc170,0.?.p.=.,
