addr,x,y,null,null.1
60000098:,0005ba28,003a4ddc,(....M:.,
60000098:,0005ba28,003a4ddc,(....M:.,
60000098:,0005ba40,003a4f08,@....O:.,
60000098:,0005ba40,003a4f08,@....O:.,
60000098:,0005ba58,003a5034,X...4P:.,
60000098:,0005ba58,003a5034,X...4P:.,
60000098:,0005ba68,003a50fc,h....P:.,
60000098:,0005ba80,003a5228,....(R:.,
60000098:,0005ba98,003a5354,....TS:.,
60000098:,0005bab0,003a5480,.....T:.,
60000098:,0005bac8,003a55ac,.....U:.,
60000098:,0005bad8,003a5674,....tV:.,
60000098:,0005baf0,003a57a0,.....W:.,
60000098:,0005bb08,003a58cc,.....X:.,
60000098:,0005bb24,003a59f8,$....Y:.,
60000098:,0005bb40,003a5b24,@...$[:.,
60000098:,0005bb50,003a5bec,P....[:.,
60000098:,0005bb68,003a5d18,h....]:.,
60000098:,0005bb80,003a5e44,....D^:.,
60000098:,0005bb98,003a5f70,....p_:.,
60000098:,0005bbb0,003a609c,.....`:.,
60000098:,0005bbc0,003a6160,....`a:.,
60000098:,0005bbd8,003a628c,.....b:.,
60000098:,0005bbf0,003a63b8,.....c:.,
60000098:,0005bc08,003a64e4,.....d:.,
60000098:,0005bc20,003a6610,....f:.,
60000098:,0005bc30,003a66d8,0....f:.,
60000098:,0005bc48,003a6804,H....h:.,
60000098:,0005bc64,003a6930,d...0i:.,
60000098:,0005bc7c,003a6a5c,|...\j:.,
60000098:,0005bc7c,003a6a5c,|...\j:.,
60000098:,0005bc94,003a6b88,.....k:.,
60000098:,0005bc94,003a6b88,.....k:.,
60000098:,0005bca4,003a6c50,....Pl:.,
60000098:,0005bcac,003a6cb4,.....l:.,
60000098:,0005bcbc,003a6d7c,....|m:.,
60000098:,0005bcbc,003a6d7c,....|m:.,
60000098:,0005bcd4,003a6ea8,.....n:.,
60000098:,0005bcec,003a6fd4,.....o:.,
60000098:,0005bd04,003a7100,.....q:.,
60000098:,0005bd1c,003a722c,"....,r:.",
60000098:,0005bd2c,003a72f4,",....r:.",
60000098:,0005bd44,003a7420,D...,t:.
60000098:,0005bd5c,003a754c,\...Lu:.,
60000098:,0005bd74,003a7678,t...xv:.,
60000098:,0005bd84,003a7740,....@w:.,
60000098:,0005bd9c,003a786c,....lx:.,
60000098:,0005bdb4,003a7998,.....y:.,
60000098:,0005bdcc,003a7ac4,.....z:.,
60000098:,0005bde4,003a7bf0,.....{:.,
60000098:,0005bdf4,003a7cb8,.....|:.,
60000098:,0005be0c,003a7de4,.....}:.,
